Date,Team 1,FT,Team 2
Sat Sep 1 1906,Barnsley,3-2,Blackpool
Sat Sep 1 1906,Wolverhampton Wanderers,1-1,Hull City
Sat Sep 1 1906,Port Vale,1-2,Leicester City
Sat Sep 1 1906,Burnley,0-1,West Bromwich Albion
Sat Sep 1 1906,Burton United,3-4,Lincoln City
Sat Sep 1 1906,Chelsea,9-2,Glossop North End
Sat Sep 1 1906,Leyton Orient,1-1,Stockport County
Sat Sep 1 1906,Grimsby Town,3-1,Nottingham Forest
Sat Sep 1 1906,Leeds City,1-1,Bradford City
Sat Sep 1 1906,Gainsborough Trinity,1-0,Chesterfield
Mon Sep 3 1906,Leicester City,2-0,Grimsby Town
Mon Sep 3 1906,Wolverhampton Wanderers,1-0,Gainsborough Trinity
Mon Sep 3 1906,Burnley,0-1,Bradford City
Sat Sep 8 1906,Nottingham Forest,2-2,Port Vale
Sat Sep 8 1906,West Bromwich Albion,5-0,Leeds City
Sat Sep 8 1906,Chesterfield,2-0,Burton United
Sat Sep 8 1906,Bradford City,2-0,Barnsley
Sat Sep 8 1906,Glossop North End,2-1,Wolverhampton Wanderers
Sat Sep 8 1906,Blackpool,0-0,Chelsea
Sat Sep 8 1906,Stockport County,1-2,Gainsborough Trinity
Sat Sep 8 1906,Leicester City,2-0,Burnley
Sat Sep 8 1906,Hull City,2-0,Leyton Orient
Sat Sep 8 1906,Lincoln City,2-1,Grimsby Town
Mon Sep 10 1906,Port Vale,2-1,West Bromwich Albion
Mon Sep 10 1906,Leeds City,1-1,Lincoln City
Sat Sep 15 1906,Port Vale,4-2,Lincoln City
Sat Sep 15 1906,Burnley,2-1,Nottingham Forest
Sat Sep 15 1906,Wolverhampton Wanderers,1-1,Blackpool
Sat Sep 15 1906,Leeds City,1-1,Leicester City
Sat Sep 15 1906,Stockport County,1-1,Chesterfield
Sat Sep 15 1906,Chelsea,5-1,Bradford City
Sat Sep 15 1906,Grimsby Town,1-1,Burton United
Sat Sep 15 1906,Leyton Orient,3-0,Glossop North End
Sat Sep 15 1906,Barnsley,0-1,West Bromwich Albion
Sat Sep 15 1906,Gainsborough Trinity,1-1,Hull City
Sat Sep 22 1906,Lincoln City,1-2,Burnley
Sat Sep 22 1906,Leicester City,2-1,Barnsley
Sat Sep 22 1906,Glossop North End,3-1,Gainsborough Trinity
Sat Sep 22 1906,Burton United,2-0,Port Vale
Sat Sep 22 1906,Blackpool,1-3,Leyton Orient
Sat Sep 22 1906,Bradford City,2-3,Wolverhampton Wanderers
Sat Sep 22 1906,Hull City,3-0,Stockport County
Sat Sep 22 1906,West Bromwich Albion,1-2,Chelsea
Sat Sep 22 1906,Chesterfield,1-3,Grimsby Town
Sat Sep 22 1906,Nottingham Forest,3-0,Leeds City
Sat Sep 29 1906,Chelsea,1-0,Leicester City
Sat Sep 29 1906,Gainsborough Trinity,2-0,Blackpool
Sat Sep 29 1906,Stockport County,5-0,Glossop North End
Sat Sep 29 1906,Lincoln City,1-1,Leeds City
Sat Sep 29 1906,Barnsley,0-1,Nottingham Forest
Sat Sep 29 1906,Leyton Orient,1-1,Bradford City
Sat Sep 29 1906,Port Vale,3-2,Grimsby Town
Sat Sep 29 1906,Burnley,4-0,Burton United
Sat Sep 29 1906,Hull City,2-0,Chesterfield
Sat Sep 29 1906,Wolverhampton Wanderers,0-3,West Bromwich Albion
Mon Oct 1 1906,Burton United,0-0,Blackpool
Thu Oct 4 1906,Nottingham Forest,3-1,Chesterfield
Sat Oct 6 1906,Lincoln City,1-0,Barnsley
Sat Oct 6 1906,Chesterfield,4-2,Port Vale
Sat Oct 6 1906,Bradford City,1-1,Gainsborough Trinity
Sat Oct 6 1906,Burton United,0-2,Leeds City
Sat Oct 6 1906,Glossop North End,2-4,Hull City
Sat Oct 6 1906,West Bromwich Albion,5-0,Leyton Orient
Sat Oct 6 1906,Grimsby Town,1-0,Burnley
Sat Oct 6 1906,Blackpool,0-1,Stockport County
Sat Oct 6 1906,Leicester City,2-0,Wolverhampton Wanderers
Sat Oct 6 1906,Nottingham Forest,3-1,Chelsea
Sat Oct 13 1906,Barnsley,6-1,Burton United
Sat Oct 13 1906,Gainsborough Trinity,2-4,West Bromwich Albion
Sat Oct 13 1906,Stockport County,2-1,Bradford City
Sat Oct 13 1906,Hull City,3-0,Blackpool
Sat Oct 13 1906,Wolverhampton Wanderers,2-0,Nottingham Forest
Sat Oct 13 1906,Burnley,6-0,Port Vale
Sat Oct 13 1906,Leyton Orient,1-0,Leicester City
Sat Oct 13 1906,Chelsea,2-0,Lincoln City
Sat Oct 13 1906,Leeds City,4-3,Grimsby Town
Sat Oct 13 1906,Glossop North End,3-1,Chesterfield
Sat Oct 20 1906,Leicester City,3-1,Gainsborough Trinity
Sat Oct 20 1906,Blackpool,4-1,Glossop North End
Sat Oct 20 1906,West Bromwich Albion,1-1,Stockport County
Sat Oct 20 1906,Burton United,2-1,Chelsea
Sat Oct 20 1906,Chesterfield,0-1,Burnley
Sat Oct 20 1906,Nottingham Forest,4-0,Leyton Orient
Sat Oct 20 1906,Bradford City,1-0,Hull City
Sat Oct 20 1906,Grimsby Town,1-0,Barnsley
Sat Oct 20 1906,Port Vale,1-2,Leeds City
Sat Oct 20 1906,Lincoln City,0-4,Wolverhampton Wanderers
Wed Oct 24 1906,Gainsborough Trinity,1-0,Wolverhampton Wanderers
Sat Oct 27 1906,Blackpool,0-0,Chesterfield
Sat Oct 27 1906,Hull City,0-1,West Bromwich Albion
Sat Oct 27 1906,Glossop North End,1-2,Bradford City
Sat Oct 27 1906,Leyton Orient,1-1,Lincoln City
Sat Oct 27 1906,Stockport County,1-0,Leicester City
Sat Oct 27 1906,Chelsea,2-0,Grimsby Town
Sat Oct 27 1906,Barnsley,3-2,Port Vale
Sat Oct 27 1906,Leeds City,0-1,Burnley
Sat Oct 27 1906,Wolverhampton Wanderers,3-0,Burton United
Sat Oct 27 1906,Gainsborough Trinity,2-3,Nottingham Forest
Sat Nov 3 1906,Nottingham Forest,2-1,Stockport County
Sat Nov 3 1906,Leicester City,3-0,Hull City
Sat Nov 3 1906,West Bromwich Albion,5-1,Glossop North End
Sat Nov 3 1906,Port Vale,2-0,Chelsea
Sat Nov 3 1906,Grimsby Town,2-1,Wolverhampton Wanderers
Sat Nov 3 1906,Bradford City,3-0,Blackpool
Sat Nov 3 1906,Burnley,2-2,Barnsley
Sat Nov 3 1906,Chesterfield,1-0,Leeds City
Sat Nov 3 1906,Lincoln City,4-0,Gainsborough Trinity
Sat Nov 3 1906,Burton United,2-1,Leyton Orient
Sat Nov 10 1906,Gainsborough Trinity,2-0,Burton United
Sat Nov 10 1906,Blackpool,2-1,West Bromwich Albion
Sat Nov 10 1906,Stockport County,1-0,Lincoln City
Sat Nov 10 1906,Wolverhampton Wanderers,6-2,Port Vale
Sat Nov 10 1906,Barnsley,3-0,Leeds City
Sat Nov 10 1906,Leyton Orient,1-0,Grimsby Town
Sat Nov 10 1906,Bradford City,1-0,Chesterfield
Sat Nov 10 1906,Hull City,1-2,Nottingham Forest
Sat Nov 10 1906,Chelsea,2-0,Burnley
Sat Nov 10 1906,Glossop North End,2-2,Leicester City
Sat Nov 17 1906,Leeds City,0-1,Chelsea
Sat Nov 17 1906,Burton United,0-1,Stockport County
Sat Nov 17 1906,Nottingham Forest,2-0,Glossop North End
Sat Nov 17 1906,Port Vale,3-2,Leyton Orient
Sat Nov 17 1906,Chesterfield,3-2,Barnsley
Sat Nov 17 1906,Burnley,3-0,Wolverhampton Wanderers
Sat Nov 17 1906,Leicester City,5-1,Blackpool
Sat Nov 17 1906,Lincoln City,0-1,Hull City
Sat Nov 17 1906,West Bromwich Albion,3-0,Bradford City
Sat Nov 17 1906,Gainsborough Trinity,2-1,Grimsby Town
Sat Nov 24 1906,Blackpool,1-2,Nottingham Forest
Sat Nov 24 1906,Leyton Orient,2-1,Burnley
Sat Nov 24 1906,Wolverhampton Wanderers,3-2,Leeds City
Sat Nov 24 1906,West Bromwich Albion,5-2,Chesterfield
Sat Nov 24 1906,Stockport County,3-0,Grimsby Town
Sat Nov 24 1906,Hull City,3-0,Burton United
Sat Nov 24 1906,Gainsborough Trinity,2-0,Port Vale
Sat Nov 24 1906,Bradford City,3-1,Leicester City
Sat Nov 24 1906,Chelsea,2-1,Barnsley
Sat Nov 24 1906,Glossop North End,2-1,Lincoln City
Sat Dec 1 1906,Leicester City,3-0,West Bromwich Albion
Sat Dec 1 1906,Lincoln City,0-1,Blackpool
Sat Dec 1 1906,Leeds City,3-2,Leyton Orient
Sat Dec 1 1906,Grimsby Town,1-3,Hull City
Sat Dec 1 1906,Chesterfield,0-0,Chelsea
Sat Dec 1 1906,Barnsley,0-1,Wolverhampton Wanderers
Sat Dec 1 1906,Burnley,1-0,Gainsborough Trinity
Sat Dec 1 1906,Port Vale,5-0,Stockport County
Sat Dec 1 1906,Nottingham Forest,3-0,Bradford City
Sat Dec 1 1906,Burton United,1-2,Glossop North End
Wed Dec 5 1906,Blackpool,1-0,Leeds City
Sat Dec 8 1906,Wolverhampton Wanderers,1-2,Chelsea
Sat Dec 8 1906,West Bromwich Albion,3-1,Nottingham Forest
Sat Dec 8 1906,Leicester City,2-0,Chesterfield
Sat Dec 8 1906,Gainsborough Trinity,1-0,Leeds City
Sat Dec 8 1906,Hull City,2-0,Barnsley
Sat Dec 8 1906,Bradford City,3-0,Lincoln City
Sat Dec 8 1906,Stockport County,2-1,Burnley
Sat Dec 15 1906,Burton United,1-0,Bradford City
