Date,Team 1,FT,Team 2
Sat Aug 14 1993,Mansfield Town,1-0,Shrewsbury Town
Sat Aug 14 1993,Gillingham,0-2,Chesterfield
Sat Aug 14 1993,Walsall,1-2,Torquay United
Sat Aug 14 1993,Hereford United,0-1,Scarborough
Sat Aug 14 1993,Chester,0-1,Doncaster Rovers
Sat Aug 14 1993,Colchester United,1-0,Lincoln City
Sat Aug 14 1993,Wigan Athletic,0-2,Scunthorpe United
Sat Aug 14 1993,Preston North End,0-2,Crewe Alexandra
Sat Aug 14 1993,Carlisle United,2-2,Wycombe Wanderers
Sat Aug 14 1993,Bury,0-0,Northampton Town
Sat Aug 14 1993,Darlington,1-1,Rochdale
Sat Aug 21 1993,Scarborough,3-4,Preston North End
Sat Aug 21 1993,Lincoln City,1-1,Darlington
Sat Aug 21 1993,Scunthorpe United,1-1,Bury
Sat Aug 21 1993,Chesterfield,3-1,Hereford United
Sat Aug 21 1993,Doncaster Rovers,0-0,Carlisle United
Sat Aug 21 1993,Rochdale,3-0,Gillingham
Sat Aug 21 1993,Torquay United,1-1,Wigan Athletic
Sat Aug 21 1993,Crewe Alexandra,2-1,Colchester United
Sat Aug 21 1993,Shrewsbury Town,1-2,Walsall
Sat Aug 21 1993,Wycombe Wanderers,1-0,Chester
Sat Aug 28 1993,Preston North End,6-1,Shrewsbury Town
Sat Aug 28 1993,Mansfield Town,0-1,Scunthorpe United
Sat Aug 28 1993,Bury,1-0,Crewe Alexandra
Sat Aug 28 1993,Chester,3-1,Chesterfield
Sat Aug 28 1993,Darlington,1-2,Torquay United
Sat Aug 28 1993,Gillingham,2-2,Scarborough
Sat Aug 28 1993,Wigan Athletic,1-1,Wycombe Wanderers
Sat Aug 28 1993,Carlisle United,0-1,Rochdale
Sat Aug 28 1993,Hereford United,1-2,Lincoln City
Sat Aug 28 1993,Colchester United,3-2,Northampton Town
Sat Aug 28 1993,Walsall,1-2,Doncaster Rovers
Tue Aug 31 1993,Torquay United,1-1,Carlisle United
Tue Aug 31 1993,Lincoln City,0-3,Chester
Tue Aug 31 1993,Crewe Alexandra,3-1,Northampton Town
Tue Aug 31 1993,Gillingham,0-0,Doncaster Rovers
Tue Aug 31 1993,Rochdale,1-2,Wigan Athletic
Tue Aug 31 1993,Colchester United,3-3,Shrewsbury Town
Tue Aug 31 1993,Walsall,0-0,Scunthorpe United
Tue Aug 31 1993,Chesterfield,0-2,Mansfield Town
Tue Aug 31 1993,Darlington,0-2,Scarborough
Tue Aug 31 1993,Hereford United,3-4,Wycombe Wanderers
Tue Aug 31 1993,Preston North End,3-1,Bury
Sat Sep 4 1993,Lincoln City,0-2,Preston North End
Sat Sep 4 1993,Scunthorpe United,1-2,Hereford United
Sat Sep 4 1993,Rochdale,2-0,Chester
Sat Sep 4 1993,Chesterfield,1-1,Darlington
Sat Sep 4 1993,Scarborough,0-3,Carlisle United
Sat Sep 4 1993,Crewe Alexandra,2-1,Mansfield Town
Sat Sep 4 1993,Torquay United,3-3,Colchester United
Sat Sep 4 1993,Northampton Town,0-1,Walsall
Sat Sep 4 1993,Wycombe Wanderers,1-1,Gillingham
Sat Sep 4 1993,Shrewsbury Town,1-0,Bury
Sat Sep 4 1993,Doncaster Rovers,3-1,Wigan Athletic
Sat Sep 11 1993,Carlisle United,3-0,Chesterfield
Sat Sep 11 1993,Colchester United,2-5,Rochdale
Sat Sep 11 1993,Walsall,2-2,Crewe Alexandra
Sat Sep 11 1993,Chester,0-2,Scunthorpe United
Sat Sep 11 1993,Wigan Athletic,1-2,Scarborough
Sat Sep 11 1993,Darlington,0-2,Shrewsbury Town
Sat Sep 11 1993,Mansfield Town,1-0,Lincoln City
Sat Sep 11 1993,Gillingham,2-2,Torquay United
