Date,Team 1,FT,Team 2
Sat Aug 27 1983,Aldershot,1-4,Hereford United
Sat Aug 27 1983,Darlington,0-2,Colchester United
Sat Aug 27 1983,Blackpool,1-0,Reading
Sat Aug 27 1983,Halifax Town,2-2,Torquay United
Sat Aug 27 1983,Chester,1-1,Northampton Town
Sat Aug 27 1983,Bristol City,4-0,Mansfield Town
Sat Aug 27 1983,Peterborough United,3-1,Hartlepool United
Sat Aug 27 1983,Chesterfield,1-0,Swindon Town
Sat Aug 27 1983,Stockport County,0-2,York City
Sat Aug 27 1983,Doncaster Rovers,3-0,Wrexham
Sat Aug 27 1983,Tranmere Rovers,1-1,Bury
Sat Aug 27 1983,Rochdale,1-0,Crewe Alexandra
Sat Sep 3 1983,Torquay United,1-1,Tranmere Rovers
Sat Sep 3 1983,Bury,2-1,Bristol City
Sat Sep 3 1983,York City,2-0,Rochdale
Sat Sep 3 1983,Wrexham,2-2,Peterborough United
Sat Sep 3 1983,Mansfield Town,1-2,Doncaster Rovers
Sat Sep 3 1983,Crewe Alexandra,2-1,Chesterfield
Sat Sep 3 1983,Hereford United,0-0,Halifax Town
Sat Sep 3 1983,Northampton Town,2-0,Darlington
Sat Sep 3 1983,Hartlepool United,0-1,Aldershot
Sat Sep 3 1983,Reading,6-2,Stockport County
Sat Sep 3 1983,Colchester United,2-1,Blackpool
Sat Sep 3 1983,Swindon Town,4-0,Chester
Tue Sep 6 1983,York City,2-0,Peterborough United
Tue Sep 6 1983,Northampton Town,0-0,Tranmere Rovers
Tue Sep 6 1983,Swindon Town,2-3,Halifax Town
Tue Sep 6 1983,Mansfield Town,1-2,Stockport County
Tue Sep 6 1983,Bury,0-0,Blackpool
Tue Sep 6 1983,Wrexham,5-1,Rochdale
Tue Sep 6 1983,Colchester United,0-0,Bristol City
Tue Sep 6 1983,Crewe Alexandra,0-0,Aldershot
Wed Sep 7 1983,Torquay United,0-1,Darlington
Wed Sep 7 1983,Hartlepool United,2-2,Chesterfield
Wed Sep 7 1983,Hereford United,2-1,Chester
Wed Sep 7 1983,Reading,3-2,Doncaster Rovers
Fri Sep 9 1983,Halifax Town,0-0,Mansfield Town
Fri Sep 9 1983,Stockport County,0-0,Colchester United
Sat Sep 10 1983,Peterborough United,5-0,Torquay United
Sat Sep 10 1983,Rochdale,4-1,Reading
Sat Sep 10 1983,Chester,0-1,Crewe Alexandra
Sat Sep 10 1983,Blackpool,2-3,Northampton Town
Sat Sep 10 1983,Aldershot,1-2,Bury
Sat Sep 10 1983,Chesterfield,2-1,York City
Sat Sep 10 1983,Darlington,1-0,Swindon Town
