Date,Team 1,FT,Team 2
Sat Aug 27 1983,Port Vale,0-0,Scunthorpe United
Sat Aug 27 1983,Newport County,2-1,Bristol Rovers
Sat Aug 27 1983,Brentford,2-2,Millwall
Sat Aug 27 1983,Southend United,2-2,Rotherham United
Sat Aug 27 1983,Hull City,4-1,Burnley
Sat Aug 27 1983,AFC Bournemouth,0-1,Preston North End
Sat Aug 27 1983,Oxford United,3-0,Lincoln City
Sat Aug 27 1983,Plymouth Argyle,0-0,Wigan Athletic
Sat Aug 27 1983,Sheffield United,4-0,Gillingham
Sat Aug 27 1983,Leyton Orient,2-0,Bradford City
Sat Aug 27 1983,Bolton Wanderers,2-0,Wimbledon
Sat Aug 27 1983,Exeter City,0-1,Walsall
Sat Sep 3 1983,Millwall,1-0,Plymouth Argyle
Sat Sep 3 1983,Bradford City,0-2,Bolton Wanderers
Sat Sep 3 1983,Walsall,0-1,Leyton Orient
Sat Sep 3 1983,Wimbledon,6-0,Newport County
Sat Sep 3 1983,Preston North End,3-3,Brentford
Sat Sep 3 1983,Wigan Athletic,0-2,Oxford United
Sat Sep 3 1983,Bristol Rovers,2-1,Southend United
Sat Sep 3 1983,Gillingham,1-2,Hull City
Sat Sep 3 1983,Lincoln City,0-2,Sheffield United
Sat Sep 3 1983,Scunthorpe United,3-1,Exeter City
Sat Sep 3 1983,Burnley,5-1,AFC Bournemouth
Sat Sep 3 1983,Rotherham United,2-1,Port Vale
Tue Sep 6 1983,Burnley,2-0,Newport County
Tue Sep 6 1983,Bristol Rovers,3-1,Brentford
Tue Sep 6 1983,Millwall,3-2,Port Vale
Tue Sep 6 1983,Wimbledon,3-2,AFC Bournemouth
Tue Sep 6 1983,Rotherham United,2-0,Plymouth Argyle
Tue Sep 6 1983,Gillingham,2-0,Bolton Wanderers
Tue Sep 6 1983,Walsall,1-2,Sheffield United
Tue Sep 6 1983,Preston North End,4-1,Southend United
Tue Sep 6 1983,Wigan Athletic,1-1,Exeter City
Wed Sep 7 1983,Scunthorpe United,0-0,Oxford United
Wed Sep 7 1983,Lincoln City,2-0,Leyton Orient
Wed Sep 7 1983,Bradford City,0-0,Hull City
Fri Sep 9 1983,Leyton Orient,1-0,Scunthorpe United
Sat Sep 10 1983,Southend United,1-1,Wimbledon
Sat Sep 10 1983,Hull City,5-0,Millwall
Sat Sep 10 1983,Brentford,3-0,Lincoln City
Sat Sep 10 1983,Exeter City,0-1,Rotherham United
Sat Sep 10 1983,Oxford United,2-2,Burnley
