Date,Team 1,FT,Team 2
Sat Aug 28 1937,Gateshead,2-0,Crewe Alexandra
Sat Aug 28 1937,Lincoln City,2-1,Hartlepool United
Sat Aug 28 1937,Accrington Stanley,1-4,Carlisle United
Sat Aug 28 1937,Rochdale,0-0,York City
Sat Aug 28 1937,Hull City,3-2,Wrexham
Sat Aug 28 1937,Doncaster Rovers,4-0,Bradford City
Sat Aug 28 1937,Darlington,1-1,Southport
Sat Aug 28 1937,Chester,1-1,Halifax Town
Sat Aug 28 1937,Rotherham United,2-1,Tranmere Rovers
Sat Aug 28 1937,Oldham Athletic,3-0,Port Vale
Sat Aug 28 1937,New Brighton,2-1,Barrow
Mon Aug 30 1937,Barrow,1-0,Hull City
Mon Aug 30 1937,Halifax Town,1-3,Rotherham United
Mon Aug 30 1937,Tranmere Rovers,3-2,Rochdale
Mon Aug 30 1937,Port Vale,2-2,Gateshead
Wed Sep 1 1937,Hartlepool United,2-0,Accrington Stanley
Wed Sep 1 1937,York City,2-0,Doncaster Rovers
Wed Sep 1 1937,Bradford City,1-1,Southport
Wed Sep 1 1937,Wrexham,1-0,Lincoln City
Wed Sep 1 1937,Crewe Alexandra,1-0,New Brighton
Wed Sep 1 1937,Carlisle United,1-3,Chester
Wed Sep 1 1937,Darlington,1-0,Oldham Athletic
Sat Sep 4 1937,Southport,1-3,Doncaster Rovers
Sat Sep 4 1937,York City,4-1,Rotherham United
Sat Sep 4 1937,Carlisle United,0-1,Lincoln City
Sat Sep 4 1937,Tranmere Rovers,0-0,Chester
Sat Sep 4 1937,Wrexham,0-1,New Brighton
Sat Sep 4 1937,Halifax Town,1-2,Accrington Stanley
Sat Sep 4 1937,Barrow,1-3,Gateshead
Sat Sep 4 1937,Crewe Alexandra,0-1,Oldham Athletic
Sat Sep 4 1937,Bradford City,3-1,Rochdale
Sat Sep 4 1937,Port Vale,1-0,Darlington
Sat Sep 4 1937,Hartlepool United,2-2,Hull City
Mon Sep 6 1937,Oldham Athletic,3-0,Darlington
Mon Sep 6 1937,Hull City,4-0,Barrow
Mon Sep 6 1937,Rotherham United,4-1,Halifax Town
Mon Sep 6 1937,Lincoln City,7-1,Wrexham
Mon Sep 6 1937,Southport,2-0,Bradford City
Mon Sep 6 1937,Accrington Stanley,2-1,Hartlepool United
Tue Sep 7 1937,Rochdale,0-0,Tranmere Rovers
Wed Sep 8 1937,Gateshead,2-1,Port Vale
Wed Sep 8 1937,New Brighton,4-0,Crewe Alexandra
Wed Sep 8 1937,Chester,1-0,Carlisle United
Sat Sep 11 1937,Doncaster Rovers,3-2,Port Vale
Sat Sep 11 1937,Darlington,0-1,Crewe Alexandra
Sat Sep 11 1937,Accrington Stanley,0-1,Tranmere Rovers
Sat Sep 11 1937,Hull City,1-1,Lincoln City
Sat Sep 11 1937,Carlisle United,5-2,Halifax Town
Sat Sep 11 1937,Chester,4-3,York City
Sat Sep 11 1937,Gateshead,2-2,Wrexham
Sat Sep 11 1937,Rochdale,3-2,Southport
Sat Sep 11 1937,Rotherham United,2-1,Bradford City
Sat Sep 11 1937,New Brighton,4-1,Hartlepool United
Sat Sep 11 1937,Oldham Athletic,0-0,Barrow
Mon Sep 13 1937,Rotherham United,0-1,Carlisle United
Mon Sep 13 1937,Wrexham,6-3,Hartlepool United
Mon Sep 13 1937,Tranmere Rovers,2-0,Doncaster Rovers
Mon Sep 13 1937,Port Vale,3-2,New Brighton
Mon Sep 13 1937,Halifax Town,2-3,Rochdale
Mon Sep 13 1937,Lincoln City,5-0,Barrow
Tue Sep 14 1937,Southport,2-3,York City
Wed Sep 15 1937,Crewe Alexandra,0-1,Hull City
Wed Sep 15 1937,Darlington,1-2,Gateshead
Wed Sep 15 1937,Bradford City,1-1,Oldham Athletic
Thu Sep 16 1937,Tranmere Rovers,5-0,Carlisle United
Sat Sep 18 1937,Crewe Alexandra,1-2,Port Vale
Sat Sep 18 1937,Lincoln City,4-1,New Brighton
Sat Sep 18 1937,Halifax Town,1-0,Hull City
Sat Sep 18 1937,Southport,0-3,Rotherham United
Sat Sep 18 1937,Barrow,1-1,Darlington
Sat Sep 18 1937,York City,1-1,Accrington Stanley
Sat Sep 18 1937,Doncaster Rovers,5-0,Rochdale
Sat Sep 18 1937,Bradford City,2-2,Chester
Sat Sep 18 1937,Hartlepool United,1-3,Gateshead
Sat Sep 18 1937,Wrexham,1-0,Oldham Athletic
Sat Sep 25 1937,Oldham Athletic,3-1,Hartlepool United
Sat Sep 25 1937,Rotherham United,2-2,Doncaster Rovers
Sat Sep 25 1937,Darlington,5-3,Wrexham
Sat Sep 25 1937,Chester,2-1,Southport
Sat Sep 25 1937,Gateshead,1-1,Lincoln City
Sat Sep 25 1937,Rochdale,1-4,Crewe Alexandra
Sat Sep 25 1937,New Brighton,0-0,Hull City
Sat Sep 25 1937,Halifax Town,1-0,Tranmere Rovers
Sat Sep 25 1937,Carlisle United,2-1,York City
Sat Sep 25 1937,Accrington Stanley,3-1,Bradford City
Sat Sep 25 1937,Port Vale,4-0,Barrow
Tue Sep 28 1937,Accrington Stanley,0-0,Chester
Sat Oct 2 1937,Rochdale,2-0,Rotherham United
Sat Oct 2 1937,Doncaster Rovers,2-1,Chester
Sat Oct 2 1937,Lincoln City,0-1,Oldham Athletic
Sat Oct 2 1937,Wrexham,0-0,Port Vale
Sat Oct 2 1937,Hartlepool United,2-1,Darlington
Sat Oct 2 1937,Barrow,1-0,Crewe Alexandra
Sat Oct 2 1937,York City,1-1,Halifax Town
Sat Oct 2 1937,Bradford City,4-0,Carlisle United
Sat Oct 2 1937,Tranmere Rovers,5-2,New Brighton
Sat Oct 2 1937,Southport,2-1,Accrington Stanley
Sat Oct 2 1937,Hull City,3-1,Gateshead
Sat Oct 9 1937,Crewe Alexandra,1-1,Wrexham
Sat Oct 9 1937,Chester,4-1,Rochdale
Sat Oct 9 1937,Carlisle United,1-0,Southport
Sat Oct 9 1937,Darlington,1-4,Lincoln City
Sat Oct 9 1937,Accrington Stanley,0-1,Doncaster Rovers
Sat Oct 9 1937,Rotherham United,3-0,Barrow
Sat Oct 9 1937,Halifax Town,0-2,Bradford City
Sat Oct 9 1937,Oldham Athletic,1-1,Hull City
Sat Oct 9 1937,Gateshead,3-1,New Brighton
Sat Oct 9 1937,Port Vale,5-1,Hartlepool United
Sat Oct 9 1937,Tranmere Rovers,1-2,York City
Sat Oct 16 1937,Oldham Athletic,6-2,York City
Sat Oct 16 1937,Wrexham,2-0,Rotherham United
Sat Oct 16 1937,Crewe Alexandra,0-0,Doncaster Rovers
Sat Oct 16 1937,Barrow,0-1,Rochdale
Sat Oct 16 1937,Lincoln City,2-0,Accrington Stanley
Sat Oct 16 1937,Gateshead,2-1,Tranmere Rovers
Sat Oct 16 1937,Darlington,4-2,Bradford City
Sat Oct 16 1937,Port Vale,1-1,Southport
Sat Oct 16 1937,Hartlepool United,0-1,Chester
Sat Oct 16 1937,Hull City,2-1,Carlisle United
Sat Oct 16 1937,New Brighton,2-0,Halifax Town
Sat Oct 23 1937,Chester,1-1,Lincoln City
Sat Oct 23 1937,Tranmere Rovers,1-1,Oldham Athletic
