Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 4 Aug 1998 (W32),Berwick Rangers (1),0-3,?,Queen's Park (1)
?,(Tue) 4 Aug 1998 (W32),Brechin City (1),1-0,?,Stenhousemuir (1)
?,(Tue) 4 Aug 1998 (W32),Cowdenbeath (1),4-1,?,Montrose (1)
?,(Tue) 4 Aug 1998 (W32),Dumbarton (1),2-0,?,Albion Rovers (1)
?,(Tue) 4 Aug 1998 (W32),Ross County (1),1-0,?,East Stirlingshire FC (1)
?,(Sat) 15 Aug 1998 (W33),Albion Rovers (2),0-8,?,Ross County (2)
?,(Sat) 15 Aug 1998 (W33),East Stirlingshire FC (2),1-1,?,Brechin City (2)
?,(Sat) 15 Aug 1998 (W33),Montrose (2),1-1,?,Berwick Rangers (2)
?,(Sat) 15 Aug 1998 (W33),Queen's Park (2),0-1,?,Dumbarton (2)
?,(Sat) 15 Aug 1998 (W33),Stenhousemuir (2),1-2,?,Cowdenbeath (2)
?,(Sat) 22 Aug 1998 (W34),Berwick Rangers (3),2-1,?,Albion Rovers (3)
?,(Sat) 22 Aug 1998 (W34),Brechin City (3),2-2,?,Queen's Park (3)
?,(Sat) 22 Aug 1998 (W34),Cowdenbeath (3),2-1,?,East Stirlingshire FC (3)
?,(Sat) 22 Aug 1998 (W34),Dumbarton (3),0-2,?,Stenhousemuir (3)
?,(Sat) 22 Aug 1998 (W34),Ross County (3),3-1,?,Montrose (3)
?,(Sat) 29 Aug 1998 (W35),Albion Rovers (4),2-1,?,Queen's Park (4)
?,(Sat) 29 Aug 1998 (W35),Brechin City (4),3-0,?,Montrose (4)
?,(Sat) 29 Aug 1998 (W35),Dumbarton (4),0-0,?,Berwick Rangers (4)
?,(Sat) 29 Aug 1998 (W35),Ross County (4),2-0,?,Cowdenbeath (4)
?,(Sat) 29 Aug 1998 (W35),Stenhousemuir (4),1-0,?,East Stirlingshire FC (4)
?,(Sat) 5 Sep 1998 (W36),Berwick Rangers (5),0-2,?,Ross County (5)
?,(Sat) 5 Sep 1998 (W36),Cowdenbeath (5),0-1,?,Brechin City (5)
?,(Sat) 5 Sep 1998 (W36),East Stirlingshire FC (5),1-2,?,Dumbarton (5)
?,(Sat) 5 Sep 1998 (W36),Montrose (5),1-2,?,Albion Rovers (5)
?,(Sat) 5 Sep 1998 (W36),Queen's Park (5),0-0,?,Stenhousemuir (5)
?,(Sat) 12 Sep 1998 (W37),Brechin City (6),0-0,?,Dumbarton (6)
?,(Sat) 12 Sep 1998 (W37),Cowdenbeath (6),1-1,?,Berwick Rangers (6)
?,(Sat) 12 Sep 1998 (W37),East Stirlingshire FC (6),0-1,?,Albion Rovers (6)
?,(Sat) 12 Sep 1998 (W37),Queen's Park (6),4-2,?,Ross County (6)
?,(Sat) 12 Sep 1998 (W37),Stenhousemuir (6),4-0,?,Montrose (6)
?,(Sat) 19 Sep 1998 (W38),Albion Rovers (7),1-4,?,Brechin City (7)
?,(Sat) 19 Sep 1998 (W38),Berwick Rangers (7),1-2,?,East Stirlingshire FC (7)
?,(Sat) 19 Sep 1998 (W38),Dumbarton (7),5-0,?,Cowdenbeath (7)
?,(Sat) 19 Sep 1998 (W38),Montrose (7),1-0,?,Queen's Park (7)
?,(Sat) 19 Sep 1998 (W38),Ross County (7),0-1,?,Stenhousemuir (7)
?,(Sat) 26 Sep 1998 (W39),Albion Rovers (8),0-1,?,Cowdenbeath (8)
?,(Sat) 26 Sep 1998 (W39),Berwick Rangers (8),1-2,?,Stenhousemuir (8)
?,(Sat) 26 Sep 1998 (W39),Montrose (8),1-1,?,Dumbarton (8)
?,(Sat) 26 Sep 1998 (W39),Queen's Park (8),0-4,?,East Stirlingshire FC (8)
?,(Sat) 26 Sep 1998 (W39),Ross County (8),0-1,?,Brechin City (8)
?,(Sat) 3 Oct 1998 (W40),Brechin City (9),1-1,?,Berwick Rangers (9)
?,(Sat) 3 Oct 1998 (W40),Cowdenbeath (9),0-3,?,Queen's Park (9)
?,(Sat) 3 Oct 1998 (W40),Dumbarton (9),1-2,?,Ross County (9)
?,(Sat) 3 Oct 1998 (W40),East Stirlingshire FC (9),3-1,?,Montrose (9)
?,(Sat) 3 Oct 1998 (W40),Stenhousemuir (9),4-1,?,Albion Rovers (9)
?,(Fri) 9 Oct 1998 (W41),Cowdenbeath (10),0-2,?,Stenhousemuir (10)
?,(Sat) 10 Oct 1998 (W41),Brechin City (10),0-0,?,East Stirlingshire FC (10)
?,(Sat) 10 Oct 1998 (W41),Dumbarton (10),1-0,?,Queen's Park (10)
?,(Sat) 10 Oct 1998 (W41),Ross County (10),1-2,?,Albion Rovers (10)
?,(Sun) 11 Oct 1998 (W41),Berwick Rangers (10),1-1,?,Montrose (10)
?,(Sat) 17 Oct 1998 (W42),Albion Rovers (11),1-1,?,Berwick Rangers (11)
?,(Sat) 17 Oct 1998 (W42),East Stirlingshire FC (11),1-1,?,Cowdenbeath (11)
?,(Sat) 17 Oct 1998 (W42),Montrose (11),3-6,?,Ross County (11)
?,(Sat) 17 Oct 1998 (W42),Queen's Park (11),1-1,?,Brechin City (11)
?,(Sat) 17 Oct 1998 (W42),Stenhousemuir (11),0-3,?,Dumbarton (11)
?,(Sat) 24 Oct 1998 (W43),Berwick Rangers (12),3-1,?,Dumbarton (12)
?,(Mon) 26 Oct 1998 (W44),East Stirlingshire FC (12),1-1,?,Stenhousemuir (12)
?,(Tue) 27 Oct 1998 (W44),Montrose (12),1-2,?,Brechin City (12)
?,(Tue) 27 Oct 1998 (W44),Queen's Park (12),0-0,?,Albion Rovers (12)
?,(Wed) 28 Oct 1998 (W44),Cowdenbeath (12),1-2,?,Ross County (12)
?,(Sat) 31 Oct 1998 (W44),Albion Rovers (13),4-1,?,Montrose (13)
?,(Sat) 31 Oct 1998 (W44),Brechin City (13),2-1,?,Cowdenbeath (13)
?,(Sat) 31 Oct 1998 (W44),Dumbarton (13),2-2,?,East Stirlingshire FC (13)
?,(Sat) 31 Oct 1998 (W44),Ross County (13),3-1,?,Berwick Rangers (13)
?,(Sat) 31 Oct 1998 (W44),Stenhousemuir (13),2-1,?,Queen's Park (13)
?,(Sat) 7 Nov 1998 (W45),Brechin City (14),1-0,?,Albion Rovers (14)
?,(Sat) 7 Nov 1998 (W45),Cowdenbeath (14),0-2,?,Dumbarton (14)
?,(Sat) 7 Nov 1998 (W45),East Stirlingshire FC (14),0-0,?,Berwick Rangers (14)
?,(Sat) 7 Nov 1998 (W45),Queen's Park (14),3-0,?,Montrose (14)
?,(Sat) 7 Nov 1998 (W45),Stenhousemuir (14),2-4,?,Ross County (14)
?,(Sat) 14 Nov 1998 (W46),Albion Rovers (15),3-1,?,East Stirlingshire FC (15)
?,(Sat) 14 Nov 1998 (W46),Berwick Rangers (15),3-1,?,Cowdenbeath (15)
?,(Sat) 14 Nov 1998 (W46),Dumbarton (15),1-2,?,Brechin City (15)
?,(Sat) 14 Nov 1998 (W46),Montrose (15),0-0,?,Stenhousemuir (15)
?,(Sat) 14 Nov 1998 (W46),Ross County (15),5-1,?,Queen's Park (15)
?,(Sat) 21 Nov 1998 (W47),Brechin City (16),0-1,?,Ross County (16)
?,(Sat) 21 Nov 1998 (W47),Cowdenbeath (16),2-3,?,Albion Rovers (16)
?,(Sat) 21 Nov 1998 (W47),East Stirlingshire FC (16),1-1,?,Queen's Park (16)
?,(Sat) 21 Nov 1998 (W47),Stenhousemuir (16),1-2,?,Berwick Rangers (16)
?,(Wed) 25 Nov 1998 (W48),Dumbarton (16),0-2,?,Montrose (16)
?,(Sat) 28 Nov 1998 (W48),Albion Rovers (17),1-3,?,Stenhousemuir (17)
?,(Sat) 28 Nov 1998 (W48),Berwick Rangers (17),3-0,?,Brechin City (17)
?,(Sat) 28 Nov 1998 (W48),Montrose (17),2-0,?,East Stirlingshire FC (17)
?,(Sat) 28 Nov 1998 (W48),Queen's Park (17),2-0,?,Cowdenbeath (17)
?,(Sat) 28 Nov 1998 (W48),Ross County (17),2-0,?,Dumbarton (17)
?,(Sat) 12 Dec 1998 (W50),Albion Rovers (18),0-2,?,Dumbarton (18)
?,(Sat) 12 Dec 1998 (W50),East Stirlingshire FC (18),2-2,?,Ross County (18)
?,(Sat) 12 Dec 1998 (W50),Montrose (18),1-1,?,Cowdenbeath (18)
?,(Sat) 12 Dec 1998 (W50),Queen's Park (18),1-1,?,Berwick Rangers (18)
?,(Tue) 15 Dec 1998 (W51),Stenhousemuir (18),0-1,?,Brechin City (18)
?,(Sat) 19 Dec 1998 (W51),Berwick Rangers (19),1-1,?,Albion Rovers (19)
?,(Sat) 19 Dec 1998 (W51),Brechin City (19),1-0,?,Queen's Park (19)
?,(Sat) 19 Dec 1998 (W51),Cowdenbeath (19),3-2,?,East Stirlingshire FC (19)
?,(Sat) 19 Dec 1998 (W51),Dumbarton (19),1-4,?,Stenhousemuir (19)
?,(Sat) 19 Dec 1998 (W51),Ross County (19),3-0,?,Montrose (19)
?,(Sat) 26 Dec 1998 (W52),Albion Rovers (20),1-0,?,Queen's Park (20)
?,(Sat) 26 Dec 1998 (W52),Ross County (20),1-0,?,Cowdenbeath (20)
?,(Sat) 26 Dec 1998 (W52),Stenhousemuir (20),2-2,?,East Stirlingshire FC (20)
