Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 4 Aug 1998 (31),Berwick Rangers (1),0-3,?,Queen's Park (1)
?,(Tue) 4 Aug 1998 (31),Brechin City (1),1-0,?,Stenhousemuir (1)
?,(Tue) 4 Aug 1998 (31),Cowdenbeath (1),4-1,?,Montrose (1)
?,(Tue) 4 Aug 1998 (31),Dumbarton (1),2-0,?,Albion Rovers (1)
?,(Tue) 4 Aug 1998 (31),Ross County (1),1-0,?,East Stirlingshire FC (1)
?,(Sat) 15 Aug 1998 (32),Albion Rovers (2),0-8,?,Ross County (2)
?,(Sat) 15 Aug 1998 (32),East Stirlingshire FC (2),1-1,?,Brechin City (2)
?,(Sat) 15 Aug 1998 (32),Montrose (2),1-1,?,Berwick Rangers (2)
?,(Sat) 15 Aug 1998 (32),Queen's Park (2),0-1,?,Dumbarton (2)
?,(Sat) 15 Aug 1998 (32),Stenhousemuir (2),1-2,?,Cowdenbeath (2)
?,(Sat) 22 Aug 1998 (33),Berwick Rangers (3),2-1,?,Albion Rovers (3)
?,(Sat) 22 Aug 1998 (33),Brechin City (3),2-2,?,Queen's Park (3)
?,(Sat) 22 Aug 1998 (33),Cowdenbeath (3),2-1,?,East Stirlingshire FC (3)
?,(Sat) 22 Aug 1998 (33),Dumbarton (3),0-2,?,Stenhousemuir (3)
?,(Sat) 22 Aug 1998 (33),Ross County (3),3-1,?,Montrose (3)
?,(Sat) 29 Aug 1998 (34),Albion Rovers (4),2-1,?,Queen's Park (4)
?,(Sat) 29 Aug 1998 (34),Brechin City (4),3-0,?,Montrose (4)
?,(Sat) 29 Aug 1998 (34),Dumbarton (4),0-0,?,Berwick Rangers (4)
?,(Sat) 29 Aug 1998 (34),Ross County (4),2-0,?,Cowdenbeath (4)
?,(Sat) 29 Aug 1998 (34),Stenhousemuir (4),1-0,?,East Stirlingshire FC (4)
?,(Sat) 5 Sep 1998 (35),Berwick Rangers (5),0-2,?,Ross County (5)
?,(Sat) 5 Sep 1998 (35),Cowdenbeath (5),0-1,?,Brechin City (5)
?,(Sat) 5 Sep 1998 (35),East Stirlingshire FC (5),1-2,?,Dumbarton (5)
?,(Sat) 5 Sep 1998 (35),Montrose (5),1-2,?,Albion Rovers (5)
?,(Sat) 5 Sep 1998 (35),Queen's Park (5),0-0,?,Stenhousemuir (5)
?,(Sat) 12 Sep 1998 (36),Brechin City (6),0-0,?,Dumbarton (6)
?,(Sat) 12 Sep 1998 (36),Cowdenbeath (6),1-1,?,Berwick Rangers (6)
?,(Sat) 12 Sep 1998 (36),East Stirlingshire FC (6),0-1,?,Albion Rovers (6)
?,(Sat) 12 Sep 1998 (36),Queen's Park (6),4-2,?,Ross County (6)
?,(Sat) 12 Sep 1998 (36),Stenhousemuir (6),4-0,?,Montrose (6)
?,(Sat) 19 Sep 1998 (37),Albion Rovers (7),1-4,?,Brechin City (7)
?,(Sat) 19 Sep 1998 (37),Berwick Rangers (7),1-2,?,East Stirlingshire FC (7)
?,(Sat) 19 Sep 1998 (37),Dumbarton (7),5-0,?,Cowdenbeath (7)
?,(Sat) 19 Sep 1998 (37),Montrose (7),1-0,?,Queen's Park (7)
?,(Sat) 19 Sep 1998 (37),Ross County (7),0-1,?,Stenhousemuir (7)
?,(Sat) 26 Sep 1998 (38),Albion Rovers (8),0-1,?,Cowdenbeath (8)
?,(Sat) 26 Sep 1998 (38),Berwick Rangers (8),1-2,?,Stenhousemuir (8)
?,(Sat) 26 Sep 1998 (38),Montrose (8),1-1,?,Dumbarton (8)
?,(Sat) 26 Sep 1998 (38),Queen's Park (8),0-4,?,East Stirlingshire FC (8)
?,(Sat) 26 Sep 1998 (38),Ross County (8),0-1,?,Brechin City (8)
?,(Sat) 3 Oct 1998 (39),Brechin City (9),1-1,?,Berwick Rangers (9)
?,(Sat) 3 Oct 1998 (39),Cowdenbeath (9),0-3,?,Queen's Park (9)
?,(Sat) 3 Oct 1998 (39),Dumbarton (9),1-2,?,Ross County (9)
?,(Sat) 3 Oct 1998 (39),East Stirlingshire FC (9),3-1,?,Montrose (9)
?,(Sat) 3 Oct 1998 (39),Stenhousemuir (9),4-1,?,Albion Rovers (9)
?,(Fri) 9 Oct 1998 (40),Cowdenbeath (10),0-2,?,Stenhousemuir (10)
?,(Sat) 10 Oct 1998 (40),Brechin City (10),0-0,?,East Stirlingshire FC (10)
