Date,Team 1,Team 2,FT,HT
1998-08-04,Airdrie,Clydebank,0-0,
1998-08-04,Falkirk,Ayr,1-0,
1998-08-04,Morton,Hibernian,0-1,
1998-08-04,Raith Rvs,Hamilton,0-2,
1998-08-05,Stranraer,St Mirren,0-1,
1998-08-15,Ayr,Morton,1-0,
1998-08-15,Clydebank,Falkirk,0-1,
1998-08-15,Hamilton,Airdrie,1-1,
1998-08-15,Hibernian,Stranraer,1-2,
1998-08-15,St Mirren,Raith Rvs,2-1,
1998-08-22,Airdrie,St Mirren,1-0,
1998-08-22,Falkirk,Hibernian,1-1,
1998-08-22,Morton,Hamilton,1-2,
1998-08-22,Raith Rvs,Ayr,0-0,
1998-08-22,Stranraer,Clydebank,0-2,
1998-08-29,Airdrie,Raith Rvs,0-1,
1998-08-29,Falkirk,Stranraer,1-0,
1998-08-29,Hamilton,St Mirren,0-0,
1998-08-29,Hibernian,Ayr,4-2,
1998-08-29,Morton,Clydebank,2-2,
1998-09-05,Ayr,Hamilton,2-3,
1998-09-05,Clydebank,Hibernian,2-2,
1998-09-05,Raith Rvs,Morton,0-0,
1998-09-05,St Mirren,Falkirk,0-2,
1998-09-05,Stranraer,Airdrie,1-2,
1998-09-12,Airdrie,Morton,0-1,
1998-09-12,Clydebank,Ayr,0-1,
1998-09-12,Raith Rvs,Falkirk,1-1,
1998-09-12,St Mirren,Hibernian,2-0,
1998-09-12,Stranraer,Hamilton,2-1,
1998-09-19,Ayr,Stranraer,7-1,
1998-09-19,Falkirk,Airdrie,0-1,
1998-09-19,Hamilton,Clydebank,1-2,
1998-09-19,Hibernian,Raith Rvs,3-1,
1998-09-19,Morton,St Mirren,0-1,
1998-09-26,Ayr,Airdrie,1-2,
1998-09-26,Clydebank,St Mirren,1-0,
1998-09-26,Falkirk,Morton,2-1,
1998-09-26,Hibernian,Hamilton,0-0,
1998-09-26,Stranraer,Raith Rvs,2-2,
1998-10-03,Airdrie,Hibernian,1-3,
1998-10-03,Hamilton,Falkirk,2-1,
1998-10-03,Morton,Stranraer,3-0,
1998-10-03,Raith Rvs,Clydebank,0-1,
1998-10-03,St Mirren,Ayr,0-2,
1998-10-06,Airdrie,Hamilton,3-2,
1998-10-10,Stranraer,Hibernian,0-1,
1998-10-11,Falkirk,Clydebank,2-2,
1998-10-11,Morton,Ayr,1-2,
1998-10-11,Raith Rvs,St Mirren,1-0,
1998-10-17,Ayr,Falkirk,4-2,
1998-10-17,Clydebank,Airdrie,0-1,
1998-10-17,Hamilton,Raith Rvs,3-2,
1998-10-17,Hibernian,Morton,2-1,
1998-10-17,St Mirren,Stranraer,1-0,
1998-10-24,Ayr,Hibernian,3-3,
1998-10-24,St Mirren,Hamilton,3-2,
1998-10-27,Clydebank,Morton,2-1,
1998-10-28,Stranraer,Falkirk,1-2,
1998-10-31,Airdrie,Stranraer,3-2,
1998-10-31,Falkirk,St Mirren,1-1,
1998-10-31,Hamilton,Ayr,1-3,
1998-10-31,Hibernian,Clydebank,2-1,
1998-10-31,Morton,Raith Rvs,2-0,
1998-11-03,Raith Rvs,Airdrie,1-3,
1998-11-07,Airdrie,Falkirk,0-3,
1998-11-07,Clydebank,Hamilton,0-0,
1998-11-07,Raith Rvs,Hibernian,1-3,
1998-11-07,St Mirren,Morton,1-0,
1998-11-07,Stranraer,Ayr,0-1,
1998-11-14,Ayr,Clydebank,4-1,
1998-11-14,Falkirk,Raith Rvs,1-1,
1998-11-14,Hamilton,Stranraer,1-2,
1998-11-14,Morton,Airdrie,0-0,
1998-11-21,Airdrie,Ayr,0-2,
1998-11-21,Hamilton,Hibernian,2-2,
1998-11-21,Morton,Falkirk,0-3,
1998-11-21,Raith Rvs,Stranraer,2-0,
1998-11-21,St Mirren,Clydebank,0-0,
1998-11-24,Hibernian,St Mirren,4-1,
1998-11-28,Ayr,St Mirren,1-1,
1998-11-28,Clydebank,Raith Rvs,1-1,
1998-11-28,Falkirk,Hamilton,2-1,
1998-11-28,Hibernian,Airdrie,1-0,
1998-11-28,Stranraer,Morton,2-3,
1998-12-05,Airdrie,Clydebank,2-0,
1998-12-05,Falkirk,Ayr,3-0,
1998-12-05,Morton,Hibernian,1-3,
1998-12-05,Stranraer,St Mirren,1-2,
1998-12-08,Raith Rvs,Hamilton,1-1,
1998-12-12,Ayr,Raith Rvs,0-2,
1998-12-12,Clydebank,Stranraer,2-1,
1998-12-12,Hamilton,Morton,0-0,
1998-12-12,Hibernian,Falkirk,2-1,
1998-12-12,St Mirren,Airdrie,1-5,
1998-12-19,Ayr,Hamilton,5-0,
1998-12-19,Hibernian,Clydebank,3-0,
1998-12-19,Raith Rvs,Morton,1-3,
1998-12-19,St Mirren,Falkirk,0-3,
1998-12-19,Stranraer,Airdrie,1-2,
1998-12-26,Airdrie,Raith Rvs,2-2,
1998-12-26,Falkirk,Stranraer,3-2,
1998-12-26,Hamilton,St Mirren,0-0,
1998-12-26,Hibernian,Ayr,3-0,
1998-12-26,Morton,Clydebank,1-1,
1999-01-02,Ayr,Stranraer,4-0,
1999-01-02,Falkirk,Airdrie,1-1,
1999-01-02,Hibernian,Raith Rvs,5-1,
1999-01-05,Morton,St Mirren,0-0,
1999-01-09,Raith Rvs,Falkirk,2-1,
1999-01-09,St Mirren,Hibernian,1-2,
1999-01-09,Stranraer,Hamilton,2-2,
1999-01-12,Hamilton,Clydebank,0-1,
1999-01-16,Ayr,Airdrie,0-1,
1999-01-16,Clydebank,St Mirren,2-2,
1999-01-16,Falkirk,Morton,1-2,
1999-01-16,Hibernian,Hamilton,4-0,
1999-01-16,Stranraer,Raith Rvs,2-0,
1999-01-19,Airdrie,Morton,0-2,
1999-01-30,Airdrie,Hibernian,1-4,
1999-01-30,Hamilton,Falkirk,0-2,
1999-01-30,Morton,Stranraer,1-0,
1999-01-30,Raith Rvs,Clydebank,2-1,
1999-01-30,St Mirren,Ayr,1-0,
1999-02-06,Ayr,Morton,1-0,
1999-02-06,Hamilton,Airdrie,0-2,
1999-02-06,Hibernian,Stranraer,2-0,
1999-02-06,St Mirren,Raith Rvs,3-1,
1999-02-20,Falkirk,Hibernian,1-2,
1999-02-20,Morton,Hamilton,3-0,
1999-02-20,Raith Rvs,Ayr,2-4,
1999-02-20,Stranraer,Clydebank,0-2,
1999-02-23,Airdrie,St Mirren,0-3,
1999-02-27,Ayr,Hibernian,1-3,
1999-02-27,Raith Rvs,Airdrie,0-1,
1999-02-27,St Mirren,Hamilton,1-0,
1999-02-27,Stranraer,Falkirk,0-1,
1999-03-10,Clydebank,Falkirk,1-2,
1999-03-13,Airdrie,Stranraer,2-0,
1999-03-13,Clydebank,Hibernian,2-0,
1999-03-13,Falkirk,St Mirren,1-0,
1999-03-13,Morton,Raith Rvs,1-1,
1999-03-20,Ayr,St Mirren,2-2,
1999-03-20,Clydebank,Raith Rvs,0-0,
1999-03-20,Falkirk,Hamilton,6-1,
1999-03-20,Hibernian,Airdrie,3-0,
1999-03-20,Stranraer,Morton,0-1,
1999-03-24,Hamilton,Ayr,0-2,
1999-04-03,Airdrie,Ayr,0-2,
1999-04-03,Hamilton,Hibernian,0-2,
1999-04-03,Morton,Falkirk,3-2,
1999-04-03,Raith Rvs,Stranraer,3-2,
1999-04-03,St Mirren,Clydebank,1-1,
1999-04-10,Airdrie,Falkirk,1-2,
1999-04-10,Clydebank,Hamilton,0-0,
1999-04-10,Raith Rvs,Hibernian,1-3,
