Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 4 Aug 1998 (W32),Airdrieonians (1),0-0,?,Clydebank FC (1)
?,(Tue) 4 Aug 1998 (W32),Falkirk (1),1-0,?,Ayr United (1)
?,(Tue) 4 Aug 1998 (W32),Greenock Morton (1),0-1,?,Hibernian FC (1)
?,(Tue) 4 Aug 1998 (W32),Raith Rovers (1),0-2,?,Hamilton Academical FC (1)
?,(Wed) 5 Aug 1998 (W32),Stranraer (1),0-1,?,Saint Mirren FC (1)
?,(Sat) 15 Aug 1998 (W33),Ayr United (2),1-0,?,Greenock Morton (2)
?,(Sat) 15 Aug 1998 (W33),Clydebank FC (2),0-1,?,Falkirk (2)
?,(Sat) 15 Aug 1998 (W33),Hamilton Academical FC (2),1-1,?,Airdrieonians (2)
?,(Sat) 15 Aug 1998 (W33),Hibernian FC (2),1-2,?,Stranraer (2)
?,(Sat) 15 Aug 1998 (W33),Saint Mirren FC (2),2-1,?,Raith Rovers (2)
?,(Sat) 22 Aug 1998 (W34),Airdrieonians (3),1-0,?,Saint Mirren FC (3)
?,(Sat) 22 Aug 1998 (W34),Falkirk (3),1-1,?,Hibernian FC (3)
?,(Sat) 22 Aug 1998 (W34),Greenock Morton (3),1-2,?,Hamilton Academical FC (3)
?,(Sat) 22 Aug 1998 (W34),Raith Rovers (3),0-0,?,Ayr United (3)
?,(Sat) 22 Aug 1998 (W34),Stranraer (3),0-2,?,Clydebank FC (3)
?,(Sat) 29 Aug 1998 (W35),Airdrieonians (4),0-1,?,Raith Rovers (4)
?,(Sat) 29 Aug 1998 (W35),Falkirk (4),1-0,?,Stranraer (4)
?,(Sat) 29 Aug 1998 (W35),Hamilton Academical FC (4),0-0,?,Saint Mirren FC (4)
?,(Sat) 29 Aug 1998 (W35),Hibernian FC (4),4-2,?,Ayr United (4)
?,(Sat) 29 Aug 1998 (W35),Greenock Morton (4),2-2,?,Clydebank FC (4)
?,(Sat) 5 Sep 1998 (W36),Ayr United (5),2-3,?,Hamilton Academical FC (5)
?,(Sat) 5 Sep 1998 (W36),Clydebank FC (5),2-2,?,Hibernian FC (5)
?,(Sat) 5 Sep 1998 (W36),Raith Rovers (5),0-0,?,Greenock Morton (5)
?,(Sat) 5 Sep 1998 (W36),Saint Mirren FC (5),0-2,?,Falkirk (5)
?,(Sat) 5 Sep 1998 (W36),Stranraer (5),1-2,?,Airdrieonians (5)
?,(Sat) 12 Sep 1998 (W37),Airdrieonians (6),0-1,?,Greenock Morton (6)
?,(Sat) 12 Sep 1998 (W37),Clydebank FC (6),0-1,?,Ayr United (6)
?,(Sat) 12 Sep 1998 (W37),Raith Rovers (6),1-1,?,Falkirk (6)
?,(Sat) 12 Sep 1998 (W37),Saint Mirren FC (6),2-0,?,Hibernian FC (6)
?,(Sat) 12 Sep 1998 (W37),Stranraer (6),2-1,?,Hamilton Academical FC (6)
?,(Sat) 19 Sep 1998 (W38),Ayr United (7),7-1,?,Stranraer (7)
?,(Sat) 19 Sep 1998 (W38),Falkirk (7),0-1,?,Airdrieonians (7)
?,(Sat) 19 Sep 1998 (W38),Hamilton Academical FC (7),1-2,?,Clydebank FC (7)
?,(Sat) 19 Sep 1998 (W38),Hibernian FC (7),3-1,?,Raith Rovers (7)
?,(Sat) 19 Sep 1998 (W38),Greenock Morton (7),0-1,?,Saint Mirren FC (7)
?,(Sat) 26 Sep 1998 (W39),Ayr United (8),1-2,?,Airdrieonians (8)
?,(Sat) 26 Sep 1998 (W39),Clydebank FC (8),1-0,?,Saint Mirren FC (8)
?,(Sat) 26 Sep 1998 (W39),Falkirk (8),2-1,?,Greenock Morton (8)
?,(Sat) 26 Sep 1998 (W39),Hibernian FC (8),0-0,?,Hamilton Academical FC (8)
?,(Sat) 26 Sep 1998 (W39),Stranraer (8),2-2,?,Raith Rovers (8)
?,(Sat) 3 Oct 1998 (W40),Airdrieonians (9),1-3,?,Hibernian FC (9)
?,(Sat) 3 Oct 1998 (W40),Hamilton Academical FC (9),2-1,?,Falkirk (9)
?,(Sat) 3 Oct 1998 (W40),Greenock Morton (9),3-0,?,Stranraer (9)
?,(Sat) 3 Oct 1998 (W40),Raith Rovers (9),0-1,?,Clydebank FC (9)
?,(Sat) 3 Oct 1998 (W40),Saint Mirren FC (9),0-2,?,Ayr United (9)
?,(Tue) 6 Oct 1998 (W41),Airdrieonians (10),3-2,?,Hamilton Academical FC (10)
?,(Sat) 10 Oct 1998 (W41),Stranraer (10),0-1,?,Hibernian FC (10)
?,(Sun) 11 Oct 1998 (W41),Falkirk (10),2-2,?,Clydebank FC (10)
?,(Sun) 11 Oct 1998 (W41),Greenock Morton (10),1-2,?,Ayr United (10)
?,(Sun) 11 Oct 1998 (W41),Raith Rovers (10),1-0,?,Saint Mirren FC (10)
?,(Sat) 17 Oct 1998 (W42),Ayr United (11),4-2,?,Falkirk (11)
?,(Sat) 17 Oct 1998 (W42),Clydebank FC (11),0-1,?,Airdrieonians (11)
?,(Sat) 17 Oct 1998 (W42),Hamilton Academical FC (11),3-2,?,Raith Rovers (11)
?,(Sat) 17 Oct 1998 (W42),Hibernian FC (11),2-1,?,Greenock Morton (11)
?,(Sat) 17 Oct 1998 (W42),Saint Mirren FC (11),1-0,?,Stranraer (11)
?,(Sat) 24 Oct 1998 (W43),Ayr United (12),3-3,?,Hibernian FC (12)
?,(Sat) 24 Oct 1998 (W43),Saint Mirren FC (12),3-2,?,Hamilton Academical FC (12)
?,(Tue) 27 Oct 1998 (W44),Clydebank FC (12),2-1,?,Greenock Morton (12)
?,(Wed) 28 Oct 1998 (W44),Stranraer (12),1-2,?,Falkirk (12)
?,(Sat) 31 Oct 1998 (W44),Airdrieonians (12),3-2,?,Stranraer (13)
?,(Sat) 31 Oct 1998 (W44),Falkirk (13),1-1,?,Saint Mirren FC (13)
?,(Sat) 31 Oct 1998 (W44),Hamilton Academical FC (13),1-3,?,Ayr United (13)
?,(Sat) 31 Oct 1998 (W44),Hibernian FC (13),2-1,?,Clydebank FC (13)
?,(Sat) 31 Oct 1998 (W44),Greenock Morton (13),2-0,?,Raith Rovers (12)
?,(Tue) 3 Nov 1998 (W45),Raith Rovers (13),1-3,?,Airdrieonians (13)
?,(Sat) 7 Nov 1998 (W45),Airdrieonians (14),0-3,?,Falkirk (14)
?,(Sat) 7 Nov 1998 (W45),Clydebank FC (14),0-0,?,Hamilton Academical FC (14)
?,(Sat) 7 Nov 1998 (W45),Raith Rovers (14),1-3,?,Hibernian FC (14)
?,(Sat) 7 Nov 1998 (W45),Saint Mirren FC (14),1-0,?,Greenock Morton (14)
?,(Sat) 7 Nov 1998 (W45),Stranraer (14),0-1,?,Ayr United (14)
?,(Sat) 14 Nov 1998 (W46),Ayr United (15),4-1,?,Clydebank FC (15)
?,(Sat) 14 Nov 1998 (W46),Falkirk (15),1-1,?,Raith Rovers (15)
?,(Sat) 14 Nov 1998 (W46),Hamilton Academical FC (15),1-2,?,Stranraer (15)
?,(Sat) 14 Nov 1998 (W46),Greenock Morton (15),0-0,?,Airdrieonians (15)
?,(Sat) 21 Nov 1998 (W47),Airdrieonians (16),0-2,?,Ayr United (16)
?,(Sat) 21 Nov 1998 (W47),Hamilton Academical FC (16),2-2,?,Hibernian FC (15)
?,(Sat) 21 Nov 1998 (W47),Greenock Morton (16),0-3,?,Falkirk (16)
?,(Sat) 21 Nov 1998 (W47),Raith Rovers (16),2-0,?,Stranraer (16)
?,(Sat) 21 Nov 1998 (W47),Saint Mirren FC (15),0-0,?,Clydebank FC (16)
?,(Tue) 24 Nov 1998 (W48),Hibernian FC (16),4-1,?,Saint Mirren FC (16)
?,(Sat) 28 Nov 1998 (W48),Ayr United (17),1-1,?,Saint Mirren FC (17)
?,(Sat) 28 Nov 1998 (W48),Clydebank FC (17),1-1,?,Raith Rovers (17)
?,(Sat) 28 Nov 1998 (W48),Falkirk (17),2-1,?,Hamilton Academical FC (17)
?,(Sat) 28 Nov 1998 (W48),Hibernian FC (17),1-0,?,Airdrieonians (17)
?,(Sat) 28 Nov 1998 (W48),Stranraer (17),2-3,?,Greenock Morton (17)
?,(Sat) 5 Dec 1998 (W49),Airdrieonians (18),2-0,?,Clydebank FC (18)
?,(Sat) 5 Dec 1998 (W49),Falkirk (18),3-0,?,Ayr United (18)
?,(Sat) 5 Dec 1998 (W49),Greenock Morton (18),1-3,?,Hibernian FC (18)
?,(Sat) 5 Dec 1998 (W49),Stranraer (18),1-2,?,Saint Mirren FC (18)
?,(Tue) 8 Dec 1998 (W50),Raith Rovers (18),1-1,?,Hamilton Academical FC (18)
?,(Sat) 12 Dec 1998 (W50),Ayr United (19),0-2,?,Raith Rovers (19)
?,(Sat) 12 Dec 1998 (W50),Clydebank FC (19),2-1,?,Stranraer (19)
?,(Sat) 12 Dec 1998 (W50),Hamilton Academical FC (19),0-0,?,Greenock Morton (19)
?,(Sat) 12 Dec 1998 (W50),Hibernian FC (19),2-1,?,Falkirk (19)
?,(Sat) 12 Dec 1998 (W50),Saint Mirren FC (19),1-5,?,Airdrieonians (19)
?,(Sat) 19 Dec 1998 (W51),Ayr United (20),5-0,?,Hamilton Academical FC (20)
?,(Sat) 19 Dec 1998 (W51),Hibernian FC (20),3-0,?,Clydebank FC (20)
?,(Sat) 19 Dec 1998 (W51),Raith Rovers (20),1-3,?,Greenock Morton (20)
?,(Sat) 19 Dec 1998 (W51),Saint Mirren FC (20),0-3,?,Falkirk (20)
?,(Sat) 19 Dec 1998 (W51),Stranraer (20),1-2,?,Airdrieonians (20)
?,(Sat) 26 Dec 1998 (W52),Airdrieonians (21),2-2,?,Raith Rovers (21)
?,(Sat) 26 Dec 1998 (W52),Falkirk (21),3-2,?,Stranraer (21)
?,(Sat) 26 Dec 1998 (W52),Hamilton Academical FC (21),0-0,?,Saint Mirren FC (21)
?,(Sat) 26 Dec 1998 (W52),Hibernian FC (21),3-0,?,Ayr United (21)
?,(Sat) 26 Dec 1998 (W52),Greenock Morton (21),1-1,?,Clydebank FC (21)
?,(Sat) 2 Jan 1999 (W53),Ayr United (22),4-0,?,Stranraer (22)
?,(Sat) 2 Jan 1999 (W53),Falkirk (22),1-1,?,Airdrieonians (22)
?,(Sat) 2 Jan 1999 (W53),Hibernian FC (22),5-1,?,Raith Rovers (22)
?,(Tue) 5 Jan 1999 (W1),Greenock Morton (22),0-0,?,Saint Mirren FC (22)
?,(Sat) 9 Jan 1999 (W1),Raith Rovers (23),2-1,?,Falkirk (23)
?,(Sat) 9 Jan 1999 (W1),Saint Mirren FC (23),1-2,?,Hibernian FC (23)
?,(Sat) 9 Jan 1999 (W1),Stranraer (23),2-2,?,Hamilton Academical FC (22)
?,(Tue) 12 Jan 1999 (W2),Hamilton Academical FC (23),0-1,?,Clydebank FC (22)
?,(Sat) 16 Jan 1999 (W2),Ayr United (23),0-1,?,Airdrieonians (23)
?,(Sat) 16 Jan 1999 (W2),Clydebank FC (23),2-2,?,Saint Mirren FC (24)
?,(Sat) 16 Jan 1999 (W2),Falkirk (24),1-2,?,Greenock Morton (23)
?,(Sat) 16 Jan 1999 (W2),Hibernian FC (24),4-0,?,Hamilton Academical FC (24)
?,(Sat) 16 Jan 1999 (W2),Stranraer (24),2-0,?,Raith Rovers (24)
?,(Tue) 19 Jan 1999 (W3),Airdrieonians (24),0-2,?,Greenock Morton (24)
?,(Sat) 30 Jan 1999 (W4),Airdrieonians (25),1-4,?,Hibernian FC (25)
?,(Sat) 30 Jan 1999 (W4),Hamilton Academical FC (25),0-2,?,Falkirk (25)
?,(Sat) 30 Jan 1999 (W4),Greenock Morton (25),1-0,?,Stranraer (25)
?,(Sat) 30 Jan 1999 (W4),Raith Rovers (25),2-1,?,Clydebank FC (24)
?,(Sat) 30 Jan 1999 (W4),Saint Mirren FC (25),1-0,?,Ayr United (24)
?,(Sat) 6 Feb 1999 (W5),Ayr United (25),1-0,?,Greenock Morton (26)
?,(Sat) 6 Feb 1999 (W5),Hamilton Academical FC (26),0-2,?,Airdrieonians (26)
?,(Sat) 6 Feb 1999 (W5),Hibernian FC (26),2-0,?,Stranraer (26)
?,(Sat) 6 Feb 1999 (W5),Saint Mirren FC (26),3-1,?,Raith Rovers (26)
?,(Sat) 20 Feb 1999 (W7),Falkirk (26),1-2,?,Hibernian FC (27)
?,(Sat) 20 Feb 1999 (W7),Greenock Morton (27),3-0,?,Hamilton Academical FC (27)
?,(Sat) 20 Feb 1999 (W7),Raith Rovers (27),2-4,?,Ayr United (26)
?,(Sat) 20 Feb 1999 (W7),Stranraer (27),0-2,?,Clydebank FC (25)
?,(Tue) 23 Feb 1999 (W8),Airdrieonians (27),0-3,?,Saint Mirren FC (27)
?,(Sat) 27 Feb 1999 (W8),Ayr United (27),1-3,?,Hibernian FC (28)
?,(Sat) 27 Feb 1999 (W8),Raith Rovers (28),0-1,?,Airdrieonians (28)
?,(Sat) 27 Feb 1999 (W8),Saint Mirren FC (28),1-0,?,Hamilton Academical FC (28)
?,(Sat) 27 Feb 1999 (W8),Stranraer (28),0-1,?,Falkirk (27)
?,(Wed) 10 Mar 1999 (W10),Clydebank FC (26),1-2,?,Falkirk (28)
?,(Sat) 13 Mar 1999 (W10),Airdrieonians (29),2-0,?,Stranraer (29)
?,(Sat) 13 Mar 1999 (W10),Clydebank FC (27),2-0,?,Hibernian FC (29)
?,(Sat) 13 Mar 1999 (W10),Falkirk (29),1-0,?,Saint Mirren FC (29)
?,(Sat) 13 Mar 1999 (W10),Greenock Morton (28),1-1,?,Raith Rovers (29)
?,(Sat) 20 Mar 1999 (W11),Ayr United (28),2-2,?,Saint Mirren FC (30)
?,(Sat) 20 Mar 1999 (W11),Clydebank FC (28),0-0,?,Raith Rovers (30)
?,(Sat) 20 Mar 1999 (W11),Falkirk (30),6-1,?,Hamilton Academical FC (29)
?,(Sat) 20 Mar 1999 (W11),Hibernian FC (30),3-0,?,Airdrieonians (30)
?,(Sat) 20 Mar 1999 (W11),Stranraer (30),0-1,?,Greenock Morton (29)
?,(Wed) 24 Mar 1999 (W12),Hamilton Academical FC (30),0-2,?,Ayr United (29)
?,(Sat) 3 Apr 1999 (W13),Airdrieonians (31),0-2,?,Ayr United (30)
?,(Sat) 3 Apr 1999 (W13),Hamilton Academical FC (31),0-2,?,Hibernian FC (31)
?,(Sat) 3 Apr 1999 (W13),Greenock Morton (30),3-2,?,Falkirk (31)
?,(Sat) 3 Apr 1999 (W13),Raith Rovers (31),3-2,?,Stranraer (31)
?,(Sat) 3 Apr 1999 (W13),Saint Mirren FC (31),1-1,?,Clydebank FC (29)
?,(Sat) 10 Apr 1999 (W14),Airdrieonians (32),1-2,?,Falkirk (32)
?,(Sat) 10 Apr 1999 (W14),Clydebank FC (30),0-0,?,Hamilton Academical FC (32)
?,(Sat) 10 Apr 1999 (W14),Raith Rovers (32),1-3,?,Hibernian FC (32)
?,(Sat) 10 Apr 1999 (W14),Saint Mirren FC (32),1-5,?,Greenock Morton (31)
?,(Sat) 10 Apr 1999 (W14),Stranraer (32),0-2,?,Ayr United (31)
?,(Sat) 17 Apr 1999 (W15),Falkirk (33),1-0,?,Raith Rovers (33)
?,(Sat) 17 Apr 1999 (W15),Hamilton Academical FC (33),1-0,?,Stranraer (33)
?,(Sat) 17 Apr 1999 (W15),Hibernian FC (33),2-1,?,Saint Mirren FC (33)
?,(Sat) 17 Apr 1999 (W15),Greenock Morton (32),0-2,?,Airdrieonians (33)
?,(Sun) 18 Apr 1999 (W15),Ayr United (32),0-0,?,Clydebank FC (31)
?,(Wed) 21 Apr 1999 (W16),Clydebank FC (32),1-2,?,Greenock Morton (33)
?,(Sat) 24 Apr 1999 (W16),Ayr United (33),1-2,?,Falkirk (34)
?,(Sat) 24 Apr 1999 (W16),Clydebank FC (33),0-1,?,Airdrieonians (34)
?,(Sat) 24 Apr 1999 (W16),Hamilton Academical FC (34),1-2,?,Raith Rovers (34)
?,(Sat) 24 Apr 1999 (W16),Hibernian FC (34),2-1,?,Greenock Morton (34)
?,(Sat) 24 Apr 1999 (W16),Saint Mirren FC (34),5-1,?,Stranraer (34)
?,(Tue) 27 Apr 1999 (W17),Clydebank FC (34),2-1,?,Ayr United (34)
?,(Sat) 1 May 1999 (W17),Airdrieonians (35),1-0,?,Hamilton Academical FC (35)
?,(Sat) 1 May 1999 (W17),Falkirk (35),0-2,?,Clydebank FC (35)
?,(Sat) 1 May 1999 (W17),Greenock Morton (35),1-4,?,Ayr United (35)
?,(Sat) 1 May 1999 (W17),Raith Rovers (35),1-1,?,Saint Mirren FC (35)
?,(Sat) 1 May 1999 (W17),Stranraer (35),0-4,?,Hibernian FC (35)
?,(Sat) 8 May 1999 (W18),Ayr United (36),1-0,?,Raith Rovers (36)
?,(Sat) 8 May 1999 (W18),Clydebank FC (36),1-2,?,Stranraer (36)
?,(Sat) 8 May 1999 (W18),Hamilton Academical FC (36),0-2,?,Greenock Morton (36)
?,(Sat) 8 May 1999 (W18),Hibernian FC (36),2-1,?,Falkirk (36)
?,(Sat) 8 May 1999 (W18),Saint Mirren FC (36),3-0,?,Airdrieonians (36)
