Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 1 Aug 1998 (W31),Celtic FC (1),5-0,1-0,Dunfermline Athletic (1)
?,(Sat) 1 Aug 1998 (W31),Dundee FC (1),0-2,0-2,Aberdeen FC (1)
?,(Sat) 1 Aug 1998 (W31),Kilmarnock FC (1),2-0,1-0,Dundee United (1)
?,(Sat) 1 Aug 1998 (W31),Motherwell FC (1),1-0,0-0,St Johnstone FC (1)
?,(Sun) 2 Aug 1998 (W31),Heart of Midlothian FC (1),2-1,2-1,Rangers FC (1)
?,(Sat) 15 Aug 1998 (W33),Dunfermline Athletic (2),2-0,1-0,Dundee FC (2)
?,(Sat) 15 Aug 1998 (W33),Rangers FC (2),2-1,1-0,Motherwell FC (2)
?,(Sat) 15 Aug 1998 (W33),St Johnstone FC (2),0-0,0-0,Kilmarnock FC (2)
?,(Sun) 16 Aug 1998 (W33),Aberdeen FC (2),3-2,1-0,Celtic FC (2)
?,(Sun) 16 Aug 1998 (W33),Dundee United (2),0-0,0-0,Heart of Midlothian FC (2)
?,(Sat) 22 Aug 1998 (W34),Celtic FC (3),2-1,0-1,Dundee United (3)
?,(Sat) 22 Aug 1998 (W34),Heart of Midlothian FC (3),2-0,2-0,Aberdeen FC (3)
?,(Sat) 22 Aug 1998 (W34),Kilmarnock FC (3),1-3,0-2,Rangers FC (3)
?,(Sat) 22 Aug 1998 (W34),Motherwell FC (3),0-0,0-0,Dunfermline Athletic (3)
?,(Sun) 23 Aug 1998 (W34),Dundee FC (3),0-1,0-0,St Johnstone FC (3)
?,(Sat) 29 Aug 1998 (W35),Dundee FC (4),1-1,0-0,Celtic FC (4)
?,(Sat) 29 Aug 1998 (W35),Dunfermline Athletic (4),1-1,0-0,Aberdeen FC (4)
?,(Sat) 29 Aug 1998 (W35),Rangers FC (4),4-0,2-0,St Johnstone FC (4)
?,(Sun) 30 Aug 1998 (W35),Kilmarnock FC (4),3-0,1-0,Heart of Midlothian FC (4)
?,(Sun) 30 Aug 1998 (W35),Motherwell FC (4),1-0,1-0,Dundee United (4)
?,(Sat) 12 Sep 1998 (W37),Aberdeen FC (5),1-1,1-1,Motherwell FC (5)
?,(Sat) 12 Sep 1998 (W37),Celtic FC (5),1-1,1-0,Kilmarnock FC (5)
?,(Sat) 12 Sep 1998 (W37),Dundee United (5),0-0,0-0,Rangers FC (5)
?,(Sat) 12 Sep 1998 (W37),Heart of Midlothian FC (5),0-2,0-0,Dundee FC (5)
?,(Sat) 12 Sep 1998 (W37),St Johnstone FC (5),1-1,1-0,Dunfermline Athletic (5)
?,(Sat) 19 Sep 1998 (W38),Dundee FC (6),2-2,0-0,Dundee United (6)
?,(Sat) 19 Sep 1998 (W38),Motherwell FC (6),0-0,0-0,Kilmarnock FC (6)
?,(Sat) 19 Sep 1998 (W38),St Johnstone FC (6),2-0,1-0,Aberdeen FC (6)
?,(Sun) 20 Sep 1998 (W38),Dunfermline Athletic (6),1-1,1-0,Heart of Midlothian FC (6)
?,(Sun) 20 Sep 1998 (W38),Rangers FC (6),0-0,0-0,Celtic FC (6)
?,(Wed) 23 Sep 1998 (W39),Aberdeen FC (7),1-1,1-0,Rangers FC (7)
?,(Wed) 23 Sep 1998 (W39),Celtic FC (7),0-1,0-1,St Johnstone FC (7)
?,(Wed) 23 Sep 1998 (W39),Dundee United (7),1-1,1-1,Dunfermline Athletic (7)
?,(Wed) 23 Sep 1998 (W39),Heart of Midlothian FC (7),3-0,0-0,Motherwell FC (7)
?,(Wed) 23 Sep 1998 (W39),Kilmarnock FC (7),2-1,1-1,Dundee FC (7)
?,(Sat) 26 Sep 1998 (W39),Celtic FC (8),1-1,1-0,Heart of Midlothian FC (8)
?,(Sat) 26 Sep 1998 (W39),Dundee FC (8),1-0,1-0,Motherwell FC (8)
