Date,Team 1,Team 2,FT,HT
1998-10-04,Dundee United,Aberdeen,1-0,1-0
1998-10-04,Hearts,St Johnstone,1-1,0-0
1998-10-04,Rangers,Dundee,1-0,0-0
1998-10-17,Aberdeen,Dundee,2-2,1-0
1998-10-17,Dundee United,Kilmarnock,0-2,0-1
1998-10-17,Dunfermline,Celtic,2-2,2-2
1998-10-17,Rangers,Hearts,3-0,0-0
1998-10-17,St Johnstone,Motherwell,5-0,1-0
1998-10-24,Celtic,Aberdeen,2-0,1-0
1998-10-24,Hearts,Dundee United,0-1,0-0
1998-10-24,Kilmarnock,St Johnstone,2-2,0-1
1998-10-28,Dundee,Dunfermline,1-0,0-0
1998-10-28,Motherwell,Rangers,1-0,0-0
1998-10-30,Dundee,Hearts,1-0,0-0
1998-10-30,Dunfermline,St Johnstone,1-1,1-0
1998-10-30,Motherwell,Aberdeen,2-2,0-1
1998-10-30,Rangers,Dundee United,2-1,0-1
1998-11-01,Kilmarnock,Celtic,2-0,0-0
1998-11-07,Aberdeen,Dunfermline,2-1,1-0
1998-11-07,Celtic,Dundee,6-1,3-1
1998-11-07,Dundee United,Motherwell,2-2,0-1
1998-11-07,Hearts,Kilmarnock,2-1,1-0
1998-11-08,St Johnstone,Rangers,0-7,0-3
1998-11-14,Dundee,Kilmarnock,1-1,1-1
1998-11-14,Motherwell,Hearts,3-2,1-0
1998-11-14,Rangers,Aberdeen,2-1,1-0
1998-11-14,St Johnstone,Celtic,2-1,1-0
1998-11-15,Dunfermline,Dundee United,2-1,2-1
1998-11-21,Aberdeen,St Johnstone,0-1,0-1
1998-11-21,Celtic,Rangers,5-1,1-0
1998-11-21,Hearts,Dunfermline,2-1,0-1
1998-11-21,Kilmarnock,Motherwell,0-0,0-0
1998-11-22,Dundee United,Dundee,0-1,0-0
1998-11-28,Aberdeen,Dundee United,0-3,0-1
1998-11-28,Celtic,Motherwell,2-0,1-0
1998-11-28,Dunfermline,Kilmarnock,0-3,0-1
1998-12-05,Dundee United,St Johnstone,1-1,0-0
1998-12-05,Kilmarnock,Aberdeen,4-0,3-0
1998-12-05,Rangers,Dunfermline,1-1,1-0
1998-12-06,Hearts,Celtic,2-1,1-0
1998-12-09,St Johnstone,Hearts,1-1,1-1
1998-12-12,Aberdeen,Hearts,2-0,2-0
1998-12-12,Dundee United,Celtic,1-1,0-0
1998-12-12,Dunfermline,Motherwell,1-1,0-0
1998-12-12,Rangers,Kilmarnock,1-0,1-0
1998-12-12,St Johnstone,Dundee,1-1,0-0
1998-12-16,Motherwell,Dundee,2-1,1-1
1998-12-19,Celtic,Dunfermline,5-0,0-0
1998-12-19,Dundee,Aberdeen,1-2,1-1
1998-12-19,Hearts,Rangers,2-3,1-1
1998-12-19,Motherwell,St Johnstone,1-2,1-1
1998-12-20,Kilmarnock,Dundee United,2-0,1-0
1998-12-26,Dunfermline,Aberdeen,1-2,0-0
1998-12-26,Kilmarnock,Hearts,1-0,1-0
1998-12-26,Motherwell,Dundee United,2-0,0-0
1998-12-26,Rangers,St Johnstone,1-0,0-0
1998-12-27,Dundee,Celtic,0-3,0-2
1998-12-29,Aberdeen,Motherwell,1-1,1-0
1998-12-29,St Johnstone,Dunfermline,1-1,0-0
1998-12-30,Dundee United,Rangers,1-2,1-1
1998-12-30,Hearts,Dundee,1-2,1-2
1999-01-01,Motherwell,Kilmarnock,1-2,1-1
1999-01-02,Dundee,Dundee United,1-3,1-2
1999-01-02,Dunfermline,Hearts,0-0,0-0
1999-01-02,St Johnstone,Aberdeen,4-1,1-1
1999-01-03,Rangers,Celtic,2-2,1-1
1999-01-27,Dundee,Rangers,0-4,0-3
1999-01-30,Aberdeen,Rangers,2-4,1-2
1999-01-30,Dundee United,Dunfermline,1-1,1-0
1999-01-30,Hearts,Motherwell,0-2,0-0
1999-01-30,Kilmarnock,Dundee,0-0,0-0
1999-01-31,Celtic,St Johnstone,5-0,3-0
1999-02-06,Aberdeen,Kilmarnock,2-1,1-0
1999-02-06,Celtic,Hearts,3-0,2-0
1999-02-06,Dundee,Motherwell,1-0,1-0
1999-02-06,St Johnstone,Dundee United,1-0,1-0
1999-02-07,Dunfermline,Rangers,0-3,0-0
1999-02-17,Celtic,Kilmarnock,1-0,0-0
1999-02-20,Dundee United,Aberdeen,3-0,1-0
1999-02-20,Hearts,St Johnstone,0-2,0-0
1999-02-20,Rangers,Dundee,6-1,2-1
1999-02-21,Motherwell,Celtic,1-7,1-2
1999-02-27,Celtic,Dundee United,2-1,0-1
1999-02-27,Dundee,St Johnstone,0-1,0-1
1999-02-27,Hearts,Aberdeen,0-2,0-0
1999-02-27,Kilmarnock,Rangers,0-5,0-1
1999-02-27,Motherwell,Dunfermline,1-1,0-0
1999-03-06,Kilmarnock,Dunfermline,0-0,0-0
1999-03-13,Dunfermline,Dundee,2-0,0-0
1999-03-13,Rangers,Motherwell,2-1,1-0
1999-03-13,St Johnstone,Kilmarnock,0-1,0-1
1999-03-14,Aberdeen,Celtic,1-5,0-1
1999-03-20,Dundee,Hearts,2-0,0-0
1999-03-20,Dunfermline,St Johnstone,1-0,0-0
1999-03-20,Motherwell,Aberdeen,1-1,0-0
1999-03-20,Rangers,Dundee United,0-1,0-1
1999-03-21,Kilmarnock,Celtic,0-0,0-0
1999-04-03,Aberdeen,Dunfermline,3-1,0-1
1999-04-03,Celtic,Dundee,5-0,3-0
1999-04-03,Dundee United,Motherwell,0-3,0-2
1999-04-03,Hearts,Kilmarnock,2-2,2-0
1999-04-04,St Johnstone,Rangers,3-1,1-0
1999-04-06,Dundee United,Hearts,1-3,1-2
1999-04-10,Kilmarnock,Aberdeen,4-2,2-1
1999-04-10,Motherwell,Dundee,1-2,1-0
1999-04-14,Hearts,Celtic,2-4,1-3
1999-04-14,Rangers,Dunfermline,1-0,1-0
1999-04-17,Aberdeen,Dundee United,0-4,0-1
1999-04-17,Celtic,Motherwell,1-0,0-0
1999-04-17,Dunfermline,Kilmarnock,0-6,0-1
1999-04-17,St Johnstone,Hearts,0-0,0-0
1999-04-18,Dundee,Rangers,1-1,1-0
1999-04-20,Dundee United,St Johnstone,0-1,0-1
1999-04-24,Dundee,Kilmarnock,2-1,1-0
1999-04-24,Dunfermline,Dundee United,2-2,0-2
1999-04-24,Motherwell,Hearts,0-4,0-1
1999-04-24,St Johnstone,Celtic,1-0,0-0
1999-04-25,Rangers,Aberdeen,3-1,1-1
1999-05-01,Aberdeen,St Johnstone,1-0,0-0
1999-05-01,Dundee United,Dundee,0-2,0-0
1999-05-01,Kilmarnock,Motherwell,0-1,0-0
1999-05-02,Celtic,Rangers,0-3,0-2
1999-05-03,Hearts,Dunfermline,2-0,0-0
1999-05-08,Aberdeen,Dundee,1-2,0-1
1999-05-08,Dundee United,Kilmarnock,0-0,0-0
1999-05-08,Dunfermline,Celtic,1-2,0-2
1999-05-08,St Johnstone,Motherwell,0-0,0-0
1999-05-09,Rangers,Hearts,0-0,0-0
1999-05-15,Celtic,Aberdeen,3-2,1-0
1999-05-15,Dundee,Dunfermline,3-1,1-0
1999-05-15,Hearts,Dundee United,4-1,1-0
1999-05-15,Kilmarnock,St Johnstone,1-1,1-0
1999-05-15,Motherwell,Rangers,1-5,0-2
1999-05-23,Aberdeen,Hearts,2-5,1-1
1999-05-23,Dundee United,Celtic,1-2,0-2
1999-05-23,Dunfermline,Motherwell,1-2,1-0
1999-05-23,Rangers,Kilmarnock,1-1,1-1
1999-05-23,St Johnstone,Dundee,1-0,0-0
