Date,Team 1,Team 2,FT,HT
2005-08-06,Brechin,Hamilton,1-2,0-1
2005-08-06,Dundee,St Mirren,3-2,1-1
2005-08-06,Ross County,Clyde,3-1,2-1
2005-08-06,St Johnstone,Queen of Sth,4-0,2-0
2005-08-06,Stranraer,Airdrie Utd,1-0,1-0
2005-08-13,Airdrie Utd,Ross County,0-1,0-0
2005-08-13,Clyde,Dundee,1-1,0-0
2005-08-13,Hamilton,St Johnstone,0-1,0-1
2005-08-13,Queen of Sth,Brechin,0-0,0-0
2005-08-13,St Mirren,Stranraer,0-0,0-0
2005-08-20,Brechin,Airdrie Utd,1-1,1-0
2005-08-20,Dundee,Queen of Sth,3-1,2-1
2005-08-20,Ross County,Hamilton,0-0,0-0
2005-08-20,St Johnstone,St Mirren,1-2,0-0
2005-08-20,Stranraer,Clyde,1-2,0-0
2005-08-27,Airdrie Utd,St Johnstone,3-1,1-1
2005-08-27,Clyde,Queen of Sth,1-0,1-0
2005-08-27,Hamilton,Dundee,1-1,0-1
2005-08-27,Ross County,Stranraer,2-1,1-0
2005-08-27,St Mirren,Brechin,1-0,1-0
2005-09-10,Brechin,Clyde,1-1,1-0
2005-09-10,Dundee,Airdrie Utd,0-2,0-1
2005-09-10,Queen of Sth,St Mirren,0-1,0-1
2005-09-10,St Johnstone,Ross County,1-1,1-1
2005-09-10,Stranraer,Hamilton,1-2,1-2
2005-09-17,Hamilton,Airdrie Utd,1-1,0-1
2005-09-17,Ross County,Brechin,1-0,1-0
2005-09-17,St Johnstone,Dundee,1-1,1-1
2005-09-17,St Mirren,Clyde,2-0,1-0
2005-09-17,Stranraer,Queen of Sth,0-0,0-0
2005-09-24,Airdrie Utd,St Mirren,0-1,0-1
2005-09-24,Brechin,Stranraer,2-3,1-3
2005-09-24,Clyde,St Johnstone,0-1,0-1
2005-09-24,Dundee,Ross County,0-0,0-0
2005-09-24,Queen of Sth,Hamilton,1-2,0-1
2005-10-01,Airdrie Utd,Clyde,1-3,0-1
2005-10-01,Brechin,Dundee,1-3,1-3
2005-10-01,Hamilton,St Mirren,3-1,2-0
2005-10-01,Ross County,Queen of Sth,1-1,0-1
2005-10-01,Stranraer,St Johnstone,1-1,0-0
2005-10-07,Ross County,Airdrie Utd,2-2,2-1
2005-10-15,Clyde,Hamilton,1-1,1-0
2005-10-15,Dundee,Stranraer,1-1,0-0
2005-10-15,Queen of Sth,Airdrie Utd,1-0,0-0
2005-10-15,St Johnstone,Brechin,3-1,1-1
2005-10-15,St Mirren,Ross County,2-0,1-0
2005-10-22,Airdrie Utd,Stranraer,1-0,0-0
2005-10-22,Clyde,Ross County,1-0,1-0
2005-10-22,Hamilton,Brechin,3-0,1-0
2005-10-22,Queen of Sth,St Johnstone,1-3,1-2
2005-10-22,St Mirren,Dundee,0-0,0-0
2005-10-25,Brechin,Queen of Sth,1-1,1-0
2005-10-25,St Johnstone,Hamilton,5-1,4-0
2005-10-25,Stranraer,St Mirren,1-2,0-1
2005-10-26,Dundee,Clyde,3-3,2-1
2005-10-29,Airdrie Utd,Dundee,4-0,2-0
2005-10-29,Clyde,Brechin,2-1,1-0
2005-10-29,Hamilton,Stranraer,2-0,1-0
2005-10-29,Ross County,St Johnstone,2-1,1-0
2005-10-29,St Mirren,Queen of Sth,2-0,1-0
2005-11-05,Queen of Sth,Clyde,1-2,0-0
2005-11-05,St Johnstone,Airdrie Utd,1-0,1-0
2005-11-05,Stranraer,Ross County,2-3,2-1
2005-11-12,Airdrie Utd,Hamilton,2-2,1-0
2005-11-12,Brechin,Ross County,1-4,1-2
2005-11-12,Clyde,St Mirren,1-2,0-0
2005-11-12,Dundee,St Johnstone,2-1,1-1
