Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Aug 2005 (W31),Brechin City (1),1-2,0-1,Hamilton Academical FC (1)
?,(Sat) 6 Aug 2005 (W31),Dundee FC (1),3-2,1-1,Saint Mirren FC (1)
?,(Sat) 6 Aug 2005 (W31),Ross County (1),3-1,2-1,Clyde (1)
?,(Sat) 6 Aug 2005 (W31),St Johnstone FC (1),4-0,2-0,Queen of the South (1)
?,(Sat) 6 Aug 2005 (W31),Stranraer (1),1-0,1-0,Airdrieonians (1)
?,(Sat) 13 Aug 2005 (W32),Airdrieonians (2),0-1,0-0,Ross County (2)
?,(Sat) 13 Aug 2005 (W32),Clyde (2),1-1,0-0,Dundee FC (2)
?,(Sat) 13 Aug 2005 (W32),Hamilton Academical FC (2),0-1,0-1,St Johnstone FC (2)
?,(Sat) 13 Aug 2005 (W32),Queen of the South (2),0-0,0-0,Brechin City (2)
?,(Sat) 13 Aug 2005 (W32),Saint Mirren FC (2),0-0,0-0,Stranraer (2)
?,(Sat) 20 Aug 2005 (W33),Brechin City (3),1-1,1-0,Airdrieonians (3)
?,(Sat) 20 Aug 2005 (W33),Dundee FC (3),3-1,2-1,Queen of the South (3)
?,(Sat) 20 Aug 2005 (W33),Ross County (3),0-0,0-0,Hamilton Academical FC (3)
?,(Sat) 20 Aug 2005 (W33),St Johnstone FC (3),1-2,0-0,Saint Mirren FC (3)
?,(Sat) 20 Aug 2005 (W33),Stranraer (3),1-2,0-0,Clyde (3)
?,(Sat) 27 Aug 2005 (W34),Airdrieonians (4),3-1,1-1,St Johnstone FC (4)
?,(Sat) 27 Aug 2005 (W34),Clyde (4),1-0,1-0,Queen of the South (4)
?,(Sat) 27 Aug 2005 (W34),Hamilton Academical FC (4),1-1,0-1,Dundee FC (4)
?,(Sat) 27 Aug 2005 (W34),Ross County (4),2-1,1-0,Stranraer (4)
?,(Sat) 27 Aug 2005 (W34),Saint Mirren FC (4),1-0,1-0,Brechin City (4)
?,(Sat) 10 Sep 2005 (W36),Brechin City (5),1-1,1-0,Clyde (5)
?,(Sat) 10 Sep 2005 (W36),Dundee FC (5),0-2,0-1,Airdrieonians (5)
?,(Sat) 10 Sep 2005 (W36),Queen of the South (5),0-1,0-1,Saint Mirren FC (5)
?,(Sat) 10 Sep 2005 (W36),St Johnstone FC (5),1-1,1-1,Ross County (5)
?,(Sat) 10 Sep 2005 (W36),Stranraer (5),1-2,1-2,Hamilton Academical FC (5)
?,(Sat) 17 Sep 2005 (W37),Hamilton Academical FC (6),1-1,0-1,Airdrieonians (6)
?,(Sat) 17 Sep 2005 (W37),Ross County (6),1-0,1-0,Brechin City (6)
?,(Sat) 17 Sep 2005 (W37),St Johnstone FC (6),1-1,1-1,Dundee FC (6)
?,(Sat) 17 Sep 2005 (W37),Saint Mirren FC (6),2-0,1-0,Clyde (6)
?,(Sat) 17 Sep 2005 (W37),Stranraer (6),0-0,0-0,Queen of the South (6)
?,(Sat) 24 Sep 2005 (W38),Airdrieonians (7),0-1,0-1,Saint Mirren FC (7)
?,(Sat) 24 Sep 2005 (W38),Brechin City (7),2-3,1-3,Stranraer (7)
?,(Sat) 24 Sep 2005 (W38),Clyde (7),0-1,0-1,St Johnstone FC (7)
?,(Sat) 24 Sep 2005 (W38),Dundee FC (7),0-0,0-0,Ross County (7)
?,(Sat) 24 Sep 2005 (W38),Queen of the South (7),1-2,0-1,Hamilton Academical FC (7)
?,(Sat) 1 Oct 2005 (W39),Airdrieonians (8),1-3,0-1,Clyde (8)
?,(Sat) 1 Oct 2005 (W39),Brechin City (8),1-3,1-3,Dundee FC (8)
?,(Sat) 1 Oct 2005 (W39),Hamilton Academical FC (8),3-1,2-0,Saint Mirren FC (8)
?,(Sat) 1 Oct 2005 (W39),Ross County (8),1-1,0-1,Queen of the South (8)
?,(Sat) 1 Oct 2005 (W39),Stranraer (8),1-1,0-0,St Johnstone FC (8)
?,(Fri) 7 Oct 2005 (W40),Ross County (9),2-2,2-1,Airdrieonians (9)
?,(Sat) 15 Oct 2005 (W41),Clyde (9),1-1,1-0,Hamilton Academical FC (9)
?,(Sat) 15 Oct 2005 (W41),Dundee FC (9),1-1,0-0,Stranraer (9)
?,(Sat) 15 Oct 2005 (W41),Queen of the South (9),1-0,0-0,Airdrieonians (10)
?,(Sat) 15 Oct 2005 (W41),St Johnstone FC (9),3-1,1-1,Brechin City (9)
