Date,Team 1,FT,Team 2
Sat Aug 13 1994,Rotherham United,0-4,Shrewsbury Town
Sat Aug 13 1994,Swansea City,1-1,Brighton & Hove Albion
Sat Aug 13 1994,Wrexham,2-0,AFC Bournemouth
Sat Aug 13 1994,Blackpool,1-4,Huddersfield Town
Sat Aug 13 1994,Peterborough United,0-0,Bristol Rovers
Sat Aug 13 1994,Oxford United,4-0,Hull City
Sat Aug 13 1994,Wycombe Wanderers,3-0,Cambridge United
Sat Aug 13 1994,Chester,1-4,Bradford City
Sat Aug 13 1994,Leyton Orient,2-1,Birmingham City
Sat Aug 13 1994,York City,1-2,Crewe Alexandra
Sat Aug 13 1994,Plymouth Argyle,1-5,Brentford
Sat Aug 13 1994,Stockport County,4-1,Cardiff City
Sat Aug 20 1994,Huddersfield Town,0-1,Wycombe Wanderers
Sat Aug 20 1994,AFC Bournemouth,1-2,Blackpool
Sat Aug 20 1994,Crewe Alexandra,3-1,Rotherham United
Sat Aug 20 1994,Bristol Rovers,3-1,York City
Sat Aug 20 1994,Birmingham City,1-0,Chester
Sat Aug 20 1994,Bradford City,2-0,Leyton Orient
Sat Aug 20 1994,Brentford,0-1,Peterborough United
Sat Aug 20 1994,Cambridge United,3-4,Stockport County
Sat Aug 20 1994,Brighton & Hove Albion,1-1,Plymouth Argyle
Sat Aug 20 1994,Shrewsbury Town,2-2,Wrexham
Sat Aug 20 1994,Hull City,0-2,Swansea City
Sat Aug 20 1994,Cardiff City,1-3,Oxford United
Sat Aug 27 1994,Plymouth Argyle,1-5,Bradford City
Sat Aug 27 1994,Rotherham United,4-0,AFC Bournemouth
Sat Aug 27 1994,York City,1-1,Cardiff City
Sat Aug 27 1994,Peterborough United,1-5,Crewe Alexandra
Sat Aug 27 1994,Leyton Orient,1-1,Hull City
Sat Aug 27 1994,Oxford United,1-0,Cambridge United
Sat Aug 27 1994,Chester,1-2,Huddersfield Town
Sat Aug 27 1994,Stockport County,0-1,Brentford
Sat Aug 27 1994,Wycombe Wanderers,0-0,Bristol Rovers
Sat Aug 27 1994,Blackpool,2-1,Shrewsbury Town
Sat Aug 27 1994,Swansea City,0-2,Birmingham City
Sat Aug 27 1994,Wrexham,2-1,Brighton & Hove Albion
Tue Aug 30 1994,Crewe Alexandra,2-1,Stockport County
Tue Aug 30 1994,Bradford City,0-2,Oxford United
Tue Aug 30 1994,Cardiff City,0-0,Wrexham
Tue Aug 30 1994,Hull City,2-0,Plymouth Argyle
Tue Aug 30 1994,Brentford,2-0,Rotherham United
Tue Aug 30 1994,AFC Bournemouth,0-3,Peterborough United
Tue Aug 30 1994,Birmingham City,0-1,Wycombe Wanderers
Tue Aug 30 1994,Cambridge United,2-1,Chester
Tue Aug 30 1994,Huddersfield Town,2-1,Leyton Orient
Wed Aug 31 1994,Brighton & Hove Albion,1-0,York City
Wed Aug 31 1994,Bristol Rovers,0-0,Blackpool
Sat Sep 3 1994,Cambridge United,2-1,Rotherham United
Sat Sep 3 1994,Brighton & Hove Albion,1-0,Leyton Orient
Sat Sep 3 1994,Bristol Rovers,2-2,Stockport County
Sat Sep 3 1994,Birmingham City,4-2,Plymouth Argyle
Sat Sep 3 1994,Bradford City,2-1,Wycombe Wanderers
Sat Sep 3 1994,Huddersfield Town,3-3,Oxford United
Sat Sep 3 1994,Hull City,2-0,Chester
Sat Sep 3 1994,AFC Bournemouth,1-4,York City
Sat Sep 3 1994,Shrewsbury Town,2-2,Peterborough United
Sat Sep 3 1994,Cardiff City,1-1,Swansea City
Sat Sep 3 1994,Crewe Alexandra,4-3,Blackpool
Sat Sep 3 1994,Brentford,0-2,Wrexham
Tue Sep 6 1994,Shrewsbury Town,3-3,Swansea City
Sat Sep 10 1994,Rotherham United,0-3,Bristol Rovers
Sat Sep 10 1994,Plymouth Argyle,0-3,Huddersfield Town
Sat Sep 10 1994,Blackpool,2-1,Cardiff City
Sat Sep 10 1994,Swansea City,0-0,Bradford City
Sat Sep 10 1994,Peterborough United,2-1,Hull City
Sat Sep 10 1994,Oxford United,1-1,Birmingham City
Sat Sep 10 1994,Stockport County,1-0,AFC Bournemouth
Sat Sep 10 1994,York City,3-0,Shrewsbury Town
Sat Sep 10 1994,Leyton Orient,1-1,Cambridge United
Sat Sep 10 1994,Wycombe Wanderers,4-3,Brentford
Sat Sep 10 1994,Chester,1-2,Brighton & Hove Albion
Sat Sep 10 1994,Wrexham,1-0,Crewe Alexandra
Tue Sep 13 1994,Wrexham,0-1,Bradford City
Tue Sep 13 1994,Rotherham United,1-1,Birmingham City
Tue Sep 13 1994,Peterborough United,2-2,Huddersfield Town
Tue Sep 13 1994,Plymouth Argyle,0-0,Cambridge United
Tue Sep 13 1994,Swansea City,0-0,Bristol Rovers
Tue Sep 13 1994,Oxford United,2-1,Crewe Alexandra
Tue Sep 13 1994,Wycombe Wanderers,1-2,Hull City
Tue Sep 13 1994,York City,2-1,Brentford
Tue Sep 13 1994,Chester,0-2,Cardiff City
Tue Sep 13 1994,Blackpool,2-2,Brighton & Hove Albion
Tue Sep 13 1994,Stockport County,2-1,Shrewsbury Town
Tue Sep 13 1994,Leyton Orient,3-2,AFC Bournemouth
Sat Sep 17 1994,AFC Bournemouth,1-1,Chester
Sat Sep 17 1994,Brighton & Hove Albion,1-1,Oxford United
Sat Sep 17 1994,Hull City,0-2,Rotherham United
Sat Sep 17 1994,Shrewsbury Town,3-0,Leyton Orient
Sat Sep 17 1994,Huddersfield Town,2-1,Stockport County
Sat Sep 17 1994,Cardiff City,0-1,Plymouth Argyle
Sat Sep 17 1994,Brentford,3-2,Blackpool
Sat Sep 17 1994,Bradford City,0-0,York City
Sat Sep 17 1994,Cambridge United,1-3,Swansea City
Sat Sep 17 1994,Crewe Alexandra,1-2,Wycombe Wanderers
Sat Sep 17 1994,Bristol Rovers,4-2,Wrexham
Sun Sep 18 1994,Birmingham City,4-0,Peterborough United
Sat Sep 24 1994,AFC Bournemouth,3-2,Cardiff City
Sat Sep 24 1994,Shrewsbury Town,1-0,Bristol Rovers
