Date,Team 1,FT,Team 2
Sat Aug 18 2012,Crewe Alexandra,1-2,Notts County
Sat Aug 18 2012,Bury,0-0,Brentford
Sat Aug 18 2012,Stevenage Borough,1-1,Carlisle United
Sat Aug 18 2012,Portsmouth,1-1,AFC Bournemouth
Sat Aug 18 2012,Yeovil,1-1,Coventry City
Sat Aug 18 2012,Milton Keynes Dons,2-0,Oldham Athletic
Sat Aug 18 2012,Hartlepool United,0-0,Swindon Town
Sat Aug 18 2012,Preston North End,0-0,Colchester United
Sat Aug 18 2012,Crawley Town,3-0,Scunthorpe United
Sat Aug 18 2012,Sheffield United,1-0,Shrewsbury Town
Sat Aug 18 2012,Walsall,0-3,Doncaster Rovers
Sat Aug 18 2012,Tranmere Rovers,3-1,Leyton Orient
Tue Aug 21 2012,Coventry City,1-1,Sheffield United
Tue Aug 21 2012,Doncaster Rovers,2-1,Bury
Tue Aug 21 2012,Brentford,1-3,Yeovil
Tue Aug 21 2012,AFC Bournemouth,1-1,Milton Keynes Dons
Tue Aug 21 2012,Carlisle United,0-3,Tranmere Rovers
Tue Aug 21 2012,Scunthorpe United,1-2,Crewe Alexandra
Tue Aug 21 2012,Colchester United,2-2,Portsmouth
Tue Aug 21 2012,Swindon Town,3-0,Crawley Town
Tue Aug 21 2012,Notts County,2-0,Hartlepool United
Tue Aug 21 2012,Leyton Orient,0-1,Stevenage Borough
Tue Aug 21 2012,Shrewsbury Town,1-0,Preston North End
Tue Aug 21 2012,Oldham Athletic,1-1,Walsall
Sat Aug 25 2012,Notts County,0-1,Walsall
Sat Aug 25 2012,Shrewsbury Town,1-1,Tranmere Rovers
Sat Aug 25 2012,Scunthorpe United,0-4,Yeovil
Sat Aug 25 2012,Oldham Athletic,0-1,Stevenage Borough
Sat Aug 25 2012,Carlisle United,4-2,Portsmouth
Sat Aug 25 2012,AFC Bournemouth,1-1,Preston North End
Sat Aug 25 2012,Coventry City,2-2,Bury
Sat Aug 25 2012,Swindon Town,1-0,Milton Keynes Dons
Sat Aug 25 2012,Colchester United,1-1,Sheffield United
Sat Aug 25 2012,Brentford,5-1,Crewe Alexandra
Sat Aug 25 2012,Doncaster Rovers,0-1,Crawley Town
Sat Sep 1 2012,Yeovil,2-1,Doncaster Rovers
Sat Sep 1 2012,Portsmouth,0-1,Oldham Athletic
Sat Sep 1 2012,Tranmere Rovers,4-0,Colchester United
Sat Sep 1 2012,Bury,0-2,Notts County
Sat Sep 1 2012,Milton Keynes Dons,2-0,Carlisle United
Sat Sep 1 2012,Crewe Alexandra,1-0,Coventry City
Sat Sep 1 2012,Crawley Town,1-0,Leyton Orient
Sat Sep 1 2012,Walsall,2-2,Brentford
Sat Sep 1 2012,Sheffield United,5-3,AFC Bournemouth
Sat Sep 1 2012,Hartlepool United,2-0,Scunthorpe United
Sat Sep 1 2012,Stevenage Borough,1-1,Shrewsbury Town
Sun Sep 2 2012,Preston North End,4-1,Swindon Town
Sat Sep 8 2012,Bury,1-2,Preston North End
Sat Sep 8 2012,Scunthorpe United,1-1,Sheffield United
Sat Sep 8 2012,Walsall,1-0,Milton Keynes Dons
Sat Sep 8 2012,Notts County,3-2,Shrewsbury Town
Sat Sep 8 2012,Yeovil,0-1,AFC Bournemouth
Sat Sep 8 2012,Swindon Town,0-1,Leyton Orient
Sat Sep 8 2012,Hartlepool United,1-2,Carlisle United
Sat Sep 8 2012,Crewe Alexandra,0-0,Tranmere Rovers
Sat Sep 8 2012,Brentford,1-0,Colchester United
Sun Sep 9 2012,Crawley Town,0-3,Portsmouth
Sun Sep 9 2012,Coventry City,1-2,Stevenage Borough
Thu Sep 13 2012,Leyton Orient,1-0,Brentford
Sat Sep 15 2012,AFC Bournemouth,1-1,Hartlepool United
Sat Sep 15 2012,Sheffield United,1-1,Bury
Sat Sep 15 2012,Portsmouth,1-2,Walsall
Sat Sep 15 2012,Shrewsbury Town,0-1,Scunthorpe United
Sat Sep 15 2012,Carlisle United,2-2,Swindon Town
Sat Sep 15 2012,Milton Keynes Dons,1-0,Yeovil
Sat Sep 15 2012,Stevenage Borough,2-2,Crewe Alexandra
Sat Sep 15 2012,Colchester United,1-2,Doncaster Rovers
Sat Sep 15 2012,Preston North End,1-2,Crawley Town
Sat Sep 15 2012,Oldham Athletic,2-2,Notts County
Sat Sep 15 2012,Tranmere Rovers,2-0,Coventry City
Tue Sep 18 2012,Shrewsbury Town,4-1,Coventry City
Tue Sep 18 2012,Colchester United,1-1,Crawley Town
Tue Sep 18 2012,Preston North End,5-0,Hartlepool United
Tue Sep 18 2012,Sheffield United,0-0,Doncaster Rovers
Tue Sep 18 2012,Leyton Orient,4-1,Yeovil
Tue Sep 18 2012,Carlisle United,0-0,Crewe Alexandra
Tue Sep 18 2012,Stevenage Borough,3-1,Walsall
Tue Sep 18 2012,Portsmouth,1-2,Swindon Town
Tue Sep 18 2012,Milton Keynes Dons,1-1,Notts County
Tue Sep 18 2012,Tranmere Rovers,3-0,Bury
Tue Sep 18 2012,Oldham Athletic,1-1,Scunthorpe United
Tue Sep 18 2012,AFC Bournemouth,2-2,Brentford
Sat Sep 22 2012,Notts County,3-0,Portsmouth
Sat Sep 22 2012,Doncaster Rovers,1-1,Stevenage Borough
Sat Sep 22 2012,Brentford,1-0,Oldham Athletic
Sat Sep 22 2012,Swindon Town,4-0,AFC Bournemouth
Sat Sep 22 2012,Coventry City,1-2,Carlisle United
Sat Sep 22 2012,Scunthorpe United,1-0,Colchester United
Sat Sep 22 2012,Crawley Town,2-5,Tranmere Rovers
Sat Sep 22 2012,Walsall,3-1,Preston North End
Sat Sep 22 2012,Hartlepool United,2-2,Shrewsbury Town
Sat Sep 22 2012,Crewe Alexandra,1-1,Leyton Orient
Sat Sep 22 2012,Yeovil,0-1,Sheffield United
Sat Sep 22 2012,Bury,1-4,Milton Keynes Dons
Sat Sep 29 2012,Colchester United,3-1,Hartlepool United
Sat Sep 29 2012,AFC Bournemouth,1-2,Walsall
Sat Sep 29 2012,Leyton Orient,0-2,Doncaster Rovers
Sat Sep 29 2012,Oldham Athletic,0-1,Coventry City
Sat Sep 29 2012,Preston North End,3-2,Yeovil
Sat Sep 29 2012,Tranmere Rovers,1-1,Brentford
Sat Sep 29 2012,Carlisle United,0-2,Crawley Town
Sat Sep 29 2012,Portsmouth,2-1,Scunthorpe United
Sat Sep 29 2012,Shrewsbury Town,0-1,Swindon Town
Sat Sep 29 2012,Sheffield United,1-1,Notts County
Sat Sep 29 2012,Milton Keynes Dons,1-0,Crewe Alexandra
Sat Sep 29 2012,Stevenage Borough,2-2,Bury
Tue Oct 2 2012,Doncaster Rovers,1-3,Preston North End
Tue Oct 2 2012,Brentford,0-0,Shrewsbury Town
Tue Oct 2 2012,Coventry City,1-1,Milton Keynes Dons
Tue Oct 2 2012,Crawley Town,3-1,AFC Bournemouth
Tue Oct 2 2012,Notts County,1-2,Stevenage Borough
