Date,Team 1,FT,Team 2
Sat Aug 18 2012,York City,1-3,Wycombe Wanderers
Sat Aug 18 2012,Southend United,0-1,Accrington
Sat Aug 18 2012,Exeter City,0-3,Morecambe
Sat Aug 18 2012,Cheltenham,2-0,Dagenham and Redbridge
Sat Aug 18 2012,Fleetwood Town,0-0,Torquay United
Sat Aug 18 2012,Gillingham,3-1,Bradford City
Sat Aug 18 2012,Rotherham United,3-0,Burton Albion
Sat Aug 18 2012,Rochdale,0-0,Northampton Town
Sat Aug 18 2012,Bristol Rovers,0-2,Oxford United
Sat Aug 18 2012,AFC Wimbledon,1-0,Chesterfield
Sat Aug 18 2012,Port Vale,3-0,Barnet
Sat Aug 18 2012,Plymouth Argyle,0-2,Aldershot
Tue Aug 21 2012,Oxford United,2-0,Southend United
Tue Aug 21 2012,Bradford City,1-0,Fleetwood Town
Tue Aug 21 2012,Northampton Town,2-1,Rotherham United
Tue Aug 21 2012,Barnet,1-1,Bristol Rovers
Tue Aug 21 2012,Accrington,2-0,Port Vale
Tue Aug 21 2012,Morecambe,2-2,York City
Tue Aug 21 2012,Burton Albion,6-2,AFC Wimbledon
Tue Aug 21 2012,Aldershot,1-2,Exeter City
Tue Aug 21 2012,Wycombe Wanderers,0-1,Gillingham
Tue Aug 21 2012,Dagenham and Redbridge,0-0,Plymouth Argyle
Tue Aug 21 2012,Torquay United,2-2,Cheltenham
Tue Aug 21 2012,Chesterfield,1-1,Rochdale
Sat Aug 25 2012,Bradford City,5-1,AFC Wimbledon
Sat Aug 25 2012,Barnet,1-3,York City
Sat Aug 25 2012,Torquay United,4-2,Rochdale
Sat Aug 25 2012,Aldershot,0-1,Cheltenham
Sat Aug 25 2012,Burton Albion,0-1,Fleetwood Town
Sat Aug 25 2012,Northampton Town,3-3,Southend United
Sat Aug 25 2012,Oxford United,2-1,Plymouth Argyle
Sat Aug 25 2012,Accrington,0-3,Exeter City
Sat Aug 25 2012,Chesterfield,1-1,Rotherham United
Sat Aug 25 2012,Morecambe,1-3,Port Vale
Sat Aug 25 2012,Dagenham and Redbridge,1-2,Gillingham
Sat Sep 1 2012,Rochdale,2-0,Barnet
Sat Sep 1 2012,Port Vale,1-1,Torquay United
Sat Sep 1 2012,AFC Wimbledon,2-2,Dagenham and Redbridge
Sat Sep 1 2012,Bristol Rovers,0-3,Morecambe
Sat Sep 1 2012,Cheltenham,0-3,Accrington
Sat Sep 1 2012,Rotherham United,4-0,Bradford City
Sat Sep 1 2012,York City,3-1,Oxford United
Sat Sep 1 2012,Exeter City,3-0,Burton Albion
Sat Sep 1 2012,Gillingham,1-1,Chesterfield
Sat Sep 1 2012,Fleetwood Town,4-1,Aldershot
Sat Sep 1 2012,Plymouth Argyle,3-2,Northampton Town
Sat Sep 1 2012,Southend United,1-0,Wycombe Wanderers
Sat Sep 8 2012,Northampton Town,2-0,AFC Wimbledon
Sat Sep 8 2012,Morecambe,0-4,Fleetwood Town
Sat Sep 8 2012,Bristol Rovers,2-2,Aldershot
Sat Sep 8 2012,Torquay United,0-0,Plymouth Argyle
Sat Sep 8 2012,Wycombe Wanderers,1-1,Cheltenham
Sat Sep 8 2012,Southend United,3-1,Dagenham and Redbridge
Sat Sep 8 2012,Oxford United,2-4,Exeter City
Sat Sep 8 2012,York City,2-2,Chesterfield
Sat Sep 8 2012,Barnet,1-3,Gillingham
Sat Sep 8 2012,Accrington,1-1,Bradford City
Sat Sep 8 2012,Port Vale,6-2,Rotherham United
Sat Sep 8 2012,Rochdale,0-1,Burton Albion
Sat Sep 15 2012,Gillingham,4-0,Bristol Rovers
Sat Sep 15 2012,Burton Albion,4-0,Oxford United
Sat Sep 15 2012,Chesterfield,3-1,Wycombe Wanderers
Sat Sep 15 2012,Exeter City,1-1,York City
Sat Sep 15 2012,AFC Wimbledon,1-2,Rochdale
Sat Sep 15 2012,Cheltenham,1-3,Southend United
Sat Sep 15 2012,Dagenham and Redbridge,1-1,Accrington
Sat Sep 15 2012,Rotherham United,1-0,Torquay United
Sat Sep 15 2012,Fleetwood Town,1-0,Northampton Town
Sat Sep 15 2012,Plymouth Argyle,1-3,Port Vale
Sat Sep 15 2012,Aldershot,0-0,Morecambe
Sat Sep 15 2012,Bradford City,3-0,Barnet
Tue Sep 18 2012,Exeter City,3-2,Wycombe Wanderers
Tue Sep 18 2012,Aldershot,1-0,Barnet
Tue Sep 18 2012,Cheltenham,2-1,Oxford United
Tue Sep 18 2012,Fleetwood Town,2-5,Port Vale
Tue Sep 18 2012,Gillingham,1-0,Southend United
Tue Sep 18 2012,Plymouth Argyle,1-1,Bristol Rovers
Tue Sep 18 2012,Bradford City,3-1,Morecambe
Tue Sep 18 2012,Chesterfield,4-3,Accrington
Tue Sep 18 2012,Dagenham and Redbridge,0-1,Northampton Town
Tue Sep 18 2012,AFC Wimbledon,0-1,Torquay United
Tue Sep 18 2012,Rotherham United,2-3,Rochdale
Wed Sep 19 2012,Burton Albion,3-1,York City
Sat Sep 22 2012,Southend United,2-1,Exeter City
Sat Sep 22 2012,Morecambe,2-3,Plymouth Argyle
Sat Sep 22 2012,Northampton Town,0-0,Chesterfield
Sat Sep 22 2012,Port Vale,0-2,Gillingham
Sat Sep 22 2012,Barnet,0-0,Rotherham United
Sat Sep 22 2012,Torquay United,1-1,Burton Albion
