Date,Team 1,FT,Team 2
Sat Aug 15 1987,Burnley,0-3,Colchester United
Sat Aug 15 1987,Cardiff City,1-1,Leyton Orient
Sat Aug 15 1987,Scarborough,2-2,Wolverhampton Wanderers
Sat Aug 15 1987,Hartlepool United,0-0,Newport County
Sat Aug 15 1987,Stockport County,0-2,Swansea City
Sat Aug 15 1987,Bolton Wanderers,1-1,Crewe Alexandra
Sat Aug 15 1987,Exeter City,3-0,Cambridge United
Sat Aug 15 1987,Halifax Town,2-2,Darlington
Sat Aug 15 1987,Peterborough United,1-0,Carlisle United
Sat Aug 15 1987,Hereford United,0-0,Rochdale
Sat Aug 15 1987,Torquay United,6-1,Wrexham
Sat Aug 15 1987,Scunthorpe United,3-0,Tranmere Rovers
Fri Aug 21 1987,Colchester United,0-1,Torquay United
Fri Aug 21 1987,Tranmere Rovers,0-1,Hereford United
Sat Aug 22 1987,Rochdale,1-1,Peterborough United
Sat Aug 22 1987,Carlisle United,3-1,Scunthorpe United
Sat Aug 22 1987,Wolverhampton Wanderers,0-1,Halifax Town
Sat Aug 22 1987,Leyton Orient,3-1,Scarborough
Sat Aug 22 1987,Darlington,1-2,Stockport County
Sat Aug 22 1987,Swansea City,0-2,Exeter City
Sat Aug 22 1987,Cambridge United,4-1,Crewe Alexandra
Sat Aug 22 1987,Bolton Wanderers,1-0,Cardiff City
Sat Aug 22 1987,Newport County,0-1,Burnley
Sat Aug 22 1987,Wrexham,2-1,Hartlepool United
Fri Aug 28 1987,Stockport County,1-2,Tranmere Rovers
Fri Aug 28 1987,Halifax Town,1-2,Rochdale
Sat Aug 29 1987,Scarborough,4-0,Bolton Wanderers
Sat Aug 29 1987,Burnley,4-3,Carlisle United
Sat Aug 29 1987,Torquay United,1-1,Leyton Orient
Sat Aug 29 1987,Scunthorpe United,2-2,Colchester United
Sat Aug 29 1987,Hereford United,1-2,Wolverhampton Wanderers
Sat Aug 29 1987,Peterborough United,1-0,Cambridge United
Sat Aug 29 1987,Cardiff City,1-0,Swansea City
Sat Aug 29 1987,Hartlepool United,2-5,Darlington
Sat Aug 29 1987,Crewe Alexandra,2-0,Wrexham
Sat Aug 29 1987,Exeter City,3-0,Newport County
Mon Aug 31 1987,Newport County,1-2,Stockport County
Mon Aug 31 1987,Wrexham,2-2,Halifax Town
Mon Aug 31 1987,Swansea City,2-1,Hartlepool United
Mon Aug 31 1987,Carlisle United,3-1,Hereford United
Mon Aug 31 1987,Tranmere Rovers,2-1,Exeter City
Mon Aug 31 1987,Wolverhampton Wanderers,4-1,Scunthorpe United
Mon Aug 31 1987,Bolton Wanderers,2-0,Peterborough United
Mon Aug 31 1987,Rochdale,2-2,Crewe Alexandra
Mon Aug 31 1987,Colchester United,1-3,Scarborough
Mon Aug 31 1987,Darlington,1-1,Torquay United
Tue Sep 1 1987,Leyton Orient,4-1,Burnley
Tue Sep 1 1987,Cambridge United,0-0,Cardiff City
Fri Sep 4 1987,Crewe Alexandra,0-0,Colchester United
Fri Sep 4 1987,Stockport County,3-0,Carlisle United
Sat Sep 5 1987,Burnley,1-0,Swansea City
Sat Sep 5 1987,Cardiff City,3-2,Wolverhampton Wanderers
Sat Sep 5 1987,Torquay United,0-1,Cambridge United
Sat Sep 5 1987,Hereford United,0-3,Bolton Wanderers
Sat Sep 5 1987,Halifax Town,3-1,Newport County
Sat Sep 5 1987,Exeter City,1-1,Wrexham
Sat Sep 5 1987,Hartlepool United,2-2,Leyton Orient
Sat Sep 5 1987,Scarborough,2-0,Tranmere Rovers
Sat Sep 5 1987,Scunthorpe United,1-0,Rochdale
Sat Sep 5 1987,Peterborough United,1-2,Darlington
Fri Sep 11 1987,Tranmere Rovers,0-1,Burnley
Sat Sep 12 1987,Leyton Orient,2-3,Exeter City
Sat Sep 12 1987,Cambridge United,3-3,Scunthorpe United
Sat Sep 12 1987,Carlisle United,1-3,Hartlepool United
Sat Sep 12 1987,Rochdale,0-1,Stockport County
Sat Sep 12 1987,Wrexham,3-0,Cardiff City
Sat Sep 12 1987,Bolton Wanderers,2-0,Halifax Town
