Date,Team 1,FT,Team 2
Sat Aug 16 1975,Bradford City,1-1,Brentford
Sat Aug 16 1975,Reading,2-0,Rochdale
Sat Aug 16 1975,Stockport County,0-0,Crewe Alexandra
Sat Aug 16 1975,Hartlepool United,1-1,AFC Bournemouth
Sat Aug 16 1975,Doncaster Rovers,0-2,Cambridge United
Sat Aug 16 1975,Newport County,3-1,Lincoln City
Sat Aug 16 1975,Darlington,2-0,Scunthorpe United
Sat Aug 16 1975,Barnsley,1-0,Watford
Sat Aug 16 1975,Swansea City,1-1,Tranmere Rovers
Sat Aug 16 1975,Torquay United,1-0,Workington
Sat Aug 16 1975,Exeter City,2-0,Southport
Sat Aug 16 1975,Huddersfield Town,1-1,Northampton Town
Fri Aug 22 1975,Stockport County,1-3,Northampton Town
Fri Aug 22 1975,Tranmere Rovers,2-2,Doncaster Rovers
Sat Aug 23 1975,Watford,0-2,Huddersfield Town
Sat Aug 23 1975,Workington,1-2,Newport County
Sat Aug 23 1975,Scunthorpe United,0-1,Exeter City
Sat Aug 23 1975,AFC Bournemouth,1-2,Darlington
Sat Aug 23 1975,Cambridge United,0-0,Bradford City
Sat Aug 23 1975,Lincoln City,4-2,Torquay United
Sat Aug 23 1975,Brentford,1-1,Hartlepool United
Sat Aug 23 1975,Southport,0-0,Barnsley
Sat Aug 23 1975,Rochdale,2-1,Swansea City
Sat Aug 23 1975,Crewe Alexandra,3-3,Reading
Fri Aug 29 1975,Exeter City,0-2,Tranmere Rovers
Sat Aug 30 1975,Darlington,1-0,Watford
Sat Aug 30 1975,Hartlepool United,2-2,Lincoln City
Sat Aug 30 1975,Bradford City,0-1,AFC Bournemouth
Sat Aug 30 1975,Newport County,0-0,Scunthorpe United
Sat Aug 30 1975,Torquay United,2-3,Brentford
Sat Aug 30 1975,Huddersfield Town,0-0,Rochdale
Sat Aug 30 1975,Stockport County,4-1,Workington
Sat Aug 30 1975,Doncaster Rovers,3-1,Crewe Alexandra
Sat Aug 30 1975,Swansea City,1-0,Cambridge United
Sat Aug 30 1975,Reading,1-0,Southport
Sat Aug 30 1975,Barnsley,3-1,Northampton Town
Fri Sep 5 1975,Southport,1-1,Swansea City
Fri Sep 5 1975,Tranmere Rovers,2-0,Darlington
Fri Sep 5 1975,Northampton Town,4-2,Bradford City
Sat Sep 6 1975,Rochdale,4-3,Newport County
Sat Sep 6 1975,Scunthorpe United,0-1,Huddersfield Town
Sat Sep 6 1975,Crewe Alexandra,6-0,Torquay United
Sat Sep 6 1975,AFC Bournemouth,0-1,Doncaster Rovers
Sat Sep 6 1975,Watford,2-1,Hartlepool United
Sat Sep 6 1975,Workington,1-0,Exeter City
Sat Sep 6 1975,Lincoln City,3-1,Reading
Sat Sep 6 1975,Cambridge United,0-1,Stockport County
Sat Sep 6 1975,Brentford,1-0,Barnsley
Fri Sep 12 1975,Barnsley,1-1,Crewe Alexandra
Fri Sep 12 1975,Stockport County,0-0,AFC Bournemouth
Sat Sep 13 1975,Hartlepool United,1-2,Scunthorpe United
Sat Sep 13 1975,Huddersfield Town,0-1,Lincoln City
Sat Sep 13 1975,Bradford City,3-0,Tranmere Rovers
Sat Sep 13 1975,Swansea City,1-0,Workington
Sat Sep 13 1975,Exeter City,1-2,Cambridge United
Sat Sep 13 1975,Newport County,2-0,Southport
Sat Sep 13 1975,Reading,3-0,Watford
Sat Sep 13 1975,Torquay United,1-0,Rochdale
Sat Sep 13 1975,Darlington,0-1,Northampton Town
Mon Sep 15 1975,Doncaster Rovers,1-1,Brentford
Fri Sep 19 1975,Southport,2-4,Hartlepool United
Fri Sep 19 1975,Northampton Town,0-0,Swansea City
Fri Sep 19 1975,Tranmere Rovers,1-0,Barnsley
Sat Sep 20 1975,Workington,0-2,Reading
Sat Sep 20 1975,Watford,2-1,Doncaster Rovers
Sat Sep 20 1975,Rochdale,0-0,Bradford City
Sat Sep 20 1975,Lincoln City,4-1,Exeter City
Sat Sep 20 1975,Brentford,2-1,Stockport County
Sat Sep 20 1975,Crewe Alexandra,2-0,Darlington
Sat Sep 20 1975,Scunthorpe United,3-1,Torquay United
Sat Sep 20 1975,Cambridge United,0-0,Huddersfield Town
Sat Sep 20 1975,AFC Bournemouth,2-0,Newport County
Mon Sep 22 1975,Tranmere Rovers,2-1,Scunthorpe United
Mon Sep 22 1975,Stockport County,0-0,Darlington
Mon Sep 22 1975,Hartlepool United,2-4,Reading
Tue Sep 23 1975,Swansea City,2-2,Newport County
Tue Sep 23 1975,Cambridge United,4-1,Watford
Tue Sep 23 1975,Northampton Town,2-1,Workington
Wed Sep 24 1975,Crewe Alexandra,0-0,Rochdale
Wed Sep 24 1975,Barnsley,0-1,Doncaster Rovers
Wed Sep 24 1975,Southport,1-2,Lincoln City
Wed Sep 24 1975,Torquay United,1-0,Exeter City
Wed Sep 24 1975,Bradford City,2-2,Huddersfield Town
Wed Sep 24 1975,AFC Bournemouth,3-0,Brentford
Fri Sep 26 1975,Stockport County,0-1,Rochdale
Sat Sep 27 1975,Bradford City,1-0,Watford
Sat Sep 27 1975,Exeter City,2-2,Crewe Alexandra
Sat Sep 27 1975,Hartlepool United,1-2,Tranmere Rovers
Sat Sep 27 1975,Huddersfield Town,2-1,Brentford
Sat Sep 27 1975,Reading,2-1,AFC Bournemouth
Sat Sep 27 1975,Doncaster Rovers,5-2,Southport
Sat Sep 27 1975,Barnsley,0-0,Workington
Sat Sep 27 1975,Torquay United,0-1,Northampton Town
Sat Sep 27 1975,Newport County,2-0,Cambridge United
Sat Sep 27 1975,Darlington,0-0,Lincoln City
Sat Sep 27 1975,Swansea City,2-0,Scunthorpe United
Fri Oct 3 1975,Northampton Town,2-1,Doncaster Rovers
Fri Oct 3 1975,Southport,1-2,Bradford City
Fri Oct 3 1975,Tranmere Rovers,7-1,Torquay United
Sat Oct 4 1975,AFC Bournemouth,1-1,Barnsley
Sat Oct 4 1975,Lincoln City,4-0,Swansea City
Sat Oct 4 1975,Rochdale,0-1,Exeter City
