Date,Team 1,Team 2,FT,HT
2012-08-11,Airdrie Utd,Dumbarton,4-1,3-0
2012-08-11,Cowdenbeath,Dunfermline,0-4,0-1
2012-08-11,Morton,Livingston,2-2,1-2
2012-08-11,Partick,Falkirk,3-1,2-0
2012-08-11,Raith Rvs,Hamilton,2-0,0-0
2012-08-18,Dumbarton,Cowdenbeath,0-3,0-2
2012-08-18,Dunfermline,Partick,0-1,0-1
2012-08-18,Falkirk,Raith Rvs,0-2,0-1
2012-08-18,Hamilton,Morton,1-1,0-1
2012-08-18,Livingston,Airdrie Utd,0-2,0-0
2012-08-25,Airdrie Utd,Dunfermline,1-2,1-0
2012-08-25,Cowdenbeath,Hamilton,1-0,1-0
2012-08-25,Morton,Falkirk,1-2,1-2
2012-08-25,Partick,Dumbarton,3-0,1-0
2012-08-25,Raith Rvs,Livingston,0-0,0-0
2012-09-01,Airdrie Utd,Cowdenbeath,0-3,0-1
2012-09-01,Dunfermline,Raith Rvs,3-1,2-0
2012-09-01,Morton,Dumbarton,3-0,1-0
2012-09-01,Partick,Hamilton,4-0,1-0
2012-09-02,Falkirk,Livingston,1-2,1-1
2012-09-15,Cowdenbeath,Morton,3-4,1-2
2012-09-15,Dumbarton,Dunfermline,0-2,0-1
2012-09-15,Hamilton,Falkirk,1-1,1-1
2012-09-15,Livingston,Partick,1-2,0-1
2012-09-15,Raith Rvs,Airdrie Utd,2-0,1-0
2012-09-22,Dumbarton,Hamilton,3-3,1-1
2012-09-22,Dunfermline,Livingston,4-0,2-0
2012-09-22,Falkirk,Airdrie Utd,1-1,1-0
2012-09-22,Morton,Raith Rvs,1-0,0-0
2012-09-22,Partick,Cowdenbeath,2-1,1-0
2012-09-29,Airdrie Utd,Morton,2-3,1-0
2012-09-29,Cowdenbeath,Falkirk,1-1,1-1
2012-09-29,Hamilton,Dunfermline,0-3,0-0
2012-09-29,Livingston,Dumbarton,5-0,3-0
2012-09-29,Raith Rvs,Partick,1-1,0-0
2012-10-06,Airdrie Utd,Hamilton,0-4,0-0
2012-10-06,Falkirk,Dunfermline,2-2,1-0
2012-10-06,Livingston,Cowdenbeath,1-1,0-0
2012-10-06,Morton,Partick,3-1,2-1
2012-10-06,Raith Rvs,Dumbarton,2-2,1-0
2012-10-20,Cowdenbeath,Raith Rvs,4-4,2-2
2012-10-20,Dumbarton,Falkirk,0-2,0-2
2012-10-20,Dunfermline,Morton,2-2,0-1
2012-10-20,Hamilton,Livingston,1-2,1-2
2012-10-20,Partick,Airdrie Utd,7-0,5-0
2012-10-27,Dumbarton,Airdrie Utd,3-4,2-0
2012-10-27,Dunfermline,Cowdenbeath,3-0,1-0
2012-10-27,Falkirk,Partick,0-0,0-0
2012-10-27,Hamilton,Raith Rvs,0-1,0-1
2012-10-27,Livingston,Morton,2-2,1-0
2012-11-09,Airdrie Utd,Livingston,1-3,1-1
2012-11-10,Cowdenbeath,Dumbarton,0-1,0-1
2012-11-10,Morton,Hamilton,0-1,0-1
2012-11-10,Partick,Dunfermline,5-1,3-1
2012-11-10,Raith Rvs,Falkirk,2-1,0-1
2012-11-16,Hamilton,Partick,1-0,1-0
2012-11-17,Cowdenbeath,Airdrie Utd,1-1,0-0
2012-11-17,Dumbarton,Morton,1-5,0-3
2012-11-17,Livingston,Falkirk,2-1,1-0
2012-11-17,Raith Rvs,Dunfermline,1-3,1-1
2012-11-24,Airdrie Utd,Raith Rvs,0-0,0-0
2012-11-24,Dunfermline,Dumbarton,4-0,2-0
2012-11-24,Falkirk,Hamilton,2-1,0-0
2012-11-24,Morton,Cowdenbeath,1-0,0-0
2012-11-24,Partick,Livingston,2-0,0-0
2012-12-08,Livingston,Dunfermline,2-1,0-0
2012-12-08,Raith Rvs,Morton,3-3,1-1
2012-12-15,Dunfermline,Hamilton,1-1,1-1
2012-12-15,Falkirk,Cowdenbeath,2-0,2-0
2012-12-15,Morton,Airdrie Utd,2-0,1-0
2012-12-15,Partick,Raith Rvs,3-2,2-1
2012-12-22,Airdrie Utd,Falkirk,1-4,0-1
2012-12-22,Cowdenbeath,Livingston,1-1,1-0
2012-12-26,Dunfermline,Falkirk,0-1,0-0
2012-12-26,Hamilton,Airdrie Utd,3-0,2-0
2012-12-26,Partick,Morton,1-2,1-0
2012-12-29,Airdrie Utd,Partick,1-1,1-0
2012-12-29,Falkirk,Dumbarton,3-4,1-1
2012-12-29,Morton,Dunfermline,4-2,1-1
2012-12-29,Raith Rvs,Cowdenbeath,2-2,0-2
2013-01-02,Airdrie Utd,Cowdenbeath,1-1,0-1
2013-01-02,Dunfermline,Raith Rvs,1-0,0-0
2013-01-02,Morton,Dumbarton,0-3,0-2
2013-01-05,Cowdenbeath,Morton,1-1,1-0
2013-01-05,Dumbarton,Dunfermline,0-1,0-1
2013-01-05,Hamilton,Falkirk,1-1,0-1
2013-01-05,Livingston,Partick,2-2,1-2
2013-01-05,Raith Rvs,Airdrie Utd,2-0,1-0
2013-01-12,Dumbarton,Partick,2-0,1-0
2013-01-12,Dunfermline,Airdrie Utd,1-3,1-1
2013-01-12,Falkirk,Morton,0-1,0-0
2013-01-12,Hamilton,Cowdenbeath,2-1,0-1
2013-01-12,Livingston,Raith Rvs,2-1,1-1
2013-01-19,Airdrie Utd,Dumbarton,1-2,1-2
2013-01-19,Morton,Livingston,2-1,1-0
2013-01-19,Partick,Falkirk,4-1,2-1
2013-01-19,Raith Rvs,Hamilton,0-2,0-0
2013-01-26,Dumbarton,Hamilton,3-1,1-0
2013-01-26,Dunfermline,Livingston,0-1,0-1
2013-01-26,Falkirk,Airdrie Utd,4-3,3-0
2013-01-26,Morton,Raith Rvs,1-0,0-0
2013-01-26,Partick,Cowdenbeath,2-1,2-1
2013-02-02,Dumbarton,Livingston,3-4,0-1
2013-02-09,Airdrie Utd,Morton,0-4,0-2
2013-02-09,Cowdenbeath,Falkirk,4-1,2-1
2013-02-09,Hamilton,Dunfermline,1-2,0-1
2013-02-09,Livingston,Dumbarton,2-3,2-2
2013-02-12,Cowdenbeath,Dunfermline,4-2,1-0
2013-02-16,Airdrie Utd,Hamilton,2-2,0-0
2013-02-16,Falkirk,Dunfermline,1-0,0-0
2013-02-16,Livingston,Cowdenbeath,3-0,3-0
2013-02-16,Morton,Partick,2-2,0-1
2013-02-16,Raith Rvs,Dumbarton,3-2,1-1
2013-02-19,Falkirk,Livingston,2-0,1-0
2013-02-19,Partick,Hamilton,1-0,0-0
2013-02-23,Cowdenbeath,Raith Rvs,1-1,0-0
2013-02-23,Dumbarton,Falkirk,0-2,0-2
2013-02-23,Dunfermline,Morton,1-4,0-1
2013-02-23,Hamilton,Livingston,1-1,0-0
2013-02-23,Partick,Airdrie Utd,1-0,0-0
2013-03-02,Dumbarton,Cowdenbeath,2-2,0-1
2013-03-02,Dunfermline,Partick,0-4,0-4
2013-03-02,Livingston,Airdrie Utd,4-1,3-0
2013-03-05,Falkirk,Raith Rvs,1-1,0-1
2013-03-05,Hamilton,Morton,2-1,1-1
2013-03-09,Airdrie Utd,Dunfermline,3-3,1-1
2013-03-09,Cowdenbeath,Hamilton,1-1,1-1
2013-03-09,Morton,Falkirk,2-0,2-0
2013-03-09,Partick,Dumbarton,3-0,1-0
2013-03-09,Raith Rvs,Livingston,0-2,0-2
2013-03-16,Cowdenbeath,Airdrie Utd,3-2,1-1
2013-03-16,Dumbarton,Morton,0-3,0-2
2013-03-16,Hamilton,Partick,0-2,0-1
2013-03-16,Raith Rvs,Dunfermline,1-1,1-0
