Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Aug 2012 (32),Airdrieonians (1),4-1,3-0,Dumbarton (1)
?,(Sat) 11 Aug 2012 (32),Cowdenbeath (1),0-4,0-1,Dunfermline Athletic (1)
?,(Sat) 11 Aug 2012 (32),Greenock Morton (1),2-2,1-2,Livingston FC (1)
?,(Sat) 11 Aug 2012 (32),Partick Thistle (1),3-1,2-0,Falkirk (1)
?,(Sat) 11 Aug 2012 (32),Raith Rovers (1),2-0,0-0,Hamilton Academical FC (1)
?,(Sat) 18 Aug 2012 (33),Dumbarton (2),0-3,0-2,Cowdenbeath (2)
?,(Sat) 18 Aug 2012 (33),Dunfermline Athletic (2),0-1,0-1,Partick Thistle (2)
?,(Sat) 18 Aug 2012 (33),Falkirk (2),0-2,0-1,Raith Rovers (2)
?,(Sat) 18 Aug 2012 (33),Hamilton Academical FC (2),1-1,0-1,Greenock Morton (2)
?,(Sat) 18 Aug 2012 (33),Livingston FC (2),0-2,0-0,Airdrieonians (2)
?,(Sat) 25 Aug 2012 (34),Airdrieonians (3),1-2,1-0,Dunfermline Athletic (3)
?,(Sat) 25 Aug 2012 (34),Cowdenbeath (3),1-0,1-0,Hamilton Academical FC (3)
?,(Sat) 25 Aug 2012 (34),Greenock Morton (3),1-2,1-2,Falkirk (3)
?,(Sat) 25 Aug 2012 (34),Partick Thistle (3),3-0,1-0,Dumbarton (3)
?,(Sat) 25 Aug 2012 (34),Raith Rovers (3),0-0,0-0,Livingston FC (3)
?,(Sat) 1 Sep 2012 (35),Airdrieonians (4),0-3,0-1,Cowdenbeath (4)
?,(Sat) 1 Sep 2012 (35),Dunfermline Athletic (4),3-1,2-0,Raith Rovers (4)
?,(Sat) 1 Sep 2012 (35),Greenock Morton (4),3-0,1-0,Dumbarton (4)
?,(Sat) 1 Sep 2012 (35),Partick Thistle (4),4-0,1-0,Hamilton Academical FC (4)
?,(Sun) 2 Sep 2012 (35),Falkirk (4),1-2,1-1,Livingston FC (4)
?,(Sat) 15 Sep 2012 (37),Cowdenbeath (5),3-4,1-2,Greenock Morton (5)
?,(Sat) 15 Sep 2012 (37),Dumbarton (5),0-2,0-1,Dunfermline Athletic (5)
?,(Sat) 15 Sep 2012 (37),Hamilton Academical FC (5),1-1,1-1,Falkirk (5)
?,(Sat) 15 Sep 2012 (37),Livingston FC (5),1-2,0-1,Partick Thistle (5)
?,(Sat) 15 Sep 2012 (37),Raith Rovers (5),2-0,1-0,Airdrieonians (5)
?,(Sat) 22 Sep 2012 (38),Dumbarton (6),3-3,1-1,Hamilton Academical FC (6)
?,(Sat) 22 Sep 2012 (38),Dunfermline Athletic (6),4-0,2-0,Livingston FC (6)
?,(Sat) 22 Sep 2012 (38),Falkirk (6),1-1,1-0,Airdrieonians (6)
?,(Sat) 22 Sep 2012 (38),Greenock Morton (6),1-0,0-0,Raith Rovers (6)
?,(Sat) 22 Sep 2012 (38),Partick Thistle (6),2-1,1-0,Cowdenbeath (6)
?,(Sat) 29 Sep 2012 (39),Airdrieonians (7),2-3,1-0,Greenock Morton (7)
?,(Sat) 29 Sep 2012 (39),Cowdenbeath (7),1-1,1-1,Falkirk (7)
?,(Sat) 29 Sep 2012 (39),Hamilton Academical FC (7),0-3,0-0,Dunfermline Athletic (7)
?,(Sat) 29 Sep 2012 (39),Livingston FC (7),5-0,3-0,Dumbarton (7)
?,(Sat) 29 Sep 2012 (39),Raith Rovers (7),1-1,0-0,Partick Thistle (7)
?,(Sat) 6 Oct 2012 (40),Airdrieonians (8),0-4,0-0,Hamilton Academical FC (8)
?,(Sat) 6 Oct 2012 (40),Falkirk (8),2-2,1-0,Dunfermline Athletic (8)
?,(Sat) 6 Oct 2012 (40),Livingston FC (8),1-1,0-0,Cowdenbeath (8)
?,(Sat) 6 Oct 2012 (40),Greenock Morton (8),3-1,2-1,Partick Thistle (8)
?,(Sat) 6 Oct 2012 (40),Raith Rovers (8),2-2,1-0,Dumbarton (8)
?,(Sat) 20 Oct 2012 (42),Cowdenbeath (9),4-4,2-2,Raith Rovers (9)
?,(Sat) 20 Oct 2012 (42),Dumbarton (9),0-2,0-2,Falkirk (9)
?,(Sat) 20 Oct 2012 (42),Dunfermline Athletic (9),2-2,0-1,Greenock Morton (9)
?,(Sat) 20 Oct 2012 (42),Hamilton Academical FC (9),1-2,1-2,Livingston FC (9)
?,(Sat) 20 Oct 2012 (42),Partick Thistle (9),7-0,5-0,Airdrieonians (9)
?,(Sat) 27 Oct 2012 (43),Dumbarton (10),3-4,2-0,Airdrieonians (10)
?,(Sat) 27 Oct 2012 (43),Dunfermline Athletic (10),3-0,1-0,Cowdenbeath (10)
?,(Sat) 27 Oct 2012 (43),Falkirk (10),0-0,0-0,Partick Thistle (10)
?,(Sat) 27 Oct 2012 (43),Hamilton Academical FC (10),0-1,0-1,Raith Rovers (10)
?,(Sat) 27 Oct 2012 (43),Livingston FC (10),2-2,1-0,Greenock Morton (10)
?,(Fri) 9 Nov 2012 (45),Airdrieonians (11),1-3,1-1,Livingston FC (11)
?,(Sat) 10 Nov 2012 (45),Cowdenbeath (11),0-1,0-1,Dumbarton (11)
?,(Sat) 10 Nov 2012 (45),Greenock Morton (11),0-1,0-1,Hamilton Academical FC (11)
?,(Sat) 10 Nov 2012 (45),Partick Thistle (11),5-1,3-1,Dunfermline Athletic (11)
?,(Sat) 10 Nov 2012 (45),Raith Rovers (11),2-1,0-1,Falkirk (11)
?,(Fri) 16 Nov 2012 (46),Hamilton Academical FC (12),1-0,1-0,Partick Thistle (12)
?,(Sat) 17 Nov 2012 (46),Cowdenbeath (12),1-1,0-0,Airdrieonians (12)
?,(Sat) 17 Nov 2012 (46),Dumbarton (12),1-5,0-3,Greenock Morton (12)
?,(Sat) 17 Nov 2012 (46),Livingston FC (12),2-1,1-0,Falkirk (12)
?,(Sat) 17 Nov 2012 (46),Raith Rovers (12),1-3,1-1,Dunfermline Athletic (12)
?,(Sat) 24 Nov 2012 (47),Airdrieonians (13),0-0,0-0,Raith Rovers (13)
?,(Sat) 24 Nov 2012 (47),Dunfermline Athletic (13),4-0,2-0,Dumbarton (13)
?,(Sat) 24 Nov 2012 (47),Falkirk (13),2-1,0-0,Hamilton Academical FC (13)
?,(Sat) 24 Nov 2012 (47),Greenock Morton (13),1-0,0-0,Cowdenbeath (13)
?,(Sat) 24 Nov 2012 (47),Partick Thistle (13),2-0,0-0,Livingston FC (13)
?,(Sat) 8 Dec 2012 (49),Livingston FC (14),2-1,0-0,Dunfermline Athletic (14)
?,(Sat) 8 Dec 2012 (49),Raith Rovers (14),3-3,1-1,Greenock Morton (14)
?,(Sat) 15 Dec 2012 (50),Dunfermline Athletic (15),1-1,1-1,Hamilton Academical FC (14)
?,(Sat) 15 Dec 2012 (50),Falkirk (14),2-0,2-0,Cowdenbeath (14)
?,(Sat) 15 Dec 2012 (50),Greenock Morton (15),2-0,1-0,Airdrieonians (14)
?,(Sat) 15 Dec 2012 (50),Partick Thistle (14),3-2,2-1,Raith Rovers (15)
?,(Sat) 22 Dec 2012 (51),Airdrieonians (15),1-4,0-1,Falkirk (15)
?,(Sat) 22 Dec 2012 (51),Cowdenbeath (15),1-1,1-0,Livingston FC (15)
?,(Wed) 26 Dec 2012 (52),Dunfermline Athletic (16),0-1,0-0,Falkirk (16)
?,(Wed) 26 Dec 2012 (52),Hamilton Academical FC (15),3-0,2-0,Airdrieonians (16)
?,(Wed) 26 Dec 2012 (52),Partick Thistle (15),1-2,1-0,Greenock Morton (16)
?,(Sat) 29 Dec 2012 (52),Airdrieonians (17),1-1,1-0,Partick Thistle (16)
?,(Sat) 29 Dec 2012 (52),Falkirk (17),3-4,1-1,Dumbarton (14)
?,(Sat) 29 Dec 2012 (52),Greenock Morton (17),4-2,1-1,Dunfermline Athletic (17)
