Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Aug 2012 (W32),Berwick Rangers (1),0-0,0-0,Elgin City (1)
?,(Sat) 11 Aug 2012 (W32),East Stirlingshire FC (1),0-2,0-0,Queen's Park (1)
?,(Sat) 11 Aug 2012 (W32),Montrose (1),2-3,2-0,Clyde (1)
?,(Sat) 11 Aug 2012 (W32),Peterhead (1),2-2,0-1,Rangers FC (1)
?,(Sat) 11 Aug 2012 (W32),Stirling Albion (1),5-1,4-0,Annan Athletic (1)
?,(Sat) 18 Aug 2012 (W33),Annan Athletic (2),3-2,0-2,Berwick Rangers (2)
?,(Sat) 18 Aug 2012 (W33),Clyde (2),0-2,0-2,Peterhead (2)
?,(Sat) 18 Aug 2012 (W33),Elgin City (2),3-1,1-1,Stirling Albion (2)
?,(Sat) 18 Aug 2012 (W33),Queen's Park (2),2-2,0-1,Montrose (2)
?,(Sat) 18 Aug 2012 (W33),Rangers FC (2),5-1,2-1,East Stirlingshire FC (2)
?,(Sat) 25 Aug 2012 (W34),East Stirlingshire FC (3),1-4,0-3,Elgin City (3)
?,(Sat) 25 Aug 2012 (W34),Montrose (3),0-0,0-0,Annan Athletic (3)
?,(Sat) 25 Aug 2012 (W34),Peterhead (3),1-0,0-0,Queen's Park (3)
?,(Sat) 25 Aug 2012 (W34),Stirling Albion (3),0-1,0-1,Clyde (3)
?,(Sun) 26 Aug 2012 (W34),Berwick Rangers (3),1-1,0-1,Rangers FC (3)
?,(Sat) 1 Sep 2012 (W35),Berwick Rangers (4),3-0,2-0,East Stirlingshire FC (4)
?,(Sat) 1 Sep 2012 (W35),Clyde (4),2-1,1-0,Annan Athletic (4)
?,(Sat) 1 Sep 2012 (W35),Peterhead (4),2-0,0-0,Montrose (4)
?,(Sat) 1 Sep 2012 (W35),Stirling Albion (4),1-2,1-1,Queen's Park (4)
?,(Sun) 2 Sep 2012 (W35),Rangers FC (4),5-1,3-1,Elgin City (4)
?,(Sat) 15 Sep 2012 (W37),Annan Athletic (5),0-0,0-0,Rangers FC (5)
?,(Sat) 15 Sep 2012 (W37),East Stirlingshire FC (5),3-1,0-0,Stirling Albion (5)
?,(Sat) 15 Sep 2012 (W37),Elgin City (5),2-0,0-0,Peterhead (5)
?,(Sat) 15 Sep 2012 (W37),Montrose (5),3-1,2-1,Berwick Rangers (5)
?,(Sat) 15 Sep 2012 (W37),Queen's Park (5),1-0,1-0,Clyde (5)
?,(Sat) 22 Sep 2012 (W38),Annan Athletic (6),2-1,1-0,Peterhead (6)
?,(Sat) 22 Sep 2012 (W38),Berwick Rangers (6),4-1,2-0,Stirling Albion (6)
?,(Sat) 22 Sep 2012 (W38),East Stirlingshire FC (6),3-0,2-0,Clyde (6)
?,(Sat) 22 Sep 2012 (W38),Elgin City (6),0-4,0-2,Queen's Park (6)
?,(Sun) 23 Sep 2012 (W38),Rangers FC (6),4-1,1-1,Montrose (6)
?,(Sat) 6 Oct 2012 (W40),Montrose (7),3-1,3-0,East Stirlingshire FC (7)
?,(Sat) 6 Oct 2012 (W40),Peterhead (7),1-0,0-0,Berwick Rangers (7)
?,(Sat) 6 Oct 2012 (W40),Stirling Albion (7),1-0,1-0,Rangers FC (7)
?,(Sat) 13 Oct 2012 (W41),Elgin City (7),6-1,3-0,Montrose (8)
?,(Sat) 13 Oct 2012 (W41),Queen's Park (7),2-2,1-1,Annan Athletic (7)
?,(Wed) 17 Oct 2012 (W42),Clyde (7),2-2,1-2,Elgin City (8)
?,(Sat) 20 Oct 2012 (W42),Berwick Rangers (8),2-1,1-1,Clyde (8)
?,(Sat) 20 Oct 2012 (W42),East Stirlingshire FC (8),2-1,1-1,Peterhead (8)
?,(Sat) 20 Oct 2012 (W42),Elgin City (9),2-2,2-1,Annan Athletic (8)
?,(Sat) 20 Oct 2012 (W42),Rangers FC (8),2-0,0-0,Queen's Park (8)
?,(Sat) 20 Oct 2012 (W42),Stirling Albion (8),1-3,1-3,Montrose (9)
?,(Sat) 27 Oct 2012 (W43),Annan Athletic (9),5-2,2-0,East Stirlingshire FC (9)
?,(Sat) 27 Oct 2012 (W43),Montrose (10),2-2,0-2,Elgin City (10)
?,(Sat) 27 Oct 2012 (W43),Peterhead (9),2-2,2-1,Stirling Albion (9)
?,(Sat) 27 Oct 2012 (W43),Queen's Park (9),1-1,1-1,Berwick Rangers (9)
?,(Sun) 28 Oct 2012 (W43),Clyde (9),0-2,0-1,Rangers FC (9)
?,(Sat) 10 Nov 2012 (W45),Annan Athletic (10),5-2,2-0,Stirling Albion (10)
?,(Sat) 10 Nov 2012 (W45),Clyde (10),1-2,0-0,Montrose (11)
?,(Sat) 10 Nov 2012 (W45),Elgin City (11),3-1,2-1,Berwick Rangers (10)
?,(Sat) 10 Nov 2012 (W45),Rangers FC (10),2-0,1-0,Peterhead (10)
?,(Tue) 13 Nov 2012 (W46),Queen's Park (10),1-2,1-1,East Stirlingshire FC (10)
?,(Sat) 17 Nov 2012 (W46),Berwick Rangers (11),3-1,2-0,Annan Athletic (11)
?,(Sat) 17 Nov 2012 (W46),East Stirlingshire FC (11),2-6,1-2,Rangers FC (11)
?,(Sat) 17 Nov 2012 (W46),Montrose (12),1-1,1-0,Queen's Park (11)
