Date,Team 1,FT,Team 2
Sat Aug 25 1990,Shrewsbury Town,0-1,Bolton Wanderers
Sat Aug 25 1990,Stoke City,3-1,Rotherham United
Sat Aug 25 1990,Bradford City,1-2,Tranmere Rovers
Sat Aug 25 1990,Leyton Orient,3-0,Swansea City
Sat Aug 25 1990,Cambridge United,0-1,Birmingham City
Sat Aug 25 1990,Huddersfield Town,1-2,Southend United
Sat Aug 25 1990,Wigan Athletic,0-2,Mansfield Town
Sat Aug 25 1990,Preston North End,1-3,Grimsby Town
Sat Aug 25 1990,Exeter City,1-3,Reading
Sat Aug 25 1990,Brentford,0-0,AFC Bournemouth
Sat Aug 25 1990,Crewe Alexandra,1-1,Fulham
Sat Aug 25 1990,Bury,2-1,Chester
Fri Aug 31 1990,Tranmere Rovers,1-2,Stoke City
Sat Sep 1 1990,Rotherham United,2-2,Shrewsbury Town
Sat Sep 1 1990,Birmingham City,3-1,Leyton Orient
Sat Sep 1 1990,Swansea City,1-0,Huddersfield Town
Sat Sep 1 1990,Fulham,0-2,Cambridge United
Sat Sep 1 1990,Southend United,3-2,Crewe Alexandra
Sat Sep 1 1990,Grimsby Town,4-3,Wigan Athletic
Sat Sep 1 1990,AFC Bournemouth,1-1,Bury
Sat Sep 1 1990,Bolton Wanderers,0-1,Bradford City
Sat Sep 1 1990,Reading,3-3,Preston North End
Sat Sep 1 1990,Chester,1-2,Exeter City
Sat Sep 1 1990,Mansfield Town,0-2,Brentford
Sat Sep 8 1990,Preston North End,0-4,Tranmere Rovers
Sat Sep 8 1990,Leyton Orient,2-1,Mansfield Town
Sat Sep 8 1990,Brentford,0-1,Chester
Sat Sep 8 1990,Huddersfield Town,4-0,Bolton Wanderers
Sat Sep 8 1990,Stoke City,0-1,Birmingham City
Sat Sep 8 1990,Bury,3-1,Rotherham United
Sat Sep 8 1990,Shrewsbury Town,2-2,Fulham
Sat Sep 8 1990,Exeter City,2-0,Swansea City
Sat Sep 8 1990,Wigan Athletic,2-0,AFC Bournemouth
Sat Sep 8 1990,Crewe Alexandra,1-2,Grimsby Town
Sat Sep 8 1990,Bradford City,2-1,Reading
Sun Sep 9 1990,Cambridge United,1-4,Southend United
Fri Sep 14 1990,Tranmere Rovers,1-1,Shrewsbury Town
Fri Sep 14 1990,Southend United,3-2,Preston North End
Sat Sep 15 1990,Mansfield Town,0-2,Exeter City
Sat Sep 15 1990,Bolton Wanderers,3-2,Crewe Alexandra
Sat Sep 15 1990,Chester,2-0,Leyton Orient
Sat Sep 15 1990,AFC Bournemouth,1-1,Stoke City
Sat Sep 15 1990,Grimsby Town,1-1,Bradford City
Sat Sep 15 1990,Swansea City,2-2,Brentford
Sat Sep 15 1990,Reading,2-2,Cambridge United
Sat Sep 15 1990,Birmingham City,1-0,Bury
Sat Sep 15 1990,Fulham,0-0,Huddersfield Town
Sat Sep 15 1990,Rotherham United,5-1,Wigan Athletic
Mon Sep 17 1990,Tranmere Rovers,3-0,Leyton Orient
Tue Sep 18 1990,Grimsby Town,4-0,Huddersfield Town
Tue Sep 18 1990,Southend United,2-1,Shrewsbury Town
Tue Sep 18 1990,Reading,2-1,Crewe Alexandra
Tue Sep 18 1990,Birmingham City,1-1,Exeter City
Tue Sep 18 1990,Rotherham United,2-2,Brentford
Tue Sep 18 1990,AFC Bournemouth,3-1,Bradford City
Tue Sep 18 1990,Fulham,1-2,Wigan Athletic
Tue Sep 18 1990,Swansea City,1-2,Bury
Tue Sep 18 1990,Mansfield Town,2-2,Cambridge United
Tue Sep 18 1990,Chester,1-1,Stoke City
Tue Sep 18 1990,Bolton Wanderers,1-2,Preston North End
Fri Sep 21 1990,Cambridge United,1-1,Chester
Fri Sep 21 1990,Crewe Alexandra,2-3,Tranmere Rovers
Sat Sep 22 1990,Shrewsbury Town,1-2,Grimsby Town
Sat Sep 22 1990,Preston North End,1-0,Fulham
Sat Sep 22 1990,Bury,1-0,Mansfield Town
Sat Sep 22 1990,Stoke City,4-0,Southend United
Sat Sep 22 1990,Exeter City,2-0,AFC Bournemouth
Sat Sep 22 1990,Wigan Athletic,1-1,Birmingham City
Sat Sep 22 1990,Bradford City,0-1,Swansea City
Sat Sep 22 1990,Brentford,4-2,Bolton Wanderers
Sat Sep 22 1990,Leyton Orient,3-0,Rotherham United
Sat Sep 22 1990,Huddersfield Town,0-2,Reading
Fri Sep 28 1990,Swansea City,1-1,Tranmere Rovers
Fri Sep 28 1990,Wigan Athletic,2-1,Bolton Wanderers
Sat Sep 29 1990,Brentford,1-0,Grimsby Town
Sat Sep 29 1990,Exeter City,0-1,Cambridge United
Sat Sep 29 1990,AFC Bournemouth,3-0,Fulham
Sat Sep 29 1990,Bury,1-3,Crewe Alexandra
Sat Sep 29 1990,Chester,1-2,Huddersfield Town
Sat Sep 29 1990,Mansfield Town,0-1,Southend United
Sat Sep 29 1990,Rotherham United,0-2,Reading
Sat Sep 29 1990,Leyton Orient,2-1,Bradford City
Sat Sep 29 1990,Stoke City,1-3,Shrewsbury Town
Sat Sep 29 1990,Birmingham City,1-1,Preston North End
Mon Oct 1 1990,Tranmere Rovers,1-1,Wigan Athletic
Tue Oct 2 1990,Reading,2-1,AFC Bournemouth
Tue Oct 2 1990,Grimsby Town,2-1,Rotherham United
Tue Oct 2 1990,Crewe Alexandra,1-2,Stoke City
Tue Oct 2 1990,Cambridge United,1-0,Leyton Orient
Tue Oct 2 1990,Huddersfield Town,1-0,Exeter City
Tue Oct 2 1990,Southend United,4-1,Swansea City
Tue Oct 2 1990,Bolton Wanderers,1-1,Mansfield Town
Tue Oct 2 1990,Preston North End,1-1,Brentford
Tue Oct 2 1990,Shrewsbury Town,1-1,Bury
Tue Oct 2 1990,Fulham,2-2,Birmingham City
Wed Oct 3 1990,Bradford City,2-1,Chester
Fri Oct 5 1990,Southend United,2-1,AFC Bournemouth
Sat Oct 6 1990,Reading,2-2,Birmingham City
Sat Oct 6 1990,Fulham,2-0,Rotherham United
Sat Oct 6 1990,Crewe Alexandra,1-0,Wigan Athletic
Sat Oct 6 1990,Tranmere Rovers,1-2,Chester
Sat Oct 6 1990,Shrewsbury Town,0-3,Mansfield Town
Sat Oct 6 1990,Preston North End,1-0,Exeter City
Sat Oct 6 1990,Huddersfield Town,1-0,Leyton Orient
Sat Oct 6 1990,Cambridge United,2-2,Bury
Sat Oct 6 1990,Bradford City,0-1,Brentford
Sat Oct 6 1990,Grimsby Town,1-0,Swansea City
Sat Oct 6 1990,Bolton Wanderers,0-1,Stoke City
Sat Oct 13 1990,Birmingham City,1-1,Southend United
Sat Oct 13 1990,Stoke City,2-1,Fulham
Sat Oct 13 1990,Rotherham United,1-3,Huddersfield Town
Sat Oct 13 1990,Swansea City,3-1,Crewe Alexandra
Sat Oct 13 1990,Mansfield Town,0-1,Preston North End
Sat Oct 13 1990,Bury,2-2,Bolton Wanderers
Sat Oct 13 1990,Exeter City,2-2,Bradford City
Sat Oct 13 1990,Leyton Orient,3-2,Shrewsbury Town
Sat Oct 13 1990,Chester,1-2,Grimsby Town
Sat Oct 13 1990,Wigan Athletic,1-0,Reading
Sun Oct 14 1990,Brentford,0-3,Cambridge United
Sat Oct 20 1990,Brentford,1-0,Huddersfield Town
Sat Oct 20 1990,Mansfield Town,0-1,Bradford City
Sat Oct 20 1990,Rotherham United,1-0,Preston North End
Sat Oct 20 1990,Birmingham City,0-0,Grimsby Town
Sat Oct 20 1990,Chester,3-2,Shrewsbury Town
Sat Oct 20 1990,Leyton Orient,0-1,Bolton Wanderers
Sat Oct 20 1990,Stoke City,1-1,Cambridge United
Sat Oct 20 1990,Exeter City,0-0,Tranmere Rovers
Sat Oct 20 1990,AFC Bournemouth,1-1,Crewe Alexandra
Sat Oct 20 1990,Swansea City,2-2,Fulham
Sat Oct 20 1990,Wigan Athletic,4-1,Southend United
Sat Oct 20 1990,Bury,2-1,Reading
Mon Oct 22 1990,Tranmere Rovers,6-2,Mansfield Town
Tue Oct 23 1990,Shrewsbury Town,1-2,Swansea City
Tue Oct 23 1990,Fulham,2-0,Bury
Tue Oct 23 1990,Huddersfield Town,1-3,AFC Bournemouth
Tue Oct 23 1990,Crewe Alexandra,1-1,Birmingham City
Tue Oct 23 1990,Grimsby Town,2-2,Leyton Orient
Tue Oct 23 1990,Preston North End,0-0,Chester
Tue Oct 23 1990,Cambridge United,2-3,Wigan Athletic
Tue Oct 23 1990,Bolton Wanderers,0-0,Rotherham United
Tue Oct 23 1990,Southend United,2-1,Exeter City
Tue Oct 23 1990,Reading,1-2,Brentford
