Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Aug 2011 (W31),Annan Athletic (1),5-2,2-2,Queen's Park (1)
?,(Sat) 6 Aug 2011 (W31),Clyde (1),2-0,1-0,Peterhead (1)
?,(Sat) 6 Aug 2011 (W31),East Stirlingshire FC (1),1-0,0-0,Montrose (1)
?,(Sat) 6 Aug 2011 (W31),Elgin City (1),4-1,2-0,Berwick Rangers (1)
?,(Sat) 6 Aug 2011 (W31),Stranraer (1),2-3,2-1,Alloa Athletic (1)
?,(Sat) 13 Aug 2011 (W32),Alloa Athletic (2),2-2,1-1,Clyde (2)
?,(Sat) 13 Aug 2011 (W32),Berwick Rangers (2),4-2,1-0,East Stirlingshire FC (2)
?,(Sat) 13 Aug 2011 (W32),Montrose (2),3-0,2-0,Elgin City (2)
?,(Sat) 13 Aug 2011 (W32),Peterhead (2),2-3,2-1,Annan Athletic (2)
?,(Sat) 13 Aug 2011 (W32),Queen's Park (2),2-0,1-0,Stranraer (2)
?,(Sat) 20 Aug 2011 (W33),Annan Athletic (3),2-0,1-0,Alloa Athletic (3)
?,(Sat) 20 Aug 2011 (W33),Clyde (3),1-0,0-0,Montrose (3)
?,(Sat) 20 Aug 2011 (W33),East Stirlingshire FC (3),0-2,0-1,Peterhead (3)
?,(Sat) 20 Aug 2011 (W33),Elgin City (3),2-0,2-0,Queen's Park (3)
?,(Sat) 20 Aug 2011 (W33),Stranraer (3),2-1,0-0,Berwick Rangers (3)
?,(Sat) 27 Aug 2011 (W34),Alloa Athletic (4),2-1,0-1,Peterhead (4)
?,(Sat) 27 Aug 2011 (W34),Annan Athletic (4),1-0,1-0,Clyde (4)
?,(Sat) 27 Aug 2011 (W34),Elgin City (4),2-0,1-0,East Stirlingshire FC (4)
?,(Sat) 27 Aug 2011 (W34),Montrose (4),0-6,0-2,Stranraer (4)
?,(Sat) 27 Aug 2011 (W34),Queen's Park (4),1-1,0-1,Berwick Rangers (4)
?,(Sat) 10 Sep 2011 (W36),Berwick Rangers (5),1-2,1-1,Montrose (5)
?,(Sat) 10 Sep 2011 (W36),Clyde (5),0-2,0-0,Queen's Park (5)
?,(Sat) 10 Sep 2011 (W36),East Stirlingshire FC (5),0-1,0-1,Alloa Athletic (5)
?,(Sat) 10 Sep 2011 (W36),Peterhead (5),1-3,0-3,Elgin City (5)
?,(Sat) 10 Sep 2011 (W36),Stranraer (5),4-2,1-1,Annan Athletic (5)
?,(Sat) 17 Sep 2011 (W37),Berwick Rangers (6),2-1,2-1,Peterhead (6)
?,(Sat) 17 Sep 2011 (W37),East Stirlingshire FC (6),1-3,1-1,Stranraer (6)
?,(Sat) 17 Sep 2011 (W37),Elgin City (6),0-3,0-2,Clyde (6)
?,(Sat) 17 Sep 2011 (W37),Montrose (6),2-3,2-1,Annan Athletic (6)
