Date,Team 1,Team 2,FT,HT
2011-08-06,Ayr,Hamilton,1-2,1-1
2011-08-06,Livingston,Queen of Sth,2-2,0-2
2011-08-06,Partick,Dundee,0-1,0-0
2011-08-06,Raith Rvs,Falkirk,1-0,1-0
2011-08-06,Ross County,Morton,0-0,0-0
2011-08-13,Dundee,Ayr,1-1,1-1
2011-08-13,Falkirk,Partick,2-1,1-1
2011-08-13,Hamilton,Ross County,5-1,3-0
2011-08-13,Morton,Livingston,2-1,1-0
2011-08-13,Queen of Sth,Raith Rvs,1-3,1-0
2011-08-20,Ayr,Falkirk,2-2,1-2
2011-08-20,Livingston,Dundee,4-2,2-0
2011-08-20,Partick,Hamilton,1-1,0-0
2011-08-20,Raith Rvs,Morton,1-1,1-1
2011-08-20,Ross County,Queen of Sth,2-0,0-0
2011-08-27,Ayr,Raith Rvs,2-1,1-1
2011-08-27,Dundee,Morton,0-1,0-1
2011-08-27,Falkirk,Ross County,1-1,0-0
2011-08-27,Hamilton,Livingston,1-1,0-0
2011-08-27,Partick,Queen of Sth,2-1,1-0
2011-09-10,Livingston,Falkirk,1-1,0-0
2011-09-10,Morton,Ayr,4-1,3-0
2011-09-10,Queen of Sth,Hamilton,1-0,0-0
2011-09-10,Raith Rvs,Dundee,0-1,0-0
2011-09-10,Ross County,Partick,2-2,1-0
2011-09-17,Falkirk,Dundee,2-1,0-1
2011-09-17,Hamilton,Raith Rvs,2-2,0-1
2011-09-17,Partick,Ayr,4-0,0-0
2011-09-17,Queen of Sth,Morton,4-1,4-0
2011-09-17,Ross County,Livingston,1-1,1-1
2011-09-24,Ayr,Queen of Sth,1-0,0-0
2011-09-24,Dundee,Hamilton,0-1,0-0
2011-09-24,Livingston,Partick,2-1,1-0
2011-09-24,Morton,Falkirk,3-2,1-2
2011-09-24,Raith Rvs,Ross County,0-1,0-0
2011-09-30,Partick,Morton,5-0,2-0
2011-10-01,Hamilton,Falkirk,0-1,0-1
2011-10-01,Livingston,Raith Rvs,1-1,0-0
2011-10-01,Queen of Sth,Dundee,0-0,0-0
2011-10-01,Ross County,Ayr,4-0,1-0
2011-10-15,Ayr,Livingston,0-0,0-0
2011-10-15,Dundee,Ross County,1-2,1-1
2011-10-15,Falkirk,Queen of Sth,1-0,0-0
2011-10-15,Morton,Hamilton,0-2,0-0
2011-10-15,Raith Rvs,Partick,2-0,1-0
2011-10-22,Ayr,Dundee,1-3,0-1
2011-10-22,Livingston,Morton,1-1,1-1
2011-10-22,Partick,Falkirk,2-2,0-1
2011-10-22,Raith Rvs,Queen of Sth,0-2,0-1
2011-10-22,Ross County,Hamilton,1-0,1-0
2011-10-29,Dundee,Partick,0-1,0-1
2011-10-29,Falkirk,Raith Rvs,2-0,0-0
2011-10-29,Hamilton,Ayr,2-3,2-0
2011-10-29,Morton,Ross County,0-2,0-1
2011-10-29,Queen of Sth,Livingston,0-2,0-1
2011-11-05,Ayr,Morton,0-1,0-1
2011-11-05,Dundee,Raith Rvs,1-0,0-0
2011-11-05,Falkirk,Livingston,4-3,3-0
2011-11-05,Hamilton,Queen of Sth,3-1,1-1
2011-11-05,Partick,Ross County,0-1,0-1
2011-11-12,Livingston,Hamilton,1-0,0-0
2011-11-12,Morton,Dundee,1-2,1-1
2011-11-12,Queen of Sth,Partick,0-0,0-0
2011-11-12,Raith Rvs,Ayr,0-1,0-1
2011-11-12,Ross County,Falkirk,3-1,1-1
2011-11-26,Dundee,Falkirk,4-2,2-1
2011-11-26,Livingston,Ross County,0-3,0-0
2011-11-26,Morton,Queen of Sth,2-2,1-1
2011-11-26,Raith Rvs,Hamilton,3-2,1-1
2011-11-30,Ayr,Partick,0-0,0-0
2011-12-03,Falkirk,Morton,1-0,0-0
2011-12-03,Hamilton,Dundee,1-6,0-3
2011-12-03,Partick,Livingston,2-1,2-1
2011-12-03,Queen of Sth,Ayr,4-1,1-1
2011-12-03,Ross County,Raith Rvs,4-2,2-2
2011-12-10,Dundee,Queen of Sth,2-1,2-0
2011-12-10,Falkirk,Hamilton,0-0,0-0
2011-12-10,Morton,Partick,1-2,0-1
2011-12-10,Raith Rvs,Livingston,0-1,0-0
2011-12-17,Partick,Raith Rvs,0-1,0-0
2011-12-17,Queen of Sth,Falkirk,1-5,1-1
2011-12-17,Ross County,Dundee,1-1,0-1
2011-12-26,Ayr,Raith Rvs,1-1,0-1
2011-12-26,Dundee,Morton,0-1,0-1
2011-12-26,Falkirk,Ross County,1-1,0-0
2011-12-26,Hamilton,Livingston,0-1,0-0
2011-12-26,Partick,Queen of Sth,1-0,0-0
2012-01-02,Livingston,Falkirk,1-2,0-1
2012-01-02,Morton,Ayr,3-1,1-1
2012-01-02,Queen of Sth,Hamilton,1-2,0-2
2012-01-02,Raith Rvs,Dundee,0-1,0-1
2012-01-13,Hamilton,Partick,1-0,0-0
2012-01-14,Dundee,Livingston,3-0,1-0
2012-01-14,Falkirk,Ayr,0-0,0-0
2012-01-14,Morton,Raith Rvs,1-1,0-0
2012-01-14,Queen of Sth,Ross County,0-0,0-0
2012-01-21,Ayr,Hamilton,2-2,2-0
2012-01-21,Livingston,Queen of Sth,2-2,1-1
2012-01-21,Partick,Dundee,0-0,0-0
2012-01-21,Raith Rvs,Falkirk,2-2,2-1
2012-01-28,Queen of Sth,Morton,2-1,0-0
2012-01-28,Ross County,Livingston,3-0,1-0
2012-02-11,Ayr,Queen of Sth,1-1,0-0
2012-02-11,Dundee,Hamilton,2-2,0-1
2012-02-11,Livingston,Partick,3-1,1-0
2012-02-11,Morton,Falkirk,0-0,0-0
2012-02-11,Raith Rvs,Ross County,1-1,0-0
2012-02-14,Hamilton,Morton,1-2,0-2
2012-02-18,Hamilton,Falkirk,0-1,0-1
2012-02-18,Livingston,Raith Rvs,4-0,1-0
2012-02-18,Partick,Morton,0-0,0-0
2012-02-18,Queen of Sth,Dundee,1-1,1-0
2012-02-18,Ross County,Ayr,1-1,1-0
2012-02-21,Falkirk,Dundee,1-1,1-0
2012-02-21,Hamilton,Raith Rvs,2-1,1-0
2012-02-21,Partick,Ayr,4-2,0-1
2012-02-25,Ayr,Livingston,3-1,1-1
2012-02-25,Dundee,Ross County,1-1,1-1
2012-02-25,Falkirk,Queen of Sth,3-0,2-0
2012-02-25,Morton,Hamilton,1-2,0-2
2012-02-25,Raith Rvs,Partick,2-1,0-1
2012-02-29,Ayr,Ross County,2-3,0-2
2012-03-03,Ayr,Falkirk,1-0,0-0
2012-03-03,Livingston,Dundee,2-3,1-1
2012-03-03,Partick,Hamilton,2-0,1-0
2012-03-03,Raith Rvs,Morton,5-0,1-0
2012-03-03,Ross County,Queen of Sth,2-1,1-0
2012-03-06,Livingston,Ayr,1-2,1-1
2012-03-06,Ross County,Partick,3-0,2-0
2012-03-10,Falkirk,Partick,1-1,0-1
2012-03-10,Hamilton,Ross County,0-2,0-2
2012-03-10,Morton,Livingston,1-3,1-2
2012-03-10,Queen of Sth,Raith Rvs,1-0,0-0
2012-03-13,Ross County,Morton,2-2,1-0
2012-03-17,Livingston,Hamilton,0-4,0-3
2012-03-17,Morton,Dundee,0-2,0-1
2012-03-17,Queen of Sth,Partick,0-5,0-2
2012-03-17,Raith Rvs,Ayr,2-2,1-0
2012-03-17,Ross County,Falkirk,2-1,2-0
2012-03-20,Falkirk,Morton,0-2,0-0
2012-03-20,Hamilton,Dundee,3-1,1-1
2012-03-24,Ayr,Morton,0-0,0-0
2012-03-24,Dundee,Raith Rvs,1-1,1-1
2012-03-24,Falkirk,Livingston,2-5,1-2
2012-03-24,Hamilton,Queen of Sth,3-0,0-0
2012-03-24,Partick,Ross County,0-1,0-1
2012-03-27,Dundee,Ayr,4-1,1-0
2012-03-31,Partick,Livingston,2-3,1-1
2012-03-31,Queen of Sth,Ayr,2-1,2-0
2012-03-31,Ross County,Raith Rvs,1-1,0-0
2012-04-07,Ayr,Partick,1-3,0-2
2012-04-07,Dundee,Falkirk,3-1,2-1
2012-04-07,Livingston,Ross County,1-3,0-1
2012-04-07,Morton,Queen of Sth,2-2,1-0
2012-04-07,Raith Rvs,Hamilton,2-1,0-1
2012-04-10,Dundee,Queen of Sth,1-1,0-0
2012-04-10,Falkirk,Hamilton,3-0,0-0
2012-04-10,Morton,Partick,1-0,1-0
2012-04-10,Raith Rvs,Livingston,0-3,0-2
2012-04-11,Ayr,Ross County,1-3,0-0
2012-04-14,Hamilton,Morton,4-3,2-0
2012-04-14,Livingston,Ayr,0-1,0-1
2012-04-14,Partick,Raith Rvs,1-1,0-0
2012-04-14,Queen of Sth,Falkirk,0-0,0-0
2012-04-14,Ross County,Dundee,3-0,1-0
2012-04-21,Dundee,Partick,0-3,0-1
2012-04-21,Falkirk,Raith Rvs,2-3,1-2
2012-04-21,Hamilton,Ayr,3-2,1-1
2012-04-21,Morton,Ross County,1-1,1-1
2012-04-21,Queen of Sth,Livingston,0-4,0-2
2012-04-28,Ayr,Dundee,3-2,0-1
2012-04-28,Livingston,Morton,0-0,0-0
2012-04-28,Partick,Falkirk,1-1,1-0
2012-04-28,Raith Rvs,Queen of Sth,3-1,1-0
2012-04-28,Ross County,Hamilton,5-1,2-0
2012-05-05,Dundee,Livingston,1-0,0-0
2012-05-05,Falkirk,Ayr,3-2,1-0
2012-05-05,Hamilton,Partick,2-2,2-2
2012-05-05,Morton,Raith Rvs,1-3,0-1
2012-05-05,Queen of Sth,Ross County,3-5,2-2
