Date,Team 1,FT,Team 2
Sat Aug 29 1936,Rotherham United,3-0,Gateshead
Sat Aug 29 1936,Oldham Athletic,3-1,New Brighton
Sat Aug 29 1936,Tranmere Rovers,5-1,Carlisle United
Sat Aug 29 1936,Port Vale,1-3,Hull City
Sat Aug 29 1936,Crewe Alexandra,2-2,Rochdale
Sat Aug 29 1936,Southport,1-1,Hartlepool United
Sat Aug 29 1936,Stockport County,3-3,Darlington
Sat Aug 29 1936,Mansfield Town,2-1,Barrow
Sat Aug 29 1936,Chester,4-1,Wrexham
Sat Aug 29 1936,Accrington Stanley,1-2,Lincoln City
Sat Aug 29 1936,Halifax Town,1-2,York City
Mon Aug 31 1936,Hull City,2-1,Rotherham United
Mon Aug 31 1936,Wrexham,4-0,Darlington
Mon Aug 31 1936,Barrow,1-2,Halifax Town
Mon Aug 31 1936,Rochdale,1-3,Mansfield Town
Mon Aug 31 1936,Lincoln City,2-0,Oldham Athletic
Wed Sep 2 1936,Gateshead,0-0,Stockport County
Wed Sep 2 1936,Chester,5-0,Crewe Alexandra
Wed Sep 2 1936,York City,4-0,Tranmere Rovers
Wed Sep 2 1936,New Brighton,2-0,Port Vale
Wed Sep 2 1936,Hartlepool United,1-0,Accrington Stanley
Thu Sep 3 1936,Carlisle United,1-1,Southport
Sat Sep 5 1936,York City,1-1,Mansfield Town
Sat Sep 5 1936,Hartlepool United,2-1,Tranmere Rovers
Sat Sep 5 1936,Barrow,2-2,Crewe Alexandra
Sat Sep 5 1936,Darlington,6-3,Rotherham United
Sat Sep 5 1936,Carlisle United,1-2,Halifax Town
Sat Sep 5 1936,Lincoln City,4-1,Southport
Sat Sep 5 1936,Hull City,2-0,Oldham Athletic
Sat Sep 5 1936,Wrexham,0-0,Stockport County
Sat Sep 5 1936,Gateshead,0-1,Port Vale
Sat Sep 5 1936,New Brighton,1-1,Accrington Stanley
Sat Sep 5 1936,Rochdale,0-1,Chester
Mon Sep 7 1936,Stockport County,4-2,Gateshead
Mon Sep 7 1936,Crewe Alexandra,1-1,Chester
Mon Sep 7 1936,Port Vale,3-1,New Brighton
Mon Sep 7 1936,Halifax Town,2-1,Barrow
Mon Sep 7 1936,Rotherham United,0-0,Hull City
Mon Sep 7 1936,Tranmere Rovers,0-0,York City
Mon Sep 7 1936,Oldham Athletic,1-0,Lincoln City
Tue Sep 8 1936,Southport,2-1,Carlisle United
Wed Sep 9 1936,Darlington,1-1,Wrexham
Wed Sep 9 1936,Mansfield Town,6-2,Rochdale
Sat Sep 12 1936,Mansfield Town,1-4,Carlisle United
Sat Sep 12 1936,Rotherham United,2-2,Wrexham
Sat Sep 12 1936,Port Vale,2-2,Darlington
Sat Sep 12 1936,Crewe Alexandra,2-2,York City
Sat Sep 12 1936,Lincoln City,1-0,New Brighton
Sat Sep 12 1936,Chester,6-0,Barrow
Sat Sep 12 1936,Halifax Town,2-0,Hartlepool United
Sat Sep 12 1936,Tranmere Rovers,3-3,Southport
Sat Sep 12 1936,Accrington Stanley,0-1,Hull City
