Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 13 Aug 1994 (W32),Aberdeen FC (1),3-1,?,Heart of Midlothian FC (1)
?,(Sat) 13 Aug 1994 (W32),Falkirk (1),1-1,?,Celtic FC (1)
?,(Sat) 13 Aug 1994 (W32),Hibernian FC (1),5-0,?,Dundee United (1)
?,(Sat) 13 Aug 1994 (W32),Partick Thistle (1),2-0,?,Kilmarnock FC (1)
?,(Sat) 13 Aug 1994 (W32),Rangers FC (1),2-1,?,Motherwell FC (1)
?,(Sat) 20 Aug 1994 (W33),Aberdeen FC (2),2-2,?,Falkirk (2)
?,(Sat) 20 Aug 1994 (W33),Celtic FC (2),2-1,?,Dundee United (2)
?,(Sat) 20 Aug 1994 (W33),Hibernian FC (2),0-0,?,Kilmarnock FC (2)
?,(Sat) 20 Aug 1994 (W33),Motherwell FC (2),1-1,?,Heart of Midlothian FC (2)
?,(Sat) 20 Aug 1994 (W33),Partick Thistle (2),0-2,?,Rangers FC (2)
?,(Sun) 28 Aug 1994 (W34),Dundee United (3),2-1,?,Aberdeen FC (3)
?,(Sun) 28 Aug 1994 (W34),Falkirk (3),2-1,?,Partick Thistle (3)
?,(Sun) 28 Aug 1994 (W34),Heart of Midlothian FC (3),0-1,?,Hibernian FC (3)
?,(Sun) 28 Aug 1994 (W34),Kilmarnock FC (3),0-1,?,Motherwell FC (3)
?,(Sun) 28 Aug 1994 (W34),Rangers FC (3),0-2,?,Celtic FC (3)
?,(Sat) 10 Sep 1994 (W36),Dundee United (4),1-1,?,Motherwell FC (4)
?,(Sat) 10 Sep 1994 (W36),Hibernian FC (4),2-2,?,Aberdeen FC (4)
?,(Sat) 10 Sep 1994 (W36),Kilmarnock FC (4),1-1,?,Falkirk (4)
?,(Sat) 10 Sep 1994 (W36),Partick Thistle (4),1-2,?,Celtic FC (4)
?,(Sun) 11 Sep 1994 (W36),Rangers FC (4),3-0,?,Heart of Midlothian FC (4)
?,(Sat) 17 Sep 1994 (W37),Aberdeen FC (5),1-1,?,Partick Thistle (5)
