Date,Team 1,FT,Team 2
Sat Aug 9 1969,Bradford Park Avenue,2-0,Aldershot
Sat Aug 9 1969,Notts County,0-0,Oldham Athletic
Sat Aug 9 1969,Wrexham,3-0,Exeter City
Sat Aug 9 1969,Lincoln City,3-3,Colchester United
Sat Aug 9 1969,Scunthorpe United,2-3,Chester
Sat Aug 9 1969,Newport County,1-2,York City
Sat Aug 9 1969,Darlington,0-2,Southend United
Sat Aug 9 1969,Port Vale,0-0,Peterborough United
Sat Aug 9 1969,Crewe Alexandra,2-0,Northampton Town
Sat Aug 9 1969,Swansea City,0-0,Chesterfield
Sat Aug 9 1969,Workington,0-0,Grimsby Town
Sat Aug 9 1969,Hartlepool United,0-0,Brentford
Fri Aug 15 1969,Southend United,3-0,Scunthorpe United
Sat Aug 16 1969,Exeter City,1-2,Darlington
Sat Aug 16 1969,Aldershot,4-1,Crewe Alexandra
Sat Aug 16 1969,Chester,2-2,Swansea City
Sat Aug 16 1969,Peterborough United,2-1,Bradford Park Avenue
Sat Aug 16 1969,Grimsby Town,2-0,Hartlepool United
Sat Aug 16 1969,Colchester United,2-0,Wrexham
Sat Aug 16 1969,Oldham Athletic,3-0,Newport County
Sat Aug 16 1969,Chesterfield,0-1,Port Vale
Sat Aug 16 1969,Brentford,1-0,Notts County
Sat Aug 16 1969,York City,2-0,Lincoln City
Sat Aug 23 1969,Newport County,2-0,Exeter City
Sat Aug 23 1969,Scunthorpe United,2-1,Peterborough United
Sat Aug 23 1969,Darlington,0-1,Chesterfield
Sat Aug 23 1969,Notts County,1-1,Colchester United
Sat Aug 23 1969,Wrexham,2-0,Chester
Sat Aug 23 1969,Port Vale,4-1,Northampton Town
Sat Aug 23 1969,Swansea City,1-1,Aldershot
Sat Aug 23 1969,Crewe Alexandra,1-2,Brentford
Sat Aug 23 1969,Bradford Park Avenue,1-1,Grimsby Town
Sat Aug 23 1969,Hartlepool United,2-2,York City
Sat Aug 23 1969,Workington,1-0,Oldham Athletic
Sat Aug 23 1969,Lincoln City,3-3,Southend United
Mon Aug 25 1969,Hartlepool United,3-0,Swansea City
Mon Aug 25 1969,York City,1-0,Exeter City
Mon Aug 25 1969,Darlington,0-0,Newport County
Mon Aug 25 1969,Colchester United,2-1,Peterborough United
Mon Aug 25 1969,Southend United,1-3,Grimsby Town
Tue Aug 26 1969,Northampton Town,0-0,Oldham Athletic
Tue Aug 26 1969,Scunthorpe United,2-0,Bradford Park Avenue
Wed Aug 27 1969,Chester,1-2,Brentford
Wed Aug 27 1969,Lincoln City,0-0,Port Vale
Wed Aug 27 1969,Workington,2-0,Wrexham
Wed Aug 27 1969,Aldershot,1-0,Chesterfield
Wed Aug 27 1969,Crewe Alexandra,1-1,Notts County
Sat Aug 30 1969,Chesterfield,3-0,Hartlepool United
Sat Aug 30 1969,Oldham Athletic,1-3,Scunthorpe United
Sat Aug 30 1969,Colchester United,0-0,Port Vale
Sat Aug 30 1969,York City,3-0,Swansea City
Sat Aug 30 1969,Southend United,2-0,Crewe Alexandra
Sat Aug 30 1969,Brentford,1-1,Darlington
Sat Aug 30 1969,Aldershot,1-1,Newport County
Sat Aug 30 1969,Northampton Town,1-1,Lincoln City
Sat Aug 30 1969,Chester,3-0,Workington
Sat Aug 30 1969,Peterborough United,1-0,Notts County
Sat Aug 30 1969,Exeter City,3-0,Bradford Park Avenue
Sat Aug 30 1969,Grimsby Town,0-0,Wrexham
Sat Sep 6 1969,Bradford Park Avenue,1-1,Chesterfield
Sat Sep 6 1969,Darlington,3-2,Colchester United
Sat Sep 6 1969,Wrexham,4-0,York City
Sat Sep 6 1969,Scunthorpe United,0-0,Exeter City
Sat Sep 6 1969,Workington,1-2,Aldershot
Sat Sep 6 1969,Port Vale,3-0,Chester
Sat Sep 6 1969,Crewe Alexandra,2-0,Peterborough United
Sat Sep 6 1969,Notts County,2-1,Grimsby Town
Sat Sep 6 1969,Newport County,1-0,Brentford
Sat Sep 6 1969,Lincoln City,0-1,Oldham Athletic
Sat Sep 6 1969,Swansea City,2-0,Southend United
Sat Sep 6 1969,Hartlepool United,1-1,Northampton Town
Sat Sep 13 1969,Chesterfield,4-0,Newport County
Sat Sep 13 1969,Northampton Town,1-1,Darlington
Sat Sep 13 1969,Grimsby Town,1-1,Scunthorpe United
Sat Sep 13 1969,Exeter City,5-1,Workington
Sat Sep 13 1969,York City,4-1,Bradford Park Avenue
Sat Sep 13 1969,Brentford,2-2,Swansea City
Sat Sep 13 1969,Southend United,0-2,Hartlepool United
Sat Sep 13 1969,Peterborough United,2-1,Lincoln City
Sat Sep 13 1969,Colchester United,1-0,Crewe Alexandra
Sat Sep 13 1969,Aldershot,0-2,Wrexham
Sat Sep 13 1969,Oldham Athletic,2-3,Port Vale
Sat Sep 13 1969,Chester,0-1,Notts County
Mon Sep 15 1969,Port Vale,2-0,Crewe Alexandra
Mon Sep 15 1969,Newport County,1-1,Hartlepool United
Mon Sep 15 1969,Wrexham,2-1,Scunthorpe United
Mon Sep 15 1969,Chesterfield,3-1,York City
Mon Sep 15 1969,Bradford Park Avenue,2-0,Workington
Mon Sep 15 1969,Brentford,3-1,Southend United
Tue Sep 16 1969,Swansea City,3-1,Darlington
Tue Sep 16 1969,Oldham Athletic,1-2,Colchester United
Tue Sep 16 1969,Grimsby Town,4-1,Chester
Wed Sep 17 1969,Peterborough United,1-0,Northampton Town
Wed Sep 17 1969,Exeter City,2-1,Aldershot
Wed Sep 17 1969,Notts County,2-0,Lincoln City
Sat Sep 20 1969,Lincoln City,2-0,Chester
Sat Sep 20 1969,Crewe Alexandra,1-1,Oldham Athletic
Sat Sep 20 1969,Port Vale,1-0,Grimsby Town
Sat Sep 20 1969,Bradford Park Avenue,0-1,Brentford
Sat Sep 20 1969,Hartlepool United,0-0,Colchester United
Sat Sep 20 1969,Notts County,4-0,Exeter City
Sat Sep 20 1969,Wrexham,2-1,Chesterfield
Sat Sep 20 1969,Workington,1-1,York City
Sat Sep 20 1969,Darlington,1-2,Peterborough United
Sat Sep 20 1969,Newport County,4-0,Southend United
Sat Sep 20 1969,Swansea City,3-2,Northampton Town
Sat Sep 20 1969,Scunthorpe United,0-0,Aldershot
Sat Sep 27 1969,Peterborough United,4-0,Hartlepool United
Sat Sep 27 1969,Aldershot,2-0,Notts County
Sat Sep 27 1969,Southend United,1-1,Bradford Park Avenue
Sat Sep 27 1969,Grimsby Town,0-2,Lincoln City
Sat Sep 27 1969,York City,3-2,Scunthorpe United
Sat Sep 27 1969,Chesterfield,4-0,Workington
Sat Sep 27 1969,Northampton Town,4-1,Newport County
Sat Sep 27 1969,Chester,2-1,Crewe Alexandra
Sat Sep 27 1969,Colchester United,1-1,Swansea City
Sat Sep 27 1969,Exeter City,1-2,Port Vale
Sat Sep 27 1969,Oldham Athletic,1-1,Darlington
Sat Sep 27 1969,Brentford,0-0,Wrexham
Mon Sep 29 1969,Brentford,2-1,Lincoln City
Mon Sep 29 1969,Colchester United,0-2,Scunthorpe United
Mon Sep 29 1969,Southend United,1-1,Port Vale
Mon Sep 29 1969,York City,2-1,Darlington
