Date,Team 1,FT,Team 2
Sat Aug 9 1969,Barnsley,1-0,AFC Bournemouth
Sat Aug 9 1969,Tranmere Rovers,3-0,Stockport County
Sat Aug 9 1969,Southport,0-0,Bristol Rovers
Sat Aug 9 1969,Torquay United,2-1,Doncaster Rovers
Sat Aug 9 1969,Mansfield Town,1-0,Gillingham
Sat Aug 9 1969,Rochdale,0-3,Leyton Orient
Sat Aug 9 1969,Rotherham United,4-3,Bury
Sat Aug 9 1969,Reading,2-1,Plymouth Argyle
Sat Aug 9 1969,Fulham,0-0,Bradford City
Sat Aug 9 1969,Brighton & Hove Albion,1-1,Walsall
Sat Aug 9 1969,Halifax Town,1-0,Shrewsbury Town
Sat Aug 9 1969,Luton Town,3-0,Barrow
Sat Aug 16 1969,AFC Bournemouth,0-1,Luton Town
Sat Aug 16 1969,Stockport County,0-1,Rochdale
Sat Aug 16 1969,Shrewsbury Town,1-0,Rotherham United
Sat Aug 16 1969,Gillingham,1-3,Reading
Sat Aug 16 1969,Bury,1-0,Fulham
Sat Aug 16 1969,Doncaster Rovers,2-0,Mansfield Town
Sat Aug 16 1969,Bradford City,2-1,Torquay United
Sat Aug 16 1969,Bristol Rovers,3-3,Barnsley
Sat Aug 16 1969,Leyton Orient,1-0,Halifax Town
Sat Aug 16 1969,Walsall,4-0,Southport
Sat Aug 16 1969,Barrow,0-3,Tranmere Rovers
Sat Aug 16 1969,Plymouth Argyle,0-1,Brighton & Hove Albion
Sat Aug 23 1969,Luton Town,3-2,Leyton Orient
Sat Aug 23 1969,Tranmere Rovers,3-1,Shrewsbury Town
Sat Aug 23 1969,Halifax Town,0-0,Bradford City
Sat Aug 23 1969,Torquay United,1-2,Plymouth Argyle
Sat Aug 23 1969,Fulham,2-1,Gillingham
Sat Aug 23 1969,Rotherham United,0-1,Doncaster Rovers
Sat Aug 23 1969,Southport,1-0,Barrow
Sat Aug 23 1969,Rochdale,3-3,Bury
Sat Aug 23 1969,Reading,1-5,Bristol Rovers
Sat Aug 23 1969,Mansfield Town,0-0,Walsall
Sat Aug 23 1969,Brighton & Hove Albion,1-1,AFC Bournemouth
Sat Aug 23 1969,Barnsley,1-0,Stockport County
Mon Aug 25 1969,Barrow,1-1,Leyton Orient
Mon Aug 25 1969,Stockport County,1-0,Gillingham
Tue Aug 26 1969,Bury,1-0,AFC Bournemouth
Tue Aug 26 1969,Barnsley,4-3,Reading
Tue Aug 26 1969,Bristol Rovers,3-1,Plymouth Argyle
Tue Aug 26 1969,Rotherham United,2-2,Mansfield Town
Tue Aug 26 1969,Luton Town,1-1,Halifax Town
Wed Aug 27 1969,Shrewsbury Town,0-0,Doncaster Rovers
Wed Aug 27 1969,Torquay United,5-1,Tranmere Rovers
Wed Aug 27 1969,Fulham,3-2,Southport
Wed Aug 27 1969,Brighton & Hove Albion,2-0,Rochdale
Wed Aug 27 1969,Bradford City,3-0,Walsall
Sat Aug 30 1969,Bury,1-2,Brighton & Hove Albion
Sat Aug 30 1969,Leyton Orient,1-0,Mansfield Town
Sat Aug 30 1969,Bradford City,1-0,Southport
Sat Aug 30 1969,Walsall,1-4,Rochdale
Sat Aug 30 1969,Doncaster Rovers,1-0,Barnsley
Sat Aug 30 1969,Barrow,3-1,Fulham
Sat Aug 30 1969,AFC Bournemouth,1-0,Rotherham United
Sat Aug 30 1969,Gillingham,0-2,Luton Town
Sat Aug 30 1969,Shrewsbury Town,0-0,Reading
Sat Aug 30 1969,Plymouth Argyle,2-1,Tranmere Rovers
Sat Aug 30 1969,Bristol Rovers,2-0,Halifax Town
Sat Aug 30 1969,Stockport County,0-1,Torquay United
Sat Sep 6 1969,Rotherham United,0-0,Leyton Orient
Sat Sep 6 1969,Barnsley,2-0,Walsall
Sat Sep 6 1969,Rochdale,1-0,Barrow
Sat Sep 6 1969,Torquay United,3-0,Bury
Sat Sep 6 1969,Southport,0-0,Plymouth Argyle
Sat Sep 6 1969,Halifax Town,1-0,Stockport County
Sat Sep 6 1969,Mansfield Town,2-1,Bradford City
Sat Sep 6 1969,Fulham,3-1,Shrewsbury Town
Sat Sep 6 1969,Luton Town,4-0,Bristol Rovers
Sat Sep 6 1969,Brighton & Hove Albion,3-1,Gillingham
Sat Sep 6 1969,Tranmere Rovers,1-5,AFC Bournemouth
Sat Sep 6 1969,Reading,1-0,Doncaster Rovers
Wed Sep 10 1969,Torquay United,3-0,Stockport County
Sat Sep 13 1969,Bradford City,1-1,Luton Town
Sat Sep 13 1969,AFC Bournemouth,1-2,Torquay United
Sat Sep 13 1969,Stockport County,2-2,Reading
Sat Sep 13 1969,Plymouth Argyle,1-0,Halifax Town
Sat Sep 13 1969,Doncaster Rovers,2-1,Tranmere Rovers
Sat Sep 13 1969,Shrewsbury Town,1-2,Southport
Sat Sep 13 1969,Barrow,0-1,Mansfield Town
Sat Sep 13 1969,Bristol Rovers,3-2,Fulham
Sat Sep 13 1969,Gillingham,2-2,Rochdale
Sat Sep 13 1969,Walsall,0-2,Rotherham United
Sat Sep 13 1969,Bury,1-2,Barnsley
Sat Sep 13 1969,Leyton Orient,1-1,Brighton & Hove Albion
Mon Sep 15 1969,Mansfield Town,1-0,Brighton & Hove Albion
Mon Sep 15 1969,Leyton Orient,2-1,Bradford City
Mon Sep 15 1969,Tranmere Rovers,0-1,Barnsley
Mon Sep 15 1969,Rochdale,4-2,Rotherham United
Tue Sep 16 1969,Halifax Town,0-8,Fulham
Tue Sep 16 1969,Walsall,1-0,Barrow
Tue Sep 16 1969,Southport,0-3,Luton Town
Tue Sep 16 1969,Doncaster Rovers,1-1,Bury
Wed Sep 17 1969,Reading,1-1,Torquay United
Wed Sep 17 1969,Gillingham,1-0,Bristol Rovers
Wed Sep 17 1969,Plymouth Argyle,2-0,Stockport County
Wed Sep 17 1969,AFC Bournemouth,3-3,Shrewsbury Town
Sat Sep 20 1969,Reading,2-0,AFC Bournemouth
Sat Sep 20 1969,Halifax Town,1-1,Doncaster Rovers
Sat Sep 20 1969,Luton Town,2-2,Shrewsbury Town
Sat Sep 20 1969,Mansfield Town,1-1,Bristol Rovers
Sat Sep 20 1969,Southport,1-1,Stockport County
Sat Sep 20 1969,Barnsley,1-2,Leyton Orient
Sat Sep 20 1969,Rochdale,1-2,Bradford City
Sat Sep 20 1969,Fulham,4-3,Plymouth Argyle
Sat Sep 20 1969,Rotherham United,0-1,Gillingham
Sat Sep 20 1969,Tranmere Rovers,3-2,Bury
Sat Sep 20 1969,Brighton & Hove Albion,2-0,Barrow
Sat Sep 20 1969,Torquay United,0-0,Walsall
Sat Sep 27 1969,Plymouth Argyle,1-3,Luton Town
Sat Sep 27 1969,Bristol Rovers,3-3,Rochdale
Sat Sep 27 1969,Leyton Orient,1-1,Torquay United
Sat Sep 27 1969,Gillingham,1-3,Barnsley
Sat Sep 27 1969,Barrow,1-2,Rotherham United
Sat Sep 27 1969,Bradford City,1-0,Brighton & Hove Albion
Sat Sep 27 1969,Bury,2-1,Reading
Sat Sep 27 1969,Stockport County,1-4,Fulham
Sat Sep 27 1969,Shrewsbury Town,0-0,Mansfield Town
Sat Sep 27 1969,Doncaster Rovers,1-0,Southport
Sat Sep 27 1969,AFC Bournemouth,0-0,Halifax Town
Sat Sep 27 1969,Walsall,0-0,Tranmere Rovers
Mon Sep 29 1969,AFC Bournemouth,0-3,Rochdale
Mon Sep 29 1969,Barrow,0-1,Halifax Town
Mon Sep 29 1969,Plymouth Argyle,0-0,Barnsley
Mon Sep 29 1969,Leyton Orient,3-1,Fulham
Tue Sep 30 1969,Doncaster Rovers,2-0,Brighton & Hove Albion
Tue Sep 30 1969,Bury,1-0,Mansfield Town
Tue Sep 30 1969,Walsall,1-3,Luton Town
Tue Sep 30 1969,Bristol Rovers,3-0,Tranmere Rovers
Wed Oct 1 1969,Bradford City,4-0,Reading
Wed Oct 1 1969,Gillingham,2-4,Southport
Wed Oct 1 1969,Shrewsbury Town,1-0,Torquay United
Sat Oct 4 1969,Barnsley,2-1,Barrow
Sat Oct 4 1969,Torquay United,3-2,Gillingham
Sat Oct 4 1969,Halifax Town,2-0,Bury
Sat Oct 4 1969,Fulham,1-1,Doncaster Rovers
Sat Oct 4 1969,Tranmere Rovers,1-1,Leyton Orient
Sat Oct 4 1969,Rochdale,3-0,Shrewsbury Town
