Date,Team 1,FT,Team 2
Sat Aug 9 1969,Blackburn Rovers,2-0,Swindon Town
Sat Aug 9 1969,Sheffield United,3-0,Middlesbrough
Sat Aug 9 1969,Aston Villa,0-1,Norwich City
Sat Aug 9 1969,Bolton Wanderers,4-1,Millwall
Sat Aug 9 1969,Blackpool,2-1,Portsmouth
Sat Aug 9 1969,Queens Park Rangers,3-0,Hull City
Sat Aug 9 1969,Charlton Athletic,2-1,Preston North End
Sat Aug 9 1969,Leicester City,3-1,Birmingham City
Sat Aug 9 1969,Oxford United,1-2,Huddersfield Town
Sat Aug 9 1969,Bristol City,1-0,Watford
Sat Aug 9 1969,Carlisle United,2-3,Cardiff City
Tue Aug 12 1969,Sheffield United,2-0,Charlton Athletic
Tue Aug 12 1969,Middlesbrough,3-1,Millwall
Wed Aug 13 1969,Cardiff City,2-2,Swindon Town
Wed Aug 13 1969,Hull City,1-0,Norwich City
Sat Aug 16 1969,Middlesbrough,2-1,Leicester City
Sat Aug 16 1969,Huddersfield Town,2-0,Aston Villa
Sat Aug 16 1969,Watford,0-0,Bolton Wanderers
Sat Aug 16 1969,Norwich City,3-1,Blackpool
Sat Aug 16 1969,Millwall,1-1,Charlton Athletic
Sat Aug 16 1969,Swindon Town,2-2,Carlisle United
Sat Aug 16 1969,Cardiff City,0-0,Blackburn Rovers
Sat Aug 16 1969,Birmingham City,1-3,Oxford United
Sat Aug 16 1969,Preston North End,0-0,Queens Park Rangers
Sat Aug 16 1969,Hull City,2-0,Bristol City
Sat Aug 16 1969,Portsmouth,1-5,Sheffield United
Mon Aug 18 1969,Blackpool,0-0,Blackburn Rovers
Mon Aug 18 1969,Millwall,1-1,Middlesbrough
Tue Aug 19 1969,Huddersfield Town,3-2,Preston North End
Tue Aug 19 1969,Carlisle United,1-1,Aston Villa
Tue Aug 19 1969,Charlton Athletic,3-2,Sheffield United
Tue Aug 19 1969,Birmingham City,1-1,Portsmouth
Tue Aug 19 1969,Swindon Town,2-1,Cardiff City
Wed Aug 20 1969,Leicester City,2-2,Bolton Wanderers
Wed Aug 20 1969,Watford,0-1,Queens Park Rangers
Wed Aug 20 1969,Norwich City,2-1,Hull City
Sat Aug 23 1969,Leicester City,3-0,Norwich City
Sat Aug 23 1969,Carlisle United,1-0,Middlesbrough
Sat Aug 23 1969,Bolton Wanderers,2-0,Preston North End
Sat Aug 23 1969,Charlton Athletic,0-0,Watford
Sat Aug 23 1969,Blackburn Rovers,2-1,Hull City
Sat Aug 23 1969,Bristol City,0-2,Cardiff City
Sat Aug 23 1969,Sheffield United,0-0,Huddersfield Town
Sat Aug 23 1969,Aston Villa,0-2,Swindon Town
Sat Aug 23 1969,Oxford United,0-2,Portsmouth
Sat Aug 23 1969,Queens Park Rangers,3-2,Millwall
Sat Aug 23 1969,Blackpool,2-0,Birmingham City
Mon Aug 25 1969,Preston North End,3-0,Watford
Tue Aug 26 1969,Queens Park Rangers,6-1,Blackpool
Tue Aug 26 1969,Carlisle United,2-1,Bolton Wanderers
Tue Aug 26 1969,Sheffield United,2-1,Bristol City
Tue Aug 26 1969,Charlton Athletic,1-0,Oxford United
Tue Aug 26 1969,Huddersfield Town,0-1,Blackburn Rovers
Wed Aug 27 1969,Cardiff City,1-0,Middlesbrough
Wed Aug 27 1969,Norwich City,0-0,Portsmouth
Wed Aug 27 1969,Aston Villa,0-1,Leicester City
Wed Aug 27 1969,Hull City,0-0,Birmingham City
