Date,Team 1,Team 2,FT,HT
2007-08-04,Hamilton,Dunfermline,2-1,1-1
2007-08-04,Livingston,Dundee,0-2,0-1
2007-08-04,Morton,Clyde,3-2,2-2
2007-08-04,Queen of Sth,St Johnstone,3-3,2-1
2007-08-04,Stirling,Partick,1-1,0-0
2007-08-11,Clyde,Hamilton,0-2,0-1
2007-08-11,Dundee,Queen of Sth,2-1,1-1
2007-08-11,Dunfermline,Morton,0-1,0-1
2007-08-11,Partick,Livingston,3-0,2-0
2007-08-11,St Johnstone,Stirling,2-2,1-2
2007-08-18,Hamilton,Queen of Sth,1-0,1-0
2007-08-18,Partick,Clyde,4-0,2-0
2007-08-18,St Johnstone,Dundee,1-1,0-0
2007-08-18,Stirling,Morton,0-0,0-0
2007-08-19,Livingston,Dunfermline,1-1,0-0
2007-08-25,Clyde,St Johnstone,1-0,0-0
2007-08-25,Dundee,Partick,3-0,2-0
2007-08-25,Dunfermline,Stirling,2-1,0-0
2007-08-25,Morton,Hamilton,0-2,0-0
2007-08-25,Queen of Sth,Livingston,1-0,0-0
2007-09-01,Clyde,Dundee,1-2,1-0
2007-09-01,Morton,Queen of Sth,0-1,0-0
2007-09-01,Partick,Hamilton,0-3,0-2
2007-09-01,Stirling,Livingston,3-3,0-1
2007-09-02,Dunfermline,St Johnstone,0-0,0-0
2007-09-15,Dundee,Dunfermline,1-1,1-1
2007-09-15,Hamilton,Stirling,4-0,1-0
2007-09-15,Livingston,Morton,4-0,3-0
2007-09-15,Queen of Sth,Clyde,1-1,1-0
2007-09-15,St Johnstone,Partick,2-1,0-0
2007-09-22,Clyde,Dunfermline,2-1,1-0
2007-09-22,Hamilton,Livingston,1-1,1-0
2007-09-22,Morton,St Johnstone,2-2,1-1
2007-09-22,Partick,Queen of Sth,2-0,1-0
2007-09-22,Stirling,Dundee,2-2,1-1
2007-09-29,Dundee,Morton,2-1,1-1
2007-09-29,Dunfermline,Partick,1-0,1-0
2007-09-29,Livingston,Clyde,4-2,2-1
2007-09-29,Queen of Sth,Stirling,2-2,0-1
2007-09-29,St Johnstone,Hamilton,4-1,0-1
2007-10-06,Hamilton,Dundee,2-0,0-0
