Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Aug 2007 (31),Dundee United (1),1-0,0-0,Aberdeen FC (1)
?,(Sat) 4 Aug 2007 (31),Gretna FC (1),0-4,0-2,Falkirk (1)
?,(Sat) 4 Aug 2007 (31),Inverness Caledonian Thistle (1),0-3,0-1,Rangers FC (1)
?,(Sat) 4 Aug 2007 (31),Saint Mirren FC (1),0-1,0-1,Motherwell FC (1)
?,(Sun) 5 Aug 2007 (31),Celtic FC (1),0-0,0-0,Kilmarnock FC (1)
?,(Mon) 6 Aug 2007 (32),Heart of Midlothian FC (1),0-1,0-1,Hibernian FC (1)
?,(Sat) 11 Aug 2007 (32),Falkirk (2),1-4,1-1,Celtic FC (2)
?,(Sat) 11 Aug 2007 (32),Hibernian FC (2),4-2,0-1,Gretna FC (2)
?,(Sat) 11 Aug 2007 (32),Motherwell FC (2),2-1,0-0,Inverness Caledonian Thistle (2)
?,(Sat) 11 Aug 2007 (32),Rangers FC (2),2-0,0-0,Saint Mirren FC (2)
?,(Sun) 12 Aug 2007 (32),Aberdeen FC (2),1-1,1-1,Heart of Midlothian FC (2)
?,(Mon) 13 Aug 2007 (33),Kilmarnock FC (2),2-1,0-0,Dundee United (2)
?,(Sat) 18 Aug 2007 (33),Dundee United (3),0-0,0-0,Hibernian FC (3)
?,(Sat) 18 Aug 2007 (33),Heart of Midlothian FC (3),1-1,0-0,Gretna FC (3)
?,(Sat) 18 Aug 2007 (33),Motherwell FC (3),1-2,1-0,Kilmarnock FC (3)
?,(Sat) 18 Aug 2007 (33),Rangers FC (3),7-2,2-1,Falkirk (3)
?,(Sat) 18 Aug 2007 (33),Saint Mirren FC (3),2-1,1-0,Inverness Caledonian Thistle (3)
?,(Sun) 19 Aug 2007 (33),Aberdeen FC (3),1-3,1-0,Celtic FC (3)
?,(Sat) 25 Aug 2007 (34),Celtic FC (4),5-0,2-0,Heart of Midlothian FC (4)
?,(Sat) 25 Aug 2007 (34),Falkirk (4),0-1,0-0,Saint Mirren FC (4)
?,(Sat) 25 Aug 2007 (34),Gretna FC (4),1-2,1-1,Motherwell FC (4)
?,(Sat) 25 Aug 2007 (34),Hibernian FC (4),3-3,1-2,Aberdeen FC (4)
?,(Sat) 25 Aug 2007 (34),Inverness Caledonian Thistle (4),0-3,0-0,Dundee United (4)
?,(Sat) 25 Aug 2007 (34),Kilmarnock FC (4),1-2,0-0,Rangers FC (4)
?,(Sat) 1 Sep 2007 (35),Dundee United (5),2-0,0-0,Falkirk (5)
?,(Sat) 1 Sep 2007 (35),Hibernian FC (5),1-0,1-0,Inverness Caledonian Thistle (5)
?,(Sat) 1 Sep 2007 (35),Kilmarnock FC (5),0-1,0-0,Aberdeen FC (5)
?,(Sat) 1 Sep 2007 (35),Rangers FC (5),4-0,1-0,Gretna FC (5)
?,(Sun) 2 Sep 2007 (35),Saint Mirren FC (5),1-5,0-2,Celtic FC (5)
?,(Mon) 3 Sep 2007 (36),Motherwell FC (5),0-2,0-1,Heart of Midlothian FC (5)
?,(Sat) 15 Sep 2007 (37),Aberdeen FC (6),1-2,0-2,Motherwell FC (6)
?,(Sat) 15 Sep 2007 (37),Celtic FC (6),5-0,2-0,Inverness Caledonian Thistle (6)
?,(Sat) 15 Sep 2007 (37),Falkirk (6),1-1,0-1,Hibernian FC (6)
?,(Sat) 15 Sep 2007 (37),Gretna FC (6),1-2,0-2,Kilmarnock FC (6)
?,(Sat) 15 Sep 2007 (37),Heart of Midlothian FC (6),4-2,2-0,Rangers FC (6)
?,(Sun) 16 Sep 2007 (37),Dundee United (6),2-0,1-0,Saint Mirren FC (6)
?,(Sat) 22 Sep 2007 (38),Falkirk (7),1-0,0-0,Motherwell FC (7)
?,(Sat) 22 Sep 2007 (38),Gretna FC (7),3-2,2-1,Dundee United (7)
?,(Sat) 22 Sep 2007 (38),Inverness Caledonian Thistle (7),2-1,0-1,Heart of Midlothian FC (7)
?,(Sat) 22 Sep 2007 (38),Kilmarnock FC (7),0-0,0-0,Saint Mirren FC (7)
?,(Sun) 23 Sep 2007 (38),Hibernian FC (7),3-2,2-1,Celtic FC (7)
?,(Sun) 23 Sep 2007 (38),Rangers FC (7),3-0,0-0,Aberdeen FC (7)
?,(Sat) 29 Sep 2007 (39),Aberdeen FC (8),2-0,2-0,Gretna FC (8)
?,(Sat) 29 Sep 2007 (39),Celtic FC (8),3-0,1-0,Dundee United (8)
?,(Sat) 29 Sep 2007 (39),Hibernian FC (8),4-1,2-0,Kilmarnock FC (8)
?,(Sat) 29 Sep 2007 (39),Inverness Caledonian Thistle (8),4-2,3-1,Falkirk (8)
?,(Sat) 29 Sep 2007 (39),Motherwell FC (8),1-1,1-0,Rangers FC (8)
?,(Sun) 30 Sep 2007 (39),Saint Mirren FC (8),1-3,0-1,Heart of Midlothian FC (8)
?,(Sat) 6 Oct 2007 (40),Dundee United (9),1-0,0-0,Motherwell FC (9)
?,(Sat) 6 Oct 2007 (40),Heart of Midlothian FC (9),4-2,2-0,Falkirk (9)
?,(Sat) 6 Oct 2007 (40),Kilmarnock FC (9),2-2,1-1,Inverness Caledonian Thistle (9)
?,(Sat) 6 Oct 2007 (40),Rangers FC (9),0-1,0-0,Hibernian FC (9)
?,(Sun) 7 Oct 2007 (40),Aberdeen FC (9),4-0,1-0,Saint Mirren FC (9)
?,(Sun) 7 Oct 2007 (40),Gretna FC (9),1-2,1-0,Celtic FC (9)
?,(Sat) 20 Oct 2007 (42),Falkirk (10),1-1,1-1,Kilmarnock FC (10)
?,(Sat) 20 Oct 2007 (42),Heart of Midlothian FC (10),1-3,0-2,Dundee United (10)
?,(Sat) 20 Oct 2007 (42),Motherwell FC (10),2-1,2-1,Hibernian FC (10)
?,(Sat) 20 Oct 2007 (42),Rangers FC (10),3-0,1-0,Celtic FC (10)
?,(Sat) 20 Oct 2007 (42),Saint Mirren FC (10),1-0,1-0,Gretna FC (10)
