Date,Team 1,FT,Team 2
Sat Aug 21 1965,Millwall,2-0,Workington
Sat Aug 21 1965,Southend United,2-0,Swansea City
Sat Aug 21 1965,Mansfield Town,3-1,Brighton & Hove Albion
Sat Aug 21 1965,Peterborough United,1-0,Gillingham
Sat Aug 21 1965,Reading,1-2,Watford
Sat Aug 21 1965,Grimsby Town,1-1,Bristol Rovers
Sat Aug 21 1965,AFC Bournemouth,0-1,Walsall
Sat Aug 21 1965,Exeter City,4-0,Oldham Athletic
Sat Aug 21 1965,Brentford,6-1,Queens Park Rangers
Sat Aug 21 1965,Hull City,3-2,Scunthorpe United
Sat Aug 21 1965,Swindon Town,0-0,Oxford United
Sat Aug 21 1965,Shrewsbury Town,4-1,York City
Mon Aug 23 1965,Queens Park Rangers,4-1,Brighton & Hove Albion
Mon Aug 23 1965,York City,0-2,Swindon Town
Mon Aug 23 1965,Peterborough United,0-2,Millwall
Tue Aug 24 1965,Grimsby Town,3-2,Brentford
Tue Aug 24 1965,Bristol Rovers,3-2,Shrewsbury Town
Tue Aug 24 1965,AFC Bournemouth,2-1,Swansea City
Tue Aug 24 1965,Walsall,1-1,Workington
Tue Aug 24 1965,Watford,1-1,Hull City
Wed Aug 25 1965,Oldham Athletic,2-2,Reading
Wed Aug 25 1965,Scunthorpe United,0-1,Mansfield Town
Wed Aug 25 1965,Gillingham,1-1,Exeter City
Wed Aug 25 1965,Oxford United,3-2,Southend United
Fri Aug 27 1965,York City,1-1,Grimsby Town
Sat Aug 28 1965,Swansea City,1-1,Swindon Town
Sat Aug 28 1965,Queens Park Rangers,1-2,Mansfield Town
Sat Aug 28 1965,Brighton & Hove Albion,1-2,Hull City
Sat Aug 28 1965,Oxford United,0-1,Shrewsbury Town
Sat Aug 28 1965,Walsall,3-0,Southend United
Sat Aug 28 1965,Workington,2-2,AFC Bournemouth
Sat Aug 28 1965,Scunthorpe United,2-0,Reading
Sat Aug 28 1965,Gillingham,1-0,Millwall
Sat Aug 28 1965,Oldham Athletic,2-4,Peterborough United
Sat Aug 28 1965,Bristol Rovers,1-1,Brentford
Sat Aug 28 1965,Watford,3-0,Exeter City
Wed Sep 1 1965,Hull City,1-0,Swindon Town
Fri Sep 3 1965,Reading,0-0,Brighton & Hove Albion
Fri Sep 3 1965,Shrewsbury Town,5-0,Swansea City
Sat Sep 4 1965,Mansfield Town,2-0,Bristol Rovers
Sat Sep 4 1965,Peterborough United,2-2,Watford
Sat Sep 4 1965,Millwall,1-0,Oldham Athletic
Sat Sep 4 1965,Hull City,1-3,Queens Park Rangers
Sat Sep 4 1965,Exeter City,4-0,Scunthorpe United
Sat Sep 4 1965,Grimsby Town,1-1,Oxford United
Sat Sep 4 1965,Brentford,0-1,York City
Sat Sep 4 1965,Swindon Town,0-0,Walsall
Sat Sep 4 1965,Gillingham,2-0,AFC Bournemouth
Tue Sep 7 1965,Bristol Rovers,0-1,Swindon Town
Fri Sep 10 1965,York City,1-5,Bristol Rovers
Sat Sep 11 1965,Oldham Athletic,5-3,Gillingham
Sat Sep 11 1965,Queens Park Rangers,0-2,Reading
Sat Sep 11 1965,Mansfield Town,1-2,Hull City
Sat Sep 11 1965,Scunthorpe United,1-1,Peterborough United
Sat Sep 11 1965,Workington,0-3,Swindon Town
Sat Sep 11 1965,Watford,0-1,Millwall
Sat Sep 11 1965,Walsall,3-0,Shrewsbury Town
Sat Sep 11 1965,Oxford United,2-0,Brentford
Sat Sep 11 1965,Brighton & Hove Albion,2-1,Exeter City
Sat Sep 11 1965,AFC Bournemouth,0-0,Southend United
Sat Sep 11 1965,Swansea City,1-0,Grimsby Town
Mon Sep 13 1965,Millwall,3-0,Exeter City
Mon Sep 13 1965,Southend United,2-3,York City
Tue Sep 14 1965,Watford,2-1,Mansfield Town
Tue Sep 14 1965,Brentford,4-0,Shrewsbury Town
Tue Sep 14 1965,AFC Bournemouth,1-1,Oxford United
Tue Sep 14 1965,Scunthorpe United,1-2,Queens Park Rangers
Tue Sep 14 1965,Walsall,2-0,Peterborough United
Tue Sep 14 1965,Swansea City,1-6,Workington
Wed Sep 15 1965,Reading,2-2,Gillingham
Wed Sep 15 1965,Grimsby Town,3-1,Brighton & Hove Albion
Fri Sep 17 1965,Oldham Athletic,1-0,Southend United
Fri Sep 17 1965,Shrewsbury Town,1-1,Workington
Fri Sep 17 1965,Reading,2-1,Mansfield Town
Sat Sep 18 1965,Grimsby Town,3-1,Walsall
Sat Sep 18 1965,Gillingham,2-2,Watford
Sat Sep 18 1965,Hull City,1-4,York City
Sat Sep 18 1965,Swindon Town,0-0,AFC Bournemouth
Sat Sep 18 1965,Exeter City,0-0,Queens Park Rangers
Sat Sep 18 1965,Peterborough United,2-2,Brighton & Hove Albion
Sat Sep 18 1965,Millwall,2-2,Scunthorpe United
Sat Sep 18 1965,Brentford,2-0,Swansea City
Sat Sep 18 1965,Bristol Rovers,3-1,Oxford United
Fri Sep 24 1965,Southend United,4-2,Swindon Town
Sat Sep 25 1965,Scunthorpe United,0-1,Gillingham
Sat Sep 25 1965,Walsall,1-1,Brentford
Sat Sep 25 1965,Mansfield Town,0-0,Exeter City
Sat Sep 25 1965,Hull City,3-3,Reading
Sat Sep 25 1965,Workington,1-0,Grimsby Town
Sat Sep 25 1965,Swansea City,3-0,Bristol Rovers
Sat Sep 25 1965,Oxford United,4-1,York City
Sat Sep 25 1965,Queens Park Rangers,2-1,Peterborough United
Sat Sep 25 1965,Watford,4-0,Oldham Athletic
Sat Sep 25 1965,Brighton & Hove Albion,2-2,Millwall
Sat Sep 25 1965,AFC Bournemouth,2-0,Shrewsbury Town
Fri Oct 1 1965,Reading,0-1,Oxford United
Fri Oct 1 1965,York City,5-1,Swansea City
Fri Oct 1 1965,Shrewsbury Town,3-0,Southend United
Sat Oct 2 1965,Oldham Athletic,1-3,Scunthorpe United
Sat Oct 2 1965,Gillingham,3-1,Brighton & Hove Albion
Sat Oct 2 1965,Grimsby Town,2-0,AFC Bournemouth
Sat Oct 2 1965,Exeter City,1-4,Hull City
Sat Oct 2 1965,Watford,2-0,Swindon Town
Sat Oct 2 1965,Millwall,2-1,Queens Park Rangers
Sat Oct 2 1965,Bristol Rovers,3-0,Walsall
Sat Oct 2 1965,Brentford,0-1,Workington
Sat Oct 2 1965,Peterborough United,3-2,Mansfield Town
Mon Oct 4 1965,York City,0-3,Southend United
Mon Oct 4 1965,Mansfield Town,2-2,Watford
Mon Oct 4 1965,Queens Park Rangers,1-0,Scunthorpe United
Mon Oct 4 1965,Peterborough United,3-1,Walsall
Mon Oct 4 1965,Workington,7-0,Swansea City
Tue Oct 5 1965,Swindon Town,4-3,Bristol Rovers
Tue Oct 5 1965,Brighton & Hove Albion,1-2,Grimsby Town
Wed Oct 6 1965,Shrewsbury Town,0-0,Brentford
Wed Oct 6 1965,Exeter City,1-2,Millwall
Wed Oct 6 1965,Hull City,5-1,Oldham Athletic
Fri Oct 8 1965,Southend United,0-2,Millwall
Sat Oct 9 1965,AFC Bournemouth,2-3,Peterborough United
Sat Oct 9 1965,Walsall,3-0,Reading
Sat Oct 9 1965,Grimsby Town,2-1,Watford
Sat Oct 9 1965,Swansea City,4-2,Hull City
Sat Oct 9 1965,Shrewsbury Town,3-1,Oldham Athletic
Sat Oct 9 1965,Oxford United,4-1,Mansfield Town
Sat Oct 9 1965,Workington,6-1,Exeter City
